pid,hid,housenum,p20ans,p21ans,p21area,p21area_siz,p21hhldsiz,p21gender,p21age1,p21school,p21mar,p21income1,p21job1,p21job2,p21relig1,ott_yes,ott_freq,ott_score,sns_yes,sns_freq_1,sns_freq_2,sns_freq_3,sns_freq_4,sns_score_1,sns_score_1,sns_score_1,sns_score_1,sns_score_all,p21d25040,p21d25041,p21d25042,p21d25043,p21d25044,p21d25045,p21d25046,p21d25047,p21d25048,p21d25049,p21d25050,p21d25051,p21d25052,p21d25053,p21d25054,p21d25055,p21d25056,p21d25057,p21d25058,p21d25059,p21d25060,pc_ability,p21d25061,p21d25062,p21d25063,p21d25064,p21d25065,p21d25066,p21d25067,p21d25068,p21d25070,p21d25071,p21d25072,p21d25073,p21d25074,p21d25075,p21d25076,p21d25077,p21d25078,p21d25079,p21d25080,p21d25081,p21d25082,p21d25083,p21d25084,p21d25085,p21d25086,smart_ability,p21h01001,p21h01002,p21h01003,p21h01004,p21h01005,p21h01006,p21h01007,p21h01008,p21h01009,p21h01010,esteem
112440003,1124400,3,1,1,1,1,3,1,10,2,1,1,2, ,2,1,3,7,2, , , , ,0,0,0,0,0,4,4,4,4,4,4,4,3,1,1,1,1,2,3,3,3,2,2,2,2,2,2.666666667,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.4, , , , , , , , , , ,#VALUE!
112450001,1124500,1,1,1,1,1,3,1,51,5,2,9,1,1,2,1,1,9,1,2,2,2,2,8,8,8,8,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4.952380952,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4.96,3,3,2,3,2,2,2,2,1,1,30
112450002,1124500,2,1,1,1,1,3,2,51,5,2,9,1,1,2,1,2,8,1,2,2,2,2,8,8,8,8,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4.952380952,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4.92,3,3,2,3,2,2,2,2,1,1,30
112450003,1124500,3,1,1,1,1,3,1,25,5,1,1,2, ,2,1,1,9,1,2,2,2,2,8,8,8,8,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4.904761905,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4.96,2,2,1,2,2,2,2,2,1,1,28
112450004,1124500,4,1,1,1,1,3,2,22,5,1,1,2, ,2,1,1,9,1,2,2,2,2,8,8,8,8,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4.952380952,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4.96,3,3,2,3,2,2,2,2,1,1,30
112460001,1124600,1,1,1,1,1,3,1,64,5,2,9,1,2,1,1,2,8,1,2,2,2,2,8,8,8,8,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4.761904762,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4.72,2,2,1,3,3,2,2,1,1,1,29
112460002,1124600,2,1,1,1,1,3,2,63,5,2,1,2, ,1,2, ,0,1,2,3,3,2,8,7,7,8,7.5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3.952380952,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.2,2,3,1,2,2,2,2,2,1,1,29
112460003,1124600,3,1,1,1,1,3,1,43,5,2,9,1,1,2,1,1,9,1,2,2,2,2,8,8,8,8,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4.952380952,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4.96,3,3,1,3,2,3,3,3,1,1,32
112460004,1124600,4,1,1,1,1,3,2,43,5,2,1,2, ,2,1,1,9,1,2,2,2,2,8,8,8,8,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4.952380952,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4.96,3,3,2,2,1,2,2,2,1,1,30
112470001,1124700,1,1,1,1,1,3,1,64,4,2,7,1,1,2,1,1,9,1,2,2,2,2,8,8,8,8,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4.761904762,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4.72,3,3,2,2,3,2,2,2,1,1,28
112470002,1124700,2,1,1,1,1,3,2,62,4,2,1,2, ,2,2, ,0,1,2,2,2,2,8,8,8,8,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2.761904762,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3.72,3,3,1,3,2,2,2,2,1,1,31
112470003,1124700,3,1,1,1,1,3,1,34,5,1,9,1,1,2,1,1,9,1,2,2,2,2,8,8,8,8,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4.952380952,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4.96,2,3,1,3,2,2,2,2,1,1,30
112480001,1124800,1,1,1,8,1,3,1,43,5,2,11,1,1,1,1,1,9,1,1,4,4,4,9,6,6,6,6.75,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4.904761905,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4.92,4,4,1,4,2,3,2,4,1,1,33
112480002,1124800,2,1,1,8,1,3,2,40,5,2,1,2, ,1,1,1,9,1,1,4,4,3,9,6,6,7,7,4,4,5,5,5,5,4,4,5,5,3,3,5,5,5,5,4,4,3,5,5,4.428571429,5,5,5,5,5,5,5,5,5,4,5,5,3,3,4,4,4,4,4,5,4,2,5,5,4,4.4,3,3,1,4,2,4,4,3,1,1,35
112480003,1124800,3,1,1,8,1,3,1,12,2,1,1,2, ,1,1,2,8,1,4,7,7,7,6,3,3,3,3.75,4,4,4,4,5,5,3,1,1,1,3,3,5,5,5,5,5,4,4,5,5,3.857142857,5,5,5,5,5,5,5,5,5,5,1,1,3,3,5,5,5,5,5,4,4,4,5,5,5,4.4, , , , , , , , , , ,#VALUE!
112480004,1124800,4,1,1,8,1,3,1,13,3,1,1,2, ,1,1,1,9,1,3,7,7,7,7,3,3,3,4,5,5,5,5,5,5,5,5,2,2,4,4,5,5,5,5,5,5,3,3,4,4.380952381,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,3,3,4.72,3,4,1,4,1,4,4,4,1,1,36
112490001,1124900,1,1,1,8,1,2,1,72,5,2,6,1,1,1,1,1,9,1,4,7,6,7,6,3,4,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,4,3,5,4,4,4,5,5,4,4,3,4,4,4,4,3,3,3,2,2,2,2,3.56,3,3,1,3,1,4,4,4,1,1,34
112490002,1124900,2,1,1,8,1,2,2,68,2,2,1,2, ,1,1,1,9,1,3,4,4,3,7,6,6,7,6.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,4,3,3,5,3,3,3,2,2,4,4,3,4,4,3,3,4,3,3,2,2,2,2,3.12,3,4,1,4,2,4,3,4,1,1,34
112520002,1125200,2,1,1,8,1,3,2,43,5,2,1,2, ,1,1,1,9,1,3,4,4,4,7,6,6,6,6.25,4,3,5,4,4,3,4,4,5,3,3,3,4,3,4,3,3,2,3,3,2,3.428571429,4,5,5,5,5,4,4,4,4,5,5,4,5,3,3,4,3,3,4,4,4,4,3,3,3,4,4,4,3,2,4,4,4,4,3,2,27
112520003,1125200,3,1,1,8,1,3,1,18,4,1,1,2, ,1,1,5,5,1,6,8,8,8,4,2,2,2,2.5,5,5,5,5,5,4,4,3,3,3,3,3,5,5,5,5,5,5,5,5,5,4.428571429,5,5,5,5,4,5,5,4,5,3,3,3,3,3,5,5,5,5,4,4,3,3,5,5,5,4.28,3,4,1,3,2,4,3,4,2,2,31
112530001,1125300,1,1,1,8,1,3,1,42,5,2,11,1,1,1,1,3,7,1,3,5,5,3,7,5,5,7,6,4,5,5,4,4,5,5,4,5,5,3,4,5,5,5,5,4,4,4,3,5,4.428571429,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,4.92,3,3,1,4,1,4,4,4,1,1,35
112530002,1125300,2,1,1,8,1,3,2,41,5,2,1,2, ,1,1,1,9,1,1,4,4,3,9,6,6,7,7,4,4,4,4,4,4,4,4,4,4,2,1,4,4,4,4,3,3,3,3,3,3.523809524,5,5,5,5,5,4,4,5,5,4,5,5,3,3,4,4,4,4,5,5,5,4,4,4,4,4.4,3,3,1,4,2,3,3,4,1,1,32
112540001,1125400,1,0,1,8,1,3,1,46,5,2,13,1,3,1,1,2,8,1,3,6,6,4,7,4,4,6,5.25,5,5,5,5,5,4,5,5,4,4,3,4,5,5,5,4,5,3,4,4,4,4.428571429,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,4,3,4,3,3,4.6,3,4,1,3,2,4,4,4,1,1,34
112540002,1125400,2,1,1,8,1,3,2,45,5,2,1,2, ,1,1,2,8,1,1,5,5,4,9,5,5,6,6.25,4,4,3,5,4,3,4,4,3,4,4,4,4,5,5,4,5,3,4,4,4,4,5,5,5,5,5,5,5,4,5,4,4,4,5,5,5,5,5,5,5,5,5,4,5,5,5,4.8,4,4,1,3,1,3,4,4,2,2,33
112540003,1125400,3,1,1,8,1,3,2,17,4,1,1,2, ,1,1,1,9,1,1,4,6,6,9,6,4,4,5.75,5,4,4,4,5,5,3,4,2,2,3,3,4,4,4,4,5,4,4,5,5,3.952380952,5,5,5,5,5,4,5,4,4,4,5,5,3,3,4,4,5,5,4,4,3,4,4,4,4,4.28,4,4,2,4,2,3,3,4,1,1,33
112540004,1125400,4,1,1,8,1,3,2,11,2,1,1,2, ,1,1,5,5,1,1,4,6,5,9,6,4,5,6,3,4,2,3,4,4,4,3,1,1,1,2,4,4,4,4,2,2,2,2,2,2.761904762,4,4,4,4,4,5,5,5,3,4,1,1,2,2,4,4,4,4,3,4,3,2,2,2,2,3.28, , , , , , , , , , ,#VALUE!
112560002,1125600,2,1,1,8,1,3,2,49,5,2,1,2, ,2,1,1,9,1,1,3,3,3,9,7,7,7,7.5,4,4,5,5,5,5,4,4,5,3,3,3,5,5,5,5,4,5,5,4,4,4.380952381,5,5,5,5,5,5,5,5,4,3,5,5,3,4,5,5,5,5,5,3,5,5,5,5,5,4.68,3,4,1,3,2,4,3,4,2,2,31
112560003,1125600,3,1,1,8,1,3,2,18,4,1,1,2, ,2,1,4,6,1,1,4,4,3,9,6,6,7,7,4,4,4,4,4,5,3,3,2,2,3,3,5,5,5,5,4,4,3,5,5,3.904761905,5,5,5,5,5,5,5,5,5,4,2,2,4,4,5,5,5,5,5,5,5,3,5,5,5,4.56,3,3,1,4,3,4,3,3,1,1,33
112560004,1125600,4,1,1,8,1,3,2,17,4,1,1,2, ,2,1,3,7,1,3,4,4,1,7,6,6,9,7,5,5,5,5,5,5,5,5,3,5,4,4,5,5,5,5,5,5,5,5,5,4.80952381,5,5,5,5,5,5,5,5,5,5,3,3,3,3,4,4,4,4,4,3,3,2,4,4,4,4.08,3,3,1,3,2,4,3,4,1,1,32
112570001,1125700,1,1,1,8,1,3,1,61,5,2,15,1,2,1,1,1,9,1,7,8,8,8,3,2,2,2,2.25,2,2,3,2,3,4,2,2,2,2,3,3,5,5,5,5,4,3,3,3,3,3.142857143,4,4,4,4,4,5,5,4,3,3,3,3,4,4,5,5,5,5,4,3,3,2,4,4,4,3.92,4,4,1,4,2,3,3,4,1,1,34
112570002,1125700,2,1,1,8,1,3,2,60,4,2,1,2, ,1,1,4,6,1,1,7,7,7,9,3,3,3,4.5,3,3,4,4,4,3,2,2,3,3,2,2,5,5,5,5,4,4,4,5,4,3.619047619,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,4,2,5,5,5,4.76,3,4,1,3,3,4,3,4,1,1,32
112570004,1125700,4,1,1,8,1,3,2,25,5,1,7,1,1,1,1,4,6,1,1,3,3,3,9,7,7,7,7.5,5,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,4,5,4,4,4.571428571,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,4,3,3,5,5,5,4.72,3,3,1,4,1,4,3,4,1,1,34
112580001,1125800,1,0,1,8,1,2,1,36,5,2,10,1,1,1,1,1,9,1,3,5,5,6,7,5,5,4,5.25,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,3,4,5,5,4.8,4,4,1,4,2,3,3,3,1,1,35
112580002,1125800,2,0,1,8,1,2,2,35,5,2,9,1,3,1,1,2,8,1,1,3,4,4,9,7,6,6,7,4,5,4,4,3,3,4,4,3,4,4,4,5,5,5,4,3,3,4,3,4,3.904761905,5,5,5,5,5,5,5,5,4,3,4,4,4,3,5,5,5,5,4,4,4,3,4,3,3,4.28,3,4,1,3,1,4,4,3,1,1,36
112590001,1125900,1,1,1,8,1,3,1,60,5,2,12,1,3,2,1,3,7,1,4,4,4,4,6,6,6,6,6,5,5,5,5,5,5,4,5,4,4,3,3,5,5,5,4,5,4,3,4,4,4.380952381,5,5,5,5,5,5,5,5,4,4,4,4,3,3,5,5,5,5,5,5,5,5,4,5,4,4.6,3,4,1,3,2,4,3,4,2,2,31
112590002,1125900,2,1,1,8,1,3,2,56,5,2,3,1,1,2,1,1,9,1,4,6,6,4,6,4,4,6,5,3,3,3,3,2,3,3,4,3,2,2,3,3,3,3,2,3,4,3,3,3,2.904761905,5,5,5,5,5,4,4,4,4,4,3,4,3,3,4,4,4,4,5,2,2,2,2,3,2,3.68,3,3,1,3,2,3,4,4,2,2,30
112590004,1125900,4,1,1,8,1,3,2,24,5,1,6,1,1,2,1,2,8,1,1,3,3,1,9,7,7,9,8,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,4,3,4,4,4.666666667,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,4,3,4,3,4,4,4,4.56,3,3,1,4,2,3,3,4,2,2,30
112600001,1126000,1,1,1,8,1,3,1,65,5,2,10,1,3,2,2, ,0,2, , , , ,0,0,0,0,0,3,3,2,2,2,2,1,1,2,1,2,2,3,2,2,1,1,2,2,2,1,1.857142857,4,4,4,3,4,4,4,3,4,4,2,2,3,3,4,4,4,4,4,3,3,3,4,3,3,3.48,3,3,1,3,2,3,2,4,2,1,29
112600002,1126000,2,1,1,8,1,3,2,63,4,2,1,2, ,2,1,4,6,1,1,4,4,3,9,6,6,7,7,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1.857142857,4,3,3,3,3,4,4,4,4,3,3,3,4,4,4,4,3,3,4,2,3,2,2,2,2,3.2,4,4,1,3,2,4,3,4,2,1,33
112600003,1126000,3,1,1,8,1,3,2,35,5,1,6,1,3,2,1,1,9,1,1,4,4,3,9,6,6,7,7,4,5,4,4,4,4,3,3,4,4,3,3,5,5,5,5,4,4,3,3,3,3.904761905,5,5,5,5,5,5,4,4,5,4,4,5,4,3,4,4,4,4,5,3,3,3,4,4,4,4.2,3,4,1,3,2,3,4,3,1,1,34
112610002,1126100,2,1,1,8,1,3,2,58,5,2,1,2, ,1,1,4,6,1,4,6,6,4,6,4,4,6,5,3,3,3,3,3,3,2,3,2,2,2,2,3,3,3,3,3,3,3,3,3,2.761904762,4,4,4,3,4,4,3,3,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3.8,3,4,2,3,2,4,3,4,2,1,31
112610003,1126100,3,1,1,8,1,3,1,27,5,1,9,1,1,1,1,1,9,1,4,6,6,4,6,4,4,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4.952380952,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,4.92,4,4,1,4,2,4,3,4,2,1,34
112650001,1126500,1,0,1,8,1,3,1,40,5,2,12,1,1,1,1,1,9,1,3,5,5,6,7,5,5,4,5.25,5,5,5,5,5,5,5,5,4,5,3,4,5,5,5,5,3,3,4,4,4,4.476190476,5,5,5,5,5,5,5,5,5,4,5,5,3,2,5,5,5,5,5,5,3,3,3,3,3,4.36,4,4,1,4,2,4,4,4,1,1,36
112650002,1126500,2,0,1,8,1,3,2,35,5,2,1,2, ,1,1,1,9,1,1,1,4,4,9,9,6,6,7.5,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,3,3,3.761904762,4,4,4,4,4,4,5,5,4,3,3,4,4,3,5,5,5,5,4,4,4,3,4,4,4,4.08,3,3,2,3,2,4,4,4,1,1,32
112670001,1126700,1,1,1,8,1,3,1,50,5,2,15,1,1,1,1,5,5,1,4,6,6,4,6,4,4,6,5,4,4,3,4,5,5,3,4,5,5,4,4,5,5,5,5,3,3,3,5,5,4.238095238,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,4,4,5,5,3,3,3,4.6,4,4,1,4,1,4,3,3,1,1,37
112670002,1126700,2,1,1,8,1,3,2,46,5,2,1,2, ,1,1,3,7,1,1,4,4,4,9,6,6,6,6.75,5,5,5,5,5,5,5,4,5,5,4,4,5,5,5,5,4,4,4,4,4,4.619047619,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,5,4,4,4,5,4,4,4.64,3,4,1,3,3,2,3,4,1,1,30
112670003,1126700,3,1,1,8,1,3,2,15,3,1,1,2, ,1,1,2,8,1,3,6,6,6,7,4,4,4,4.75,5,5,5,5,5,5,5,5,3,3,3,3,5,5,5,5,4,4,3,4,4,4.333333333,5,5,5,5,5,4,4,5,5,4,3,3,3,3,5,5,5,5,5,5,4,4,5,4,5,4.44,4,4,1,4,1,3,3,4,1,1,35
112700001,1127000,1,1,1,8,1,2,1,37,5,2,10,1,1,1,1,3,7,1,2,4,7,7,8,6,3,3,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,4,5,5,5,4.857142857,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,4,4,5,5,5,4.84,4,4,1,4,2,3,3,3,1,1,35
112700002,1127000,2,1,1,8,1,2,2,35,5,2,7,1,1,1,1,4,6,1,3,4,5,4,7,6,5,6,6,4,4,4,4,4,5,5,3,3,4,4,4,4,4,4,4,3,3,5,4,4,3.952380952,4,5,5,5,4,5,5,5,5,5,4,4,3,3,5,5,5,5,4,4,4,4,3,3,4,4.32,4,4,2,3,3,4,3,3,1,1,33
112710001,1127100,1,1,1,8,1,3,1,43,5,2,12,1,1,2,1,4,6,1,4,6,7,7,6,4,3,3,4,4,4,4,5,5,4,3,3,4,4,2,2,4,4,4,4,5,5,3,3,2,3.714285714,5,5,5,5,5,4,4,4,3,5,5,3,3,3,5,5,5,5,4,4,5,4,4,3,4,4.28,4,4,1,4,2,4,4,4,1,1,36
112710002,1127100,2,1,1,8,1,3,2,41,5,2,1,2, ,2,1,3,7,1,1,6,6,3,9,4,4,7,6,3,4,5,5,4,4,4,5,4,5,4,4,5,5,5,5,4,4,3,4,4,4.285714286,5,5,5,5,5,5,5,4,4,5,5,5,4,4,5,5,5,5,5,3,3,3,4,4,3,4.44,3,4,1,3,2,4,4,4,2,2,32
112710003,1127100,3,1,1,8,1,3,2,16,4,1,1,2, ,2,1,4,6,1,3,7,7,7,7,3,3,3,4,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,4,4,4,3,3,4.476190476,5,5,5,5,5,5,5,5,5,5,2,2,4,4,5,5,5,5,5,5,5,3,3,4,4,4.44,3,3,1,3,2,4,4,3,1,1,34
112720001,1127200,1,1,1,8,1,3,1,41,5,2,14,1,1,1,1,3,7,1,3,4,4,4,7,6,6,6,6.25,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,4.92,3,4,1,4,1,4,4,4,1,1,36
112720002,1127200,2,1,1,8,1,3,2,38,5,2,1,2, ,1,1,1,9,1,3,4,4,4,7,6,6,6,6.25,4,4,3,4,3,5,3,4,5,5,3,3,5,5,5,5,3,4,3,3,3,3.904761905,4,4,4,4,4,5,3,4,4,3,5,5,4,4,5,5,5,5,4,5,5,3,4,3,3,4.16,3,3,1,4,1,4,4,4,2,1,34
112720003,1127200,3,1,1,8,1,3,2,11,2,1,1,2, ,1,2, ,0,2, , , , ,0,0,0,0,0,3,3,3,3,4,4,2,2,1,1,1,2,4,4,4,4,3,4,2,3,3,2.857142857,4,4,4,5,5,4,4,4,3,4,1,1,3,3,4,4,4,4,3,3,4,4,3,4,4,3.6, , , , , , , , , , ,#VALUE!
112730001,1127300,1,1,1,8,1,3,1,44,5,2,11,1,1,1,1,1,9,1,4,6,6,4,6,4,4,6,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,4.904761905,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,1,4,1,4,4,4,1,1,37
112730002,1127300,2,1,1,8,1,3,2,46,5,2,5,1,1,1,1,2,8,1,3,4,4,3,7,6,6,7,6.5,4,4,4,4,4,4,4,3,5,5,3,3,4,4,4,4,4,5,3,4,4,3.952380952,5,5,5,5,5,5,5,5,4,4,5,5,4,4,5,5,5,5,4,4,3,3,3,4,4,4.44,3,4,1,4,2,4,3,4,1,1,34
112730003,1127300,3,1,1,8,1,3,1,16,4,1,1,2, ,1,1,1,9,1,4,4,7,7,6,6,3,3,4.5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,5,5,4,5,5,5,5,4,5,5,5,4.8,4,3,1,3,2,3,2,4,2,1,30
112770001,1127700,1,1,1,8,1,3,1,69,4,2,1,2, ,2,1,1,9,1,3,6,6,6,7,4,4,4,4.75,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1.19047619,4,4,4,4,4,4,3,3,3,3,2,2,2,2,4,4,4,4,3,2,3,3,2,2,2,3.08,3,3,1,3,2,3,3,4,2,2,29
112770002,1127700,2,1,1,8,1,3,2,67,4,2,6,1,1,2,1,1,9,1,4,7,7,7,6,3,3,3,3.75,2,2,2,2,2,3,2,1,3,3,2,2,4,4,3,2,2,1,2,2,2,2.285714286,4,4,3,3,4,2,3,2,2,3,1,1,1,1,3,2,2,3,2,2,3,3,2,4,3,2.52,3,4,1,4,1,4,4,4,2,1,35
112770003,1127700,3,1,1,8,1,3,2,34,5,1,6,1,1,2,1,2,8,1,1,3,3,1,9,7,7,9,8,5,5,5,5,5,4,3,3,5,5,3,3,5,5,5,5,4,4,3,2,2,4.095238095,5,5,5,5,5,5,5,4,5,3,4,4,3,3,5,5,5,5,5,4,3,4,4,4,4,4.36,3,4,1,3,1,4,4,4,1,1,35
112800002,1128000,2,1,1,8,1,3,2,44,5,2,1,2, ,1,1,1,9,1,1,9,9,6,9,1,1,4,3.75,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4.80952381,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4.92,2,2,2,3,2,3,2,2,2,2,27
112800003,1128000,3,1,1,8,1,3,2,13,3,1,1,2, ,1,1,4,6,1,1,4,9,4,9,6,1,6,5.5,3,3,3,4,4,4,4,1,2,2,3,3,4,4,4,4,2,2,3,2,2,3,5,5,5,5,5,4,4,4,4,4,2,2,3,2,3,3,3,3,3,2,3,3,2,2,2,3.32,3,2,1,2,1,2,3,3,1,1,30
112800004,1128000,4,1,1,8,1,3,2,11,2,1,1,2, ,1,1,5,5,2, , , , ,0,0,0,0,0,2,3,2,4,4,4,4,2,1,1,1,1,4,4,4,4,2,2,2,1,1,2.523809524,4,4,4,4,4,3,3,3,3,3,1,1,2,2,3,3,3,3,2,2,3,2,2,2,2,2.72, , , , , , , , , , ,#VALUE!
112800005,1128000,5,0,1,8,1,3,1,9,2,1,1,2, ,1,1,5,5,2, , , , ,0,0,0,0,0,1,3,1,3,2,3,3,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1.571428571,3,3,3,3,3,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1.76, , , , , , , , , , ,#VALUE!
112810001,1128100,1,1,1,8,1,3,1,47,6,2,15,1,1,2,1,5,5,2, , , , ,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,5,4.904761905,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5,4.88,3,3,1,3,1,3,3,1,1,1,35
112810002,1128100,2,1,1,8,1,3,2,42,5,2,1,2, ,2,1,5,5,1,7,8,9,9,3,2,1,1,1.75,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,4,4,3,4.619047619,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,4,3,4,3,4.6,3,3,1,3,1,4,4,1,1,1,37
112810003,1128100,3,1,1,8,1,3,2,14,3,1,1,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,2,2,3,3,3,3,3,1,3,3,1,2.523809524,4,4,4,4,4,4,4,4,4,4,1,1,1,2,4,4,4,4,4,4,4,4,1,2,3,3.32,4,4,1,4,1,3,3,3,1,1,36
112810004,1128100,4,0,1,8,1,3,1,11,2,1,1,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.666666667,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.2, , , , , , , , , , ,#VALUE!
112820001,1128200,1,1,1,8,1,3,1,38,5,2,11,1,1,2,1,4,6,1,2,7,7,5,8,3,3,5,4.75,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,4.904761905,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4.92,3,2,1,4,1,4,4,3,1,1,35
112820002,1128200,2,1,1,8,1,3,2,36,5,2,6,1,1,2,1,1,9,1,1,7,7,2,9,3,3,8,5.75,3,4,3,4,4,5,3,2,2,2,2,1,3,4,3,3,1,1,1,1,1,2.523809524,5,5,5,5,5,5,5,4,5,4,5,5,3,2,5,5,5,5,5,2,5,3,2,2,2,4.16,3,2,1,2,2,2,3,3,1,1,29
112820003,1128200,3,1,1,8,1,3,2,10,2,1,1,2, ,2,1,2,8,2, , , , ,0,0,0,0,0,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.666666667,5,5,5,5,5,5,3,3,3,2,1,1,1,1,1,1,1,1,5,1,3,3,1,1,1,2.56, , , , , , , , , , ,#VALUE!
