key,key1
1000270CS1000031,1000270CS100003
1000688CS2000071,1000688CS200007
1000752CS3000021,1000752CS300002
1000347CS3000011,1000347CS300001
1000284CS2000341,1000284CS200034
1000270CS2000051,1000270CS200005
1001256CS2000241,1001256CS200024
1001230CS3000091,1001230CS300009
1000339CS3000021,1000339CS300002
1000314CS1000011,1000314CS100001
1001346CS1000011,1001346CS100001
1000349CS2000081,1000349CS200008
1000263CS3000141,1000263CS300014
1001240CS1000091,1001240CS100009
1001379CS3000111,1001379CS300011
1001352CS3000041,1001352CS300004
1001357CS2000081,1001357CS200008
1000343CS2000251,1000343CS200025
1000347CS2000081,1000347CS200008
1000017CS2000341,1000017CS200034
1000347CS2000011,1000347CS200001
1001355CS1000101,1001355CS100010
1000302CS1000031,1000302CS100003
1000350CS3000181,1000350CS300018
1000351CS1000091,1000351CS100009
1000966CS1000071,1000966CS100007
1001257CS1000101,1001257CS100010
1001447CS2000061,1001447CS200006
1000337CS3000181,1000337CS300018
1000271CS2000281,1000271CS200028
1000323CS2000011,1000323CS200001
1000336CS1000101,1000336CS100010
1000328CS1000021,1000328CS100002
1000341CS3000021,1000341CS300002
1000766CS3000011,1000766CS300001
1001251CS3000181,1001251CS300018
1000910CS2000241,1000910CS200024
1001022CS1000041,1001022CS100004
1001166CS2000061,1001166CS200006
1000474CS2000191,1000474CS200019
1000708CS1000101,1000708CS100010
1000488CS3000011,1000488CS300001
1000323CS3000331,1000323CS300033
1000505CS3000021,1000505CS300002
1001182CS3000211,1001182CS300021
1000442CS2000291,1000442CS200029
1000471CS2000071,1000471CS200007
1001377CS2000081,1001377CS200008
1000451CS1000011,1000451CS100001
1000475CS2000321,1000475CS200032
1000331CS2000061,1000331CS200006
1000702CS1000021,1000702CS100002
1000753CS3000221,1000753CS300022
1000447CS1000101,1000447CS100010
1000437CS3000111,1000437CS300011
1001022CS2000171,1001022CS200017
1001022CS2000331,1001022CS200033
1000451CS2000251,1000451CS200025
1000447CS3000221,1000447CS300022
1000688CS3000111,1000688CS300011
1000715CS2000281,1000715CS200028
1000449CS3000021,1000449CS300002
1001206CS2000251,1001206CS200025
1000480CS1000081,1000480CS100008
1000478CS2000311,1000478CS200031
1001127CS1000051,1001127CS100005
1001127CS3000161,1001127CS300016
1000737CS2000021,1000737CS200002
1000754CS2000011,1000754CS200001
1001386CS3000011,1001386CS300001
1000459CS1000081,1000459CS100008
1000774CS1000061,1000774CS100006
1000487CS2000281,1000487CS200028
1000468CS1000031,1000468CS100003
1000497CS1000061,1000497CS100006
1001385CS2000061,1001385CS200006
1001385CS3000331,1001385CS300033
1000499CS2000371,1000499CS200037
1001178CS1000081,1001178CS100008
1000481CS2000281,1000481CS200028
1001392CS2000061,1001392CS200006
1001385CS3000171,1001385CS300017
1000500CS1000021,1000500CS100002
1000500CS1000061,1000500CS100006
1000498CS3000021,1000498CS300002
1000501CS2000261,1000501CS200026
1000476CS2000371,1000476CS200037
1001385CS2000081,1001385CS200008
1000713CS1000061,1000713CS100006
1000501CS3000171,1000501CS300017
1000477CS1000091,1000477CS100009
1000462CS1000011,1000462CS100001
1001167CS2000061,1001167CS200006
1001144CS1000051,1001144CS100005
1001134CS2000081,1001134CS200008
1000462CS2000031,1000462CS200003
1000474CS1000041,1000474CS100004
1000471CS1000081,1000471CS100008
1001384CS1000091,1001384CS100009
1000689CS2000061,1000689CS200006
1000810CS3000021,1000810CS300002
1000810CS1000081,1000810CS100008
1001025CS1000081,1001025CS100008
1001142CS2000081,1001142CS200008
1001139CS1000101,1001139CS100010
1001142CS2000291,1001142CS200029
1001153CS1000051,1001153CS100005
1000688CS3000281,1000688CS300028
1001132CS3000111,1001132CS300011
1001132CS3000021,1001132CS300002
1000720CS2000251,1000720CS200025
1000701CS3000011,1000701CS300001
1000712CS2000081,1000712CS200008
1000712CS1000031,1000712CS100003
1000721CS1000011,1000721CS100001
1000701CS2000371,1000701CS200037
1000772CS3000021,1000772CS300002
1000720CS1000041,1000720CS100004
1000696CS1000101,1000696CS100010
1001031CS2000071,1001031CS200007
1000730CS1000011,1000730CS100001
1000781CS1000041,1000781CS100004
1000742CS3000261,1000742CS300026
1000706CS3000351,1000706CS300035
1001031CS1000061,1001031CS100006
1001032CS3000111,1001032CS300011
1001031CS2000031,1001031CS200003
1001032CS3000181,1001032CS300018
1000742CS3000021,1000742CS300002
1001068CS1000041,1001068CS100004
1000704CS3000011,1000704CS300001
1000786CS2000311,1000786CS200031
1000708CS2000081,1000708CS200008
1001458CS2000291,1001458CS200029
1000732CS2000081,1000732CS200008
1001124CS3000211,1001124CS300021
1000718CS2000341,1000718CS200034
1000732CS2000021,1000732CS200002
1000785CS2000251,1000785CS200025
1001440CS1000091,1001440CS100009
1001430CS3000351,1001430CS300035
1000704CS2000311,1000704CS200031
1001051CS3000151,1001051CS300015
1000704CS3000211,1000704CS300021
1001462CS3000011,1001462CS300001
1000779CS1000021,1000779CS100002
1001448CS3000161,1001448CS300016
1001448CS1000051,1001448CS100005
1000780CS1000071,1000780CS100007
1000799CS1000031,1000799CS100003
1001458CS1000091,1001458CS100009
1001448CS3000181,1001448CS300018
1000791CS2000281,1000791CS200028
1000788CS3000011,1000788CS300001
1000800CS2000281,1000800CS200028
1000785CS2000301,1000785CS200030
1000818CS3000161,1000818CS300016
1001017CS2000341,1001017CS200034
1000834CS3000171,1000834CS300017
1000826CS3000331,1000826CS300033
1000829CS3000111,1000829CS300011
1001017CS1000091,1001017CS100009
1001017CS3000181,1001017CS300018
1001032CS2000301,1001032CS200030
1000819CS3000281,1000819CS300028
1000792CS1000101,1000792CS100010
1000818CS3000091,1000818CS300009
1000827CS2000161,1000827CS200016
1001046CS2000281,1001046CS200028
1000820CS1000021,1000820CS100002
1001460CS3000331,1001460CS300033
1001458CS2000301,1001458CS200030
1001040CS3000111,1001040CS300011
1000827CS1000051,1000827CS100005
1001463CS2000281,1001463CS200028
1000830CS3000021,1000830CS300002
1000806CS3000011,1000806CS300001
1000820CS2000171,1000820CS200017
1000865CS2000281,1000865CS200028
1000854CS3000241,1000854CS300024
1000793CS3000271,1000793CS300027
1000809CS3000221,1000809CS300022
1000840CS1000091,1000840CS100009
1001114CS1000011,1001114CS100001
1000741CS3000021,1000741CS300002
1001441CS2000311,1001441CS200031
1000740CS3000181,1000740CS300018
1001057CS2000071,1001057CS200007
1001061CS1000031,1001061CS100003
1001033CS1000031,1001033CS100003
1001062CS3000211,1001062CS300021
1001062CS2000021,1001062CS200002
1001113CS2000031,1001113CS200003
1001062CS3000221,1001062CS300022
1000722CS1000081,1000722CS100008
1001062CS3000191,1001062CS300019
1001224CS2000341,1001224CS200034
1001039CS2000051,1001039CS200005
1000879CS2000281,1000879CS200028
1000875CS1000081,1000875CS100008
1001088CS3000211,1001088CS300021
1000917CS1000071,1000917CS100007
1001141CS1000021,1001141CS100002
1000854CS2000371,1000854CS200037
1001141CS2000341,1001141CS200034
1001141CS2000261,1001141CS200026
1001141CS3000201,1001141CS300020
1001034CS3000011,1001034CS300001
1001088CS1000061,1001088CS100006
1000719CS1000041,1000719CS100004
1000858CS3000071,1000858CS300007
1001359CS3000161,1001359CS300016
1000930CS2000161,1000930CS200016
1000863CS2000311,1000863CS200031
1000879CS2000021,1000879CS200002
1000879CS3000021,1000879CS300002
1000870CS2000301,1000870CS200030
1000870CS1000091,1000870CS100009
1000400CS1000101,1000400CS100010
1000856CS2000161,1000856CS200016
1000359CS1000011,1000359CS100001
1000869CS1000011,1000869CS100001
1001029CS1000061,1001029CS100006
1000800CS3000221,1000800CS300022
1000918CS3000111,1000918CS300011
1000935CS2000051,1000935CS200005
1001365CS2000281,1001365CS200028
1000465CS1000031,1000465CS100003
1000905CS3000221,1000905CS300022
1000612CS3000011,1000612CS300001
1001071CS1000101,1001071CS100010
1000711CS1000051,1000711CS100005
1001071CS2000011,1001071CS200001
1001030CS1000031,1001030CS100003
1001018CS1000011,1001018CS100001
1000471CS2000061,1000471CS200006
1001138CS2000241,1001138CS200024
1001098CS3000011,1001098CS300001
1001054CS2000281,1001054CS200028
1001496CS2000071,1001496CS200007
1001054CS2000031,1001054CS200003
1000939CS3000161,1000939CS300016
1001473CS1000051,1001473CS100005
1001103CS1000081,1001103CS100008
1001225CS2000371,1001225CS200037
1001104CS3000021,1001104CS300002
1000935CS1000101,1000935CS100010
1001103CS3000321,1001103CS300032
1000473CS2000251,1000473CS200025
1001098CS2000171,1001098CS200017
1000919CS1000011,1000919CS100001
1000460CS2000321,1000460CS200032
1001262CS2000061,1001262CS200006
1001098CS2000071,1001098CS200007
1000469CS1000071,1000469CS100007
1001053CS1000061,1001053CS100006
1001054CS2000301,1001054CS200030
1000804CS1000091,1000804CS100009
1001053CS2000161,1001053CS200016
1001068CS3000211,1001068CS300021
1001053CS2000371,1001053CS200037
1000804CS2000251,1000804CS200025
1001082CS2000061,1001082CS200006
1000903CS2000021,1000903CS200002
1000890CS1000081,1000890CS100008
1001082CS3000041,1001082CS300004
1001018CS2000071,1001018CS200007
1000856CS1000021,1000856CS100002
1000934CS2000011,1000934CS200001
1000198CS1000071,1000198CS100007
1001262CS1000101,1001262CS100010
1000890CS3000241,1000890CS300024
1000928CS2000071,1000928CS200007
1000928CS2000021,1000928CS200002
1000892CS1000091,1000892CS100009
1000892CS2000371,1000892CS200037
1000892CS1000101,1000892CS100010
1000364CS1000041,1000364CS100004
1000207CS1000101,1000207CS100010
1001186CS3000041,1001186CS300004
1001359CS3000061,1001359CS300006
1000207CS3000021,1000207CS300002
1001223CS1000011,1001223CS100001
1000460CS2000341,1000460CS200034
1001100CS3000321,1001100CS300032
1000366CS3000091,1000366CS300009
1001253CS2000061,1001253CS200006
1000374CS3000181,1000374CS300018
1000374CS1000091,1000374CS100009
1000394CS2000311,1000394CS200031
1001253CS1000081,1001253CS100008
1001140CS2000301,1001140CS200030
1000899CS1000041,1000899CS100004
1001339CS3000071,1001339CS300007
1001112CS3000111,1001112CS300011
1000214CS2000251,1000214CS200025
1000938CS2000301,1000938CS200030
1000926CS1000081,1000926CS100008
1000938CS2000061,1000938CS200006
1000965CS1000101,1000965CS100010
1001115CS1000031,1001115CS100003
1001271CS2000061,1001271CS200006
1001123CS3000181,1001123CS300018
1001353CS3000161,1001353CS300016
1001123CS1000051,1001123CS100005
1001237CS1000041,1001237CS100004
1000197CS3000331,1000197CS300033
1001115CS1000041,1001115CS100004
1001090CS1000011,1001090CS100001
1001073CS1000021,1001073CS100002
1001338CS2000241,1001338CS200024
1001161CS1000041,1001161CS100004
1000190CS3000061,1000190CS300006
1001223CS1000051,1001223CS100005
1000949CS3000071,1000949CS300007
1001141CS3000061,1001141CS300006
1001051CS2000161,1001051CS200016
1001066CS3000321,1001066CS300032
1000175CS3000081,1000175CS300008
1000882CS3000201,1000882CS300020
1001443CS1000011,1001443CS100001
1000386CS1000101,1000386CS100010
1001320CS2000071,1001320CS200007
1000720CS3000071,1000720CS300007
1000358CS2000371,1000358CS200037
1001057CS2000171,1001057CS200017
1001057CS2000021,1001057CS200002
1000748CS3000271,1000748CS300027
1001022CS3000241,1001022CS300024
1000861CS2000021,1000861CS200002
1000380CS1000031,1000380CS100003
1000861CS2000051,1000861CS200005
1001193CS2000281,1001193CS200028
1001263CS1000051,1001263CS100005
1000202CS2000371,1000202CS200037
1000369CS3000031,1000369CS300003
1000372CS1000101,1000372CS100010
1000404CS3000211,1000404CS300021
1000204CS2000031,1000204CS200003
1000012CS1000061,1000012CS100006
1001052CS1000021,1001052CS100002
1000376CS1000051,1000376CS100005
1000010CS3000111,1000010CS300011
1001236CS3000021,1001236CS300002
1001071CS3000291,1001071CS300029
1000398CS1000021,1000398CS100002
1000252CS2000171,1000252CS200017
1001411CS3000201,1001411CS300020
1000376CS3000111,1000376CS300011
1001359CS3000141,1001359CS300014
1001238CS1000021,1001238CS100002
1000629CS3000021,1000629CS300002
1000966CS3000011,1000966CS300001
1001474CS2000241,1001474CS200024
1000184CS2000081,1000184CS200008
1001234CS3000181,1001234CS300018
1000027CS3000031,1000027CS300003
1001241CS1000081,1001241CS100008
1000003CS2000281,1000003CS200028
1001238CS1000051,1001238CS100005
1001270CS2000281,1001270CS200028
1000381CS1000031,1000381CS100003
1000022CS3000321,1000022CS300032
1000204CS1000081,1000204CS100008
1001238CS1000031,1001238CS100003
1001323CS1000071,1001323CS100007
1000168CS2000161,1000168CS200016
1000202CS2000311,1000202CS200031
1001327CS2000281,1001327CS200028
1001421CS1000011,1001421CS100001
1000386CS3000161,1000386CS300016
1001238CS2000051,1001238CS200005
1000180CS2000061,1000180CS200006
1001238CS2000161,1001238CS200016
1000375CS2000011,1000375CS200001
1001325CS3000081,1001325CS300008
1001373CS1000081,1001373CS100008
1001363CS3000171,1001363CS300017
1000360CS1000061,1000360CS100006
1001250CS2000371,1001250CS200037
1000383CS2000081,1000383CS200008
1001444CS2000081,1001444CS200008
1000819CS2000071,1000819CS200007
1000383CS1000071,1000383CS100007
1000388CS3000021,1000388CS300002
1000237CS3000281,1000237CS300028
1001400CS1000091,1001400CS100009
1000379CS2000031,1000379CS200003
1000775CS3000161,1000775CS300016
1000594CS3000201,1000594CS300020
1000523CS3000161,1000523CS300016
1000385CS2000071,1000385CS200007
1001239CS3000111,1001239CS300011
1001391CS3000271,1001391CS300027
1000087CS1000011,1000087CS100001
1001189CS2000311,1001189CS200031
1000878CS3000111,1000878CS300011
1000911CS2000241,1000911CS200024
1000084CS3000111,1000084CS300011
1000765CS2000031,1000765CS200003
1001096CS3000201,1001096CS300020
1000968CS3000181,1000968CS300018
1000406CS2000021,1000406CS200002
1001324CS2000061,1001324CS200006
1000521CS1000081,1000521CS100008
1000383CS2000371,1000383CS200037
1000383CS2000161,1000383CS200016
1001067CS3000091,1001067CS300009
1000403CS3000021,1000403CS300002
1000871CS2000371,1000871CS200037
1000392CS2000371,1000392CS200037
1000433CS2000161,1000433CS200016
1000392CS2000081,1000392CS200008
1000406CS2000031,1000406CS200003
1000412CS2000071,1000412CS200007
1000420CS2000251,1000420CS200025
1000421CS3000021,1000421CS300002
1000412CS3000311,1000412CS300031
1000420CS3000321,1000420CS300032
1001298CS3000351,1001298CS300035
1000118CS2000161,1000118CS200016
1000537CS3000281,1000537CS300028
1000724CS3000311,1000724CS300031
1000547CS3000271,1000547CS300027
1000413CS2000031,1000413CS200003
1001141CS3000111,1001141CS300011
1001190CS2000161,1001190CS200016
1001395CS3000271,1001395CS300027
1000835CS3000111,1000835CS300011
1000603CS1000101,1000603CS100010
1000832CS2000311,1000832CS200031
1001375CS3000161,1001375CS300016
1000519CS3000141,1000519CS300014
1000510CS1000011,1000510CS100001
1000425CS1000011,1000425CS100001
1000510CS2000051,1000510CS200005
1000428CS1000101,1000428CS100010
1000408CS3000011,1000408CS300001
1000393CS2000281,1000393CS200028
1001395CS1000091,1001395CS100009
1000430CS3000071,1000430CS300007
1000550CS3000021,1000550CS300002
1000399CS1000101,1000399CS100010
1000603CS2000061,1000603CS200006
1000603CS2000081,1000603CS200008
1000417CS3000081,1000417CS300008
1001368CS3000101,1001368CS300010
1001135CS2000281,1001135CS200028
1000399CS3000111,1000399CS300011
1001107CS1000011,1001107CS100001
1000976CS3000011,1000976CS300001
1000415CS2000241,1000415CS200024
1000415CS2000021,1000415CS200002
1001396CS3000281,1001396CS300028
1001397CS3000141,1001397CS300014
1000531CS2000031,1000531CS200003
1000526CS3000101,1000526CS300010
1000526CS1000051,1000526CS100005
1001397CS1000011,1001397CS100001
1001397CS2000081,1001397CS200008
1001397CS2000051,1001397CS200005
1000603CS2000371,1000603CS200037
1001400CS3000181,1001400CS300018
1000540CS3000361,1000540CS300036
1000543CS1000061,1000543CS100006
1000544CS2000021,1000544CS200002
1000603CS1000081,1000603CS100008
1000509CS1000071,1000509CS100007
1000520CS1000041,1000520CS100004
1000551CS2000071,1000551CS200007
1000547CS2000371,1000547CS200037
1000002CS3000021,1000002CS300002
1000604CS3000221,1000604CS300022
1000516CS1000081,1000516CS100008
1000516CS2000371,1000516CS200037
1000547CS2000031,1000547CS200003
1000539CS1000071,1000539CS100007
1000534CS2000071,1000534CS200007
1000539CS2000081,1000539CS200008
1001403CS2000071,1001403CS200007
1000534CS3000071,1000534CS300007
1000615CS1000101,1000615CS100010
1000522CS1000011,1000522CS100001
1000596CS2000031,1000596CS200003
1000566CS3000171,1000566CS300017
1000520CS2000061,1000520CS200006
1000545CS1000041,1000545CS100004
1001002CS1000091,1001002CS100009
1000615CS2000021,1000615CS200002
1001038CS1000011,1001038CS100001
1001416CS1000101,1001416CS100010
1001406CS1000071,1001406CS100007
1001038CS3000201,1001038CS300020
1000541CS2000161,1000541CS200016
1000561CS3000171,1000561CS300017
1001041CS1000101,1001041CS100010
1000373CS1000081,1000373CS100008
1000597CS3000211,1000597CS300021
1000561CS1000051,1000561CS100005
1000593CS2000011,1000593CS200001
1001413CS1000051,1001413CS100005
1000589CS1000071,1000589CS100007
1000608CS2000051,1000608CS200005
