pid,hid,housenum,p21gender,p21age1,p21school,p21mar,p21income1,p21job1,p21relig1,ott_score_21,sns_score_21,pc_ability_21,smart_ability_21,esteem_21,ott_score_20,sns_score_20,pc_ability_20,smart_ability_20,esteem_20,ott_change,sns_change,pc_change,smart_change,esteem_change
40550003,405500,3,2,21,5,1,1,2,2,6,4.25,3.80952381,3.96,34,4,3,3.523809524,3.88,32,2,1.25,0.285714286,0.08,0.2
40550004,405500,4,1,19,5,1,1,2,2,6,4.25,4.047619048,4.28,33,5,3.5,3.80952381,4.24,30,1,0.75,0.238095238,0.04,0.3
40560001,405600,1,1,69,4,2,6,1,2,6,3.5,2.952380952,3.24,28,6,4,3.714285714,3.52,30,0,-0.5,-0.761904762,-0.28,-0.2
40560002,405600,2,2,67,4,2,1,2,2,0,3.5,2.761904762,3.36,27,0,0,2,2.92,31,0,3.5,0.761904762,0.44,-0.4
40570001,405700,1,1,39,5,1,9,1,2,8,4,3.952380952,3.92,31,8,6.75,4.238095238,4.2,26,0,-2.75,-0.285714286,-0.28,0.5
40580001,405800,1,1,73,4,2,7,1,2,4,1.25,1.142857143,1.44,30,0,1.25,1.19047619,1.64,30,4,0,-0.047619047,-0.2,0
40580002,405800,2,2,72,4,2,1,2,2,4,0,1.142857143,1.68,31,0,0,1.19047619,1.6,29,4,0,-0.047619047,0.08,0.2
40600001,406000,1,2,70,3,3,5,1,2,0,0,1.523809524,2,27,0,0,1.952380952,2.24,29,0,0,-0.428571428,-0.24,-0.2
40600002,406000,2,1,32,5,1,9,1,2,9,4,4.571428571,4.72,33,9,4.5,4.857142857,4.76,27,0,-0.5,-0.285714286,-0.04,0.6
40610001,406100,1,1,61,4,2,8,1,2,6,4,3.095238095,2.28,32,9,2,3.333333333,3.6,34,-3,2,-0.238095238,-1.32,-0.2
40610002,406100,2,2,61,4,2,1,2,1,6,2.5,3.666666667,3.44,26,9,0,2.761904762,3.52,32,-3,2.5,0.904761905,-0.08,-0.6
40610004,406100,4,1,31,5,1,9,1,2,8,4,2.761904762,2.84,34,9,3.5,4.095238095,4.12,28,-1,0.5,-1.333333333,-1.28,0.6
40620001,406200,1,2,72,2,4,3,2,1,0,0,1.095238095,1.48,29,0,0,1,1.44,32,0,0,0.095238095,0.04,-0.3
40640001,406400,1,1,75,4,2,1,2,1,0,0,1,1.24,27,0,0,1,1.56,30,0,0,0,-0.32,-0.3
40640002,406400,2,2,72,4,2,3,2,1,0,0,1.333333333,1.4,26,0,0,1.238095238,1.84,29,0,0,0.095238095,-0.44,-0.3
50010001,500100,1,1,75,3,2,5,1,1,0,0,1.047619048,2.16,36,0,0,1,1.92,31,0,0,0.047619048,0.24,0.5
50010002,500100,2,2,70,3,2,1,1,1,0,0,1.047619048,2.16,36,0,0,1,2.08,31,0,0,0.047619048,0.08,0.5
50020001,500200,1,1,48,5,2,7,1,1,4,1.25,4.904761905,4.52,34,4,1.25,4.333333333,4.32,33,0,0,0.571428572,0.2,0.1
50020002,500200,2,2,46,5,2,1,2,1,4,1.25,4.904761905,4.56,34,4,1.25,4.333333333,4.32,33,0,0,0.571428572,0.24,0.1
50020003,500200,3,1,17,4,1,1,2,1,4,3.25,4.571428571,4.52,33,4,3.25,4,4.08,33,0,0,0.571428571,0.44,0
50020004,500200,4,1,14,3,1,1,2,1,4,2.5,3.857142857,4,33,4,1.25,3.142857143,3.48,33,0,1.25,0.714285714,0.52,0
50030001,500300,1,1,55,4,2,7,1,1,4,0,4,3.6,34,4,1.5,3.80952381,4.12,30,0,-1.5,0.19047619,-0.52,0.4
50030002,500300,2,2,52,4,2,5,1,1,4,0,4,3.6,34,5,1.5,3.80952381,4.12,30,-1,-1.5,0.19047619,-0.52,0.4
50030003,500300,3,2,28,5,1,7,1,1,5,4.5,5,5,37,5,3.75,4.952380952,4.96,39,0,0.75,0.047619048,0.04,-0.2
50030004,500300,4,1,24,5,1,4,1,1,5,5.25,5,5,37,5,5,4.952380952,4.96,38,0,0.25,0.047619048,0.04,-0.1
50050001,500500,1,1,57,4,2,7,1,1,3,3.75,3.476190476,3.2,36,4,1.25,4.047619048,3.72,33,-1,2.5,-0.571428572,-0.52,0.3
50050002,500500,2,2,56,4,2,1,2,1,4,3.5,3.523809524,3.24,36,4,1.25,4.047619048,3.72,33,0,2.25,-0.523809524,-0.48,0.3
50060002,500600,2,2,82,3,3,2,2,1,0,0,1,1.08,31,0,0,1,1,31,0,0,0,0.08,0
50080001,500800,1,1,85,3,2,2,2,1,0,0,1,1,30,0,0,1,1,31,0,0,0,0,-0.1
50080002,500800,2,2,80,3,2,2,2,1,0,0,1,1.28,30,0,0,1,1,31,0,0,0,0.28,-0.1
50090001,500900,1,2,61,4,4,5,1,2,4,3.5,1.333333333,2.32,36,4,1.25,1.476190476,2.44,31,0,2.25,-0.142857143,-0.12,0.5
50090002,500900,2,1,35,5,1,7,1,2,5,5.5,4.714285714,4.56,35,5,5.5,4.428571429,4.44,33,0,0,0.285714285,0.12,0.2
50100002,501000,2,2,82,3,3,2,2,1,0,0,1.047619048,1.44,31,0,0,1,1,30,0,0,0.047619048,0.44,0.1
50110001,501100,1,1,40,5,2,9,1,2,5,4.75,5,5,33,5,4.75,4.571428571,4.44,32,0,0,0.428571429,0.56,0.1
50110002,501100,2,2,39,5,2,1,2,2,5,4.75,5,5,34,5,4.75,4.571428571,4.52,32,0,0,0.428571429,0.48,0.2
50120001,501200,1,1,51,5,2,6,1,1,8,4,4.666666667,4.48,35,4,1.25,2.666666667,3.2,32,4,2.75,2,1.28,0.3
50120002,501200,2,2,50,5,2,1,2,1,4,3,4.714285714,4.72,35,4,1.25,2.666666667,3.2,32,0,1.75,2.047619047,1.52,0.3
50130001,501300,1,1,70,4,2,2,2,1,0,0,1,2.4,30,0,0,1.047619048,2.16,30,0,0,-0.047619048,0.24,0
50130002,501300,2,2,62,4,2,5,1,1,5,0,1,2.36,33,4,1.25,1.047619048,2.16,30,1,-1.25,-0.047619048,0.2,0.3
50170001,501700,1,1,70,5,2,5,1,1,5,0,1,2.16,30,5,1.25,2.333333333,2.24,31,0,-1.25,-1.333333333,-0.08,-0.1
50170002,501700,2,2,65,4,2,2,1,1,4,0,1,2.16,30,5,1.25,2.095238095,2.24,31,-1,-1.25,-1.095238095,-0.08,-0.1
50170003,501700,3,2,98,2,3,2,2,1,0,0,1,1,30,0,0,1,1,35,0,0,0,0,-0.5
50170004,501700,4,2,42,5,1,5,1,1,5,0,5,4.48,32,8,0,4.095238095,4.08,34,-3,0,0.904761905,0.4,-0.2
50170005,501700,5,1,39,5,1,5,1,1,5,0,5,4.44,34,8,0,4.095238095,4.08,34,-3,0,0.904761905,0.36,0
50180001,501800,1,1,65,4,2,7,1,1,3,0,1,2.32,30,6,1.25,1.761904762,2.28,32,-3,-1.25,-0.761904762,0.04,-0.2
50180002,501800,2,2,63,4,2,1,2,1,4,0,1,2.32,30,6,1.5,1.761904762,2.36,32,-2,-1.5,-0.761904762,-0.04,-0.2
50190001,501900,1,1,82,3,2,2,2,1,0,0,1,1,33,0,0,1,1,31,0,0,0,0,0.2
50190002,501900,2,2,78,2,2,2,2,1,4,0,1,2.2,34,0,0,1,1.4,31,4,0,0,0.8,0.3
50200002,502000,2,2,75,2,3,2,2,2,0,0,1,1,32,0,0,1,1,34,0,0,0,0,-0.2
50210001,502100,1,2,81,2,3,2,2,2,0,0,1.047619048,1.04,33,0,0,1,1,34,0,0,0.047619048,0.04,-0.1
50220001,502200,1,2,83,2,3,2,2,2,0,0,1,1,31,0,0,1,1,34,0,0,0,0,-0.3
50230001,502300,1,1,67,3,2,5,1,1,0,0,1,1.24,30,0,0,1,1.24,34,0,0,0,0,-0.4
50230002,502300,2,2,61,3,2,1,1,1,0,0,1,1,30,0,0,1,1,32,0,0,0,0,-0.2
50230003,502300,3,1,42,4,2,5,1,1,5,0,4.619047619,4.44,30,6,0,2.380952381,2.8,34,-1,0,2.238095238,1.64,-0.4
50230004,502300,4,2,41,4,2,1,2,1,4,0,4.571428571,4.44,33,6,0,2.428571429,2.76,34,-2,0,2.142857142,1.68,-0.1
50240002,502400,2,2,84,2,3,2,2,1,0,0,1,1,30,0,0,1,1,32,0,0,0,0,-0.2
50260001,502600,1,1,63,4,2,4,1,1,3,0,1,2.36,30,0,0,1,2.16,33,3,0,0,0.2,-0.3
50260002,502600,2,2,64,4,2,2,1,1,3,0,1,2.68,34,0,0,1,2.16,33,3,0,0,0.52,0.1
50260003,502600,3,2,37,5,1,5,1,1,5,0,5,4.52,33,6,0,4.380952381,4.32,35,-1,0,0.619047619,0.2,-0.2
50260004,502600,4,2,34,5,1,5,1,1,5,5.25,5,4.48,36,6,0,4.380952381,4.32,35,-1,5.25,0.619047619,0.16,0.1
50280001,502800,1,1,79,2,2,2,2,1,0,0,1.619047619,1.44,29,9,0,1,1.52,32,-9,0,0.619047619,-0.08,-0.3
50280002,502800,2,2,74,2,2,2,2,1,0,0,1.476190476,1.56,30,0,0,1,1.16,32,0,0,0.476190476,0.4,-0.2
50300001,503000,1,1,70,4,2,3,2,1,5,0,1.904761905,1.88,30,0,0,2.476190476,3.48,35,5,0,-0.571428571,-1.6,-0.5
50300002,503000,2,2,66,4,2,1,2,1,9,0,1.619047619,1.8,29,0,0,1.761904762,2.24,34,9,0,-0.142857143,-0.44,-0.5
50320001,503200,1,1,49,5,1,10,1,1,9,2.75,3.80952381,4.08,32,9,1.5,3.666666667,4.16,25,0,1.25,0.142857143,-0.08,0.7
50320002,503200,2,2,54,4,4,1,2,1,9,2.75,3.285714286,3.6,32,9,1.5,3.523809524,3.6,24,0,1.25,-0.238095238,0,0.8
50320003,503200,3,1,21,5,1,1,2,2,9,2.75,4.333333333,4.44,32,9,5.75,4.285714286,4.4,23,0,-3,0.047619047,0.04,0.9
50320004,503200,4,1,81,3,2,2,2,1,0,0,1,1.04,31,0,0,1,1,24,0,0,0,0.04,0.7
50320005,503200,5,2,74,2,2,2,2,1,8,0,1,1,34,0,0,1,1,25,8,0,0,0,0.9
50330001,503300,1,1,58,5,2,8,1,1,9,2,2.904761905,2.72,34,0,0,3.666666667,3.6,30,9,2,-0.761904762,-0.88,0.4
50340001,503400,1,1,56,5,2,11,1,1,7,2,3.333333333,3.56,36,9,0,3.619047619,4.24,33,-2,2,-0.285714286,-0.68,0.3
50340002,503400,2,2,52,4,2,1,2,1,5,2,2.571428571,2.88,32,9,0,2.666666667,3.56,31,-4,2,-0.095238096,-0.68,0.1
50340003,503400,3,1,27,6,1,1,2,1,9,2,4.142857143,4.4,33,9,1.5,4.333333333,4.44,33,0,0.5,-0.19047619,-0.04,0
50340004,503400,4,2,26,5,1,6,1,1,9,2.75,4.380952381,4.32,31,9,1.75,4.285714286,4.36,24,0,1,0.095238095,-0.04,0.7
50350001,503500,1,1,58,4,2,8,1,1,8,2.75,3.619047619,3.2,26,9,2.5,2.761904762,3.4,33,-1,0.25,0.857142857,-0.2,-0.7
50350002,503500,2,2,54,4,2,1,2,1,8,2.75,3.904761905,3.68,25,9,1.5,2.523809524,2.64,33,-1,1.25,1.380952381,1.04,-0.8
50350003,503500,3,2,27,5,1,6,1,1,9,2.75,4.333333333,4.4,33,9,4.5,4.238095238,4.2,31,0,-1.75,0.095238095,0.2,0.2
50350004,503500,4,2,25,5,1,1,2,1,9,3,4.333333333,4.24,30,9,1.5,4.333333333,4.24,31,0,1.5,0,0,-0.1
50360001,503600,1,1,57,4,2,8,1,1,9,2.75,2.523809524,2.52,31,5,1.75,2.523809524,3.64,34,4,1,0,-1.12,-0.3
50360002,503600,2,2,54,4,2,1,2,1,9,3,2.523809524,2.36,30,9,1.75,2.714285714,3.04,34,0,1.25,-0.19047619,-0.68,-0.4
50360003,503600,3,1,26,5,1,1,2,2,9,2.75,4.285714286,3.96,32,9,1.75,4.238095238,4.32,31,0,1,0.047619048,-0.36,0.1
50360004,503600,4,1,24,5,1,1,2,2,9,3,4.238095238,4.24,31,9,1.75,4.380952381,4.36,35,0,1.25,-0.142857143,-0.12,-0.4
50380001,503800,1,1,53,4,4,8,1,1,6,2.75,4.285714286,4.16,32,6,0,4.238095238,4.28,32,0,2.75,0.047619048,-0.12,0
50380002,503800,2,2,18,4,1,1,2,2,6,3,4.333333333,4.32,32,5,2,4.238095238,4.24,24,1,1,0.095238095,0.08,0.8
50390001,503900,1,2,40,5,2,1,2,2,8,2,3.333333333,3.76,26,6,1.25,3.476190476,3.68,32,2,0.75,-0.142857143,0.08,-0.6
50390002,503900,2,1,43,5,2,9,1,2,9,2,4.19047619,4.32,31,9,1.25,3.619047619,3.52,33,0,0.75,0.571428571,0.8,-0.2
50400001,504000,1,1,51,4,2,9,1,1,9,2.75,3.952380952,4.28,34,6,3.25,3.761904762,4.04,29,3,-0.5,0.19047619,0.24,0.5
50400002,504000,2,2,46,4,2,1,2,1,9,2.75,3.904761905,3.84,29,6,3.25,3.428571429,3.92,33,3,-0.5,0.476190476,-0.08,-0.4
50400003,504000,3,1,16,4,1,1,2,1,9,2.75,4.047619048,4.32,35,7,4.75,3.952380952,4.12,32,2,-2,0.095238096,0.2,0.3
50410001,504100,1,1,46,5,2,8,1,1,5,3.5,3.857142857,4.32,28,5,3.5,3.857142857,4.28,28,0,0,0,0.04,0
50410002,504100,2,2,42,5,2,2,2,1,5,1.25,3.857142857,4.32,27,4,5,3.857142857,4.28,35,1,-3.75,0,0.04,-0.8
50410003,504100,3,1,15,3,1,1,2,1,6,1.25,2.428571429,2.4,31,4,1.25,2.333333333,2.48,35,2,0,0.095238096,-0.08,-0.4
50420002,504200,2,1,33,5,1,7,1,1,5,5.25,5,5,35,5,5.5,4.428571429,4.64,33,0,-0.25,0.571428571,0.36,0.2
50430001,504300,1,1,60,4,2,7,1,1,9,2.75,2.571428571,2.64,30,9,1.5,2.761904762,3.44,35,0,1.25,-0.190476191,-0.8,-0.5
50430002,504300,2,2,58,4,2,1,2,1,9,2.75,2.80952381,2.6,30,5,0,2.047619048,1.96,23,4,2.75,0.761904762,0.64,0.7
50430003,504300,3,1,32,5,1,5,1,2,9,3,4.285714286,4.28,29,9,1.5,4,4.12,25,0,1.5,0.285714286,0.16,0.4
50430004,504300,4,1,34,5,1,6,1,2,8,3,4.238095238,4.4,30,9,3.5,4.19047619,4.4,24,-1,-0.5,0.047619048,0,0.6
50440001,504400,1,2,49,4,4,1,2,1,8,2.75,4,4.04,31,0,1.5,2.380952381,2.44,25,8,1.25,1.619047619,1.6,0.6
50440003,504400,3,2,22,5,1,1,2,2,9,2.75,4.333333333,4.36,32,6,1.5,4.285714286,4.32,25,3,1.25,0.047619047,0.04,0.7
50440004,504400,4,1,20,5,1,1,2,2,9,2.75,4.380952381,4.2,33,6,1.5,4.285714286,4.32,24,3,1.25,0.095238095,-0.12,0.9
50450001,504500,1,1,64,4,2,3,2,1,8,2,1.952380952,2.8,32,0,0,2.095238095,2.6,29,8,2,-0.142857143,0.2,0.3
50450002,504500,2,2,59,3,2,1,2,1,8,2,3.238095238,3.6,35,0,0,1,1.68,35,8,2,2.238095238,1.92,0
50460001,504600,1,1,42,5,2,9,1,2,9,2.75,4.238095238,4.32,31,9,1.25,4.238095238,4.16,33,0,1.5,0,0.16,-0.2
50460002,504600,2,2,42,5,2,1,2,2,9,2.75,4.238095238,4.2,31,9,3.75,4.238095238,4.24,33,0,-1,0,-0.04,-0.2
50470001,504700,1,1,65,4,2,1,2,2,6,0,2,2.92,30,8,0,2.476190476,2.76,30,-2,0,-0.476190476,0.16,0
50470002,504700,2,2,61,4,2,4,1,2,9,0,1.523809524,2.76,32,9,0,2.333333333,3.28,27,0,0,-0.809523809,-0.52,0.5
50470004,504700,4,1,34,5,1,7,1,2,7,0,4.380952381,4.72,31,9,1.25,3.952380952,4.04,29,-2,-1.25,0.428571429,0.68,0.2
50490002,504900,2,2,62,4,3,1,2,2,8,0,2.238095238,3.56,31,5,0,2.380952381,3.28,28,3,0,-0.142857143,0.28,0.3
50490003,504900,3,1,34,5,1,7,1,2,9,3.75,4.857142857,4.84,32,6,1.25,3.80952381,4.52,28,3,2.5,1.047619047,0.32,0.4
50490004,504900,4,2,33,5,1,7,1,2,9,3.75,4.714285714,4.84,33,6,1.75,3.904761905,4.52,26,3,2,0.809523809,0.32,0.7
50490005,504900,5,2,67,4,3,1,2,2,8,0,2.238095238,3.36,25,5,0,1.80952381,3.16,24,3,0,0.428571428,0.2,0.1
50500001,505000,1,2,67,4,3,3,1,1,8,0,1.952380952,3.16,29,6,0,2.666666667,3.2,32,2,0,-0.714285715,-0.04,-0.3
50500002,505000,2,1,41,4,1,8,1,2,9,0,3.571428571,4.48,32,5,0,3,4.16,35,4,0,0.571428571,0.32,-0.3
50500003,505000,3,2,35,4,1,5,1,2,9,6.25,4.285714286,4.8,28,6,1.25,3.952380952,4.72,29,3,5,0.333333334,0.08,-0.1
50510001,505100,1,1,72,4,2,1,2,2,6,0,1.619047619,2,29,5,0,2.047619048,3.08,26,1,0,-0.428571429,-1.08,0.3
50510002,505100,2,2,63,4,2,5,1,2,7,0,2.333333333,3.28,28,6,0,2.476190476,3.64,28,1,0,-0.142857143,-0.36,0
50520001,505200,1,1,65,4,3,3,2,2,6,0,1.619047619,2.4,26,9,0,1.476190476,2.68,27,-3,0,0.142857143,-0.28,-0.1
50550001,505500,1,1,73,4,2,1,2,2,0,0,1,1,28,0,0,1,1.32,29,0,0,0,-0.32,-0.1
50550002,505500,2,2,72,3,2,1,2,2,0,0,1,1,30,0,0,1,1.16,28,0,0,0,-0.16,0.2
50550003,505500,3,1,43,5,1,1,2,2,9,0,2.952380952,3.76,24,6,0,3.666666667,4.16,29,3,0,-0.714285715,-0.4,-0.5
50570002,505700,2,2,47,5,2,5,1,1,6,0,4.571428571,4.92,33,0,0,3.666666667,3.6,33,6,0,0.904761904,1.32,0
50580002,505800,2,2,55,4,2,1,2,2,6,0,1.761904762,2.56,31,3,2,3.761904762,4.36,33,3,-2,-2,-1.8,-0.2
50590002,505900,2,2,53,4,2,6,1,2,5,3.5,3.095238095,3.24,29,4,2,3.619047619,4.04,32,1,1.5,-0.523809524,-0.8,-0.3
50600001,506000,1,1,74,3,2,2,2,2,9,0,1.761904762,2.56,29,6,0,1.952380952,2.68,31,3,0,-0.19047619,-0.12,-0.2
50620002,506200,2,2,72,3,3,3,2,1,0,0,1,1.44,31,0,0,1,1.24,27,0,0,0,0.2,0.4
50630001,506300,1,2,69,2,3,3,2,1,9,0,1,1.64,28,5,0,1,1.4,24,4,0,0,0.24,0.4
50640002,506400,2,2,57,4,2,5,1,2,6,0,1.619047619,2.4,30,5,2,1.571428571,2.72,34,1,-2,0.047619048,-0.32,-0.4
50660001,506600,1,1,72,3,2,4,1,1,5,0,2.285714286,2.52,29,7,0,2.095238095,2.32,32,-2,0,0.190476191,0.2,-0.3
50660002,506600,2,2,71,3,2,4,1,1,0,0,1.095238095,1.56,28,6,0,1.238095238,1.4,24,-6,0,-0.142857143,0.16,0.4
50670001,506700,1,1,79,2,2,3,2,1,0,0,1,1.04,25,0,0,1,1.24,30,0,0,0,-0.2,-0.5
50670002,506700,2,2,71,2,2,3,2,1,5,0,1,1.28,28,5,1.5,2.428571429,3,30,0,-1.5,-1.428571429,-1.72,-0.2
50680001,506800,1,1,70,4,2,4,1,1,5,2.75,1,1.44,25,5,2.75,1,1.84,27,0,0,0,-0.4,-0.2
50680002,506800,2,2,66,3,2,1,2,2,0,0,1,1,26,0,0,1,1.24,24,0,0,0,-0.24,0.2
50690002,506900,2,2,84,2,3,2,2,1,0,0,1,1,28,0,0,1,1,28,0,0,0,0,0
50700001,507000,1,1,76,5,2,1,2,2,4,0,1.142857143,1.6,29,0,0,1.238095238,2.72,27,4,0,-0.095238095,-1.12,0.2
50700002,507000,2,2,67,4,2,3,1,1,5,0,1.095238095,1.52,30,5,1.75,1.857142857,2.96,28,0,-1.75,-0.761904762,-1.44,0.2
50720001,507200,1,2,83,2,3,3,2,1,0,0,1,1,27,0,0,1,1,31,0,0,0,0,-0.4
50750001,507500,1,1,58,4,2,7,1,1,5,2.5,2.285714286,3.08,28,0,4,2.095238095,2.44,29,5,-1.5,0.190476191,0.64,-0.1
