시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
서울특별시 용산구 이촌동,422,422,0,북한강(성원),59.55,202306,28,"142,000",9,2001,이촌로2가길 66
서울특별시 구로구 개봉동,481,481,0,현대,114.99,202306,20,"97,500",9,2001,개봉로20길 6
서울특별시 서대문구 홍제동,461,461,0,홍제삼성래미안,60,202306,15,"69,000",9,2001,통일로 319
서울특별시 동작구 노량진동,325,325,0,신동아리버파크,84.88,202306,7,"99,000",9,2001,만양로 19
서울특별시 강서구 화곡동,1009-8,1009,8,타워빌,84.04,202306,5,"72,000",9,2001,강서로43길 28
서울특별시 양천구 신정동,1283,1283,0,푸른마을3,59.91,202306,1,"52,000",9,2001,신정로11길 63
서울특별시 용산구 도원동,23,23,0,삼성래미안,84.69,202305,27,"138,000",9,2001,새창로 70
서울특별시 동대문구 휘경동,57,57,0,주공2,59.97,202305,27,"57,000",9,2001,한천로 248
서울특별시 은평구 증산동,248,248,0,증산중앙하이츠,84.81,202305,24,"76,000",9,2001,증산로 285
서울특별시 서초구 서초동,1642-14,1642,14,서초롯데캐슬84,208.63,202305,18,"207,101",9,2001,사임당로17길 90
서울특별시 구로구 개봉동,480,480,0,현대홈타운,59.49,202305,16,"58,600",9,2001,개봉로20길 158
서울특별시 노원구 공릉동,727,727,0,풍림아파트B,31.32,202304,29,"31,300",9,2001,섬밭로 134
서울특별시 성북구 정릉동,1021,1021,0,대우,84.83,202304,22,"63,000",9,2001,보국문로30길 15
서울특별시 구로구 개봉동,481,481,0,현대,59.94,202304,21,"61,800",9,2001,개봉로20길 6
서울특별시 노원구 상계동,1269,1269,0,수락파크빌,84.83,202303,31,"75,500",9,2001,동일로248길 16
서울특별시 동대문구 휘경동,57,57,0,주공2,59.97,202303,29,"54,000",9,2001,한천로 248
서울특별시 영등포구 문래동3가,54,54,0,문래자이,84.98,202303,29,"128,000",9,2001,당산로4길 12
서울특별시 서초구 서초동,1642-14,1642,14,서초롯데캐슬84,208.63,202303,24,"230,043",9,2001,사임당로17길 90
서울특별시 강남구 역삼동,710,710,0,현대까르띠에710,171.944,202303,10,"330,000",9,2001,언주로86길 12
서울특별시 동대문구 휘경동,57,57,0,주공1,84.75,202303,1,"71,000",9,2001,한천로 248
서울특별시 광진구 광장동,578,578,0,금호베스트빌,84.91,202302,26,"105,000",9,2001,광나루로 579
서울특별시 양천구 신월동,558-4,558,4,삼도(102),72.01,202302,22,"40,000",9,2001,남부순환로 593
서울특별시 용산구 도원동,23,23,0,삼성래미안,59.94,202302,21,"106,000",9,2001,새창로 70
서울특별시 송파구 송파동,162,162,0,송파삼성래미안아파트,79.7,202302,18,"135,000",9,2001,오금로32길 14
서울특별시 구로구 개봉동,481,481,0,현대,59.94,202302,14,"60,000",9,2001,개봉로20길 6
서울특별시 서초구 반포동,May-54,54,5,반포두산힐스빌,47.7,202301,26,"90,000",9,2001,고무래로10길 16
서울특별시 강서구 화곡동,914-3,914,3,일성스카이빌,76.32,202301,11,"43,800",9,2001,강서로5나길 50
서울특별시 도봉구 방학동,720-1,720,1,대상타운현대아파트,133.97,202312,29,"103,000",10,2001,마들로 616
서울특별시 성동구 금호동1가,1500,1500,0,금호삼성래미안,84.45,202312,6,"115,000",10,2001,독서당로 343
서울특별시 성동구 응봉동,15,15,0,대림강변타운,84.42,202311,6,"142,000",10,2001,고산자로 160
서울특별시 성동구 금호동1가,633,633,0,벽산,84.82,202310,26,"110,500",10,2001,금호로 100
서울특별시 서대문구 홍제동,462,462,0,청구3차,84.96,202310,24,"86,000",10,2001,통일로 332
서울특별시 성북구 정릉동,1021,1021,0,대우,84.83,202310,23,"65,000",10,2001,보국문로30길 15
서울특별시 동대문구 답십리동,994,994,0,답십리한화,84.86,202310,14,"79,000",10,2001,고미술로 57
서울특별시 동대문구 휘경동,57,57,0,주공2,39.97,202310,7,"40,000",10,2001,한천로 248
서울특별시 노원구 상계동,1276,1276,0,청암2단지,59.96,202310,4,"47,500",10,2001,덕릉로94가길 20
서울특별시 도봉구 창동,815,815,0,창동2차현대,84.504,202309,16,"69,750",10,2001,도봉로136길 111
서울특별시 동대문구 휘경동,57,57,0,주공2,59.13,202309,15,"63,000",10,2001,한천로 248
서울특별시 송파구 송파동,162,162,0,송파삼성래미안아파트,105.99,202309,8,"164,500",10,2001,오금로32길 14
서울특별시 광진구 자양동,788,788,0,자양7차현대홈타운,59.94,202309,5,"99,000",10,2001,능동로4길 41
서울특별시 구로구 신도림동,642,642,0,대림2,59.88,202309,4,"80,750",10,2001,신도림로 16
서울특별시 동작구 노량진동,325,325,0,신동아리버파크,84.88,202309,2,"106,000",10,2001,만양로 19
서울특별시 서초구 방배동,537-9,537,9,신호,82.71,202309,1,"179,400",10,2001,효령로 48
서울특별시 동대문구 답십리동,10,10,0,동아,59.88,202308,26,"67,500",10,2001,한천로11길 10-1
서울특별시 양천구 신정동,1283,1283,0,푸른마을3,84.93,202308,25,"72,000",10,2001,신정로11길 63
서울특별시 서대문구 홍제동,461,461,0,홍제삼성래미안,84.33,202308,24,"86,000",10,2001,통일로 319
서울특별시 구로구 신도림동,691,691,0,대림3,84.51,202308,19,"98,500",10,2001,신도림로 11
서울특별시 동대문구 휘경동,57,57,0,주공2,39.98,202308,19,"44,200",10,2001,한천로 248
서울특별시 강남구 도곡동,May-91,91,5,삼성래미안,59.96,202308,16,"183,000",10,2001,남부순환로 2803
서울특별시 영등포구 문래동3가,54,54,0,문래자이,84.98,202308,4,"134,000",10,2001,당산로4길 12
서울특별시 광진구 광장동,578,578,0,금호베스트빌,84.91,202308,1,"70,000",10,2001,광나루로 579
서울특별시 구로구 개봉동,481,481,0,현대,84.99,202307,21,"75,500",10,2001,개봉로20길 6
서울특별시 양천구 신정동,1283,1283,0,푸른마을3,59.99,202307,20,"55,500",10,2001,신정로11길 63
서울특별시 성동구 금호동1가,633,633,0,벽산,59.9,202307,17,"93,500",10,2001,금호로 100
서울특별시 서대문구 홍제동,461,461,0,홍제삼성래미안,60,202307,12,"65,000",10,2001,통일로 319
서울특별시 구로구 개봉동,480,480,0,현대홈타운,84.915,202307,8,"77,000",10,2001,개봉로20길 158
서울특별시 동대문구 답십리동,10,10,0,동아,84.72,202307,8,"77,000",10,2001,한천로11길 10-1
서울특별시 구로구 개봉동,481,481,0,현대,59.94,202307,7,"64,750",10,2001,개봉로20길 6
서울특별시 양천구 신정동,1283,1283,0,푸른마을3,84.9,202306,28,"71,500",10,2001,신정로11길 63
서울특별시 도봉구 창동,743-15,743,15,성원상떼빌,59.75,202306,5,"54,800",10,2001,마들로16길 56
서울특별시 도봉구 창동,815,815,0,창동2차현대,59.499,202306,3,"69,500",10,2001,도봉로136길 111
서울특별시 노원구 상계동,1276,1276,0,청암2단지,49.77,202306,1,"39,000",10,2001,덕릉로94가길 20
서울특별시 강서구 내발산동,697-5,697,5,신세계(697-5),79.87,202305,31,"51,000",10,2001,강서로47다길 10-3
서울특별시 동대문구 답십리동,10,10,0,동아,59.88,202305,29,"64,000",10,2001,한천로11길 10-1
서울특별시 노원구 공릉동,725,725,0,풍림아파트A,59.94,202305,26,"63,000",10,2001,섬밭로 139
서울특별시 양천구 신정동,1281,1281,0,푸른마을2,59.91,202305,20,"51,800",10,2001,신정로7길 76
서울특별시 강북구 수유동,730,730,0,래미안수유,84.993,202305,9,"75,000",10,2001,한천로159길 8
서울특별시 동대문구 휘경동,57,57,0,주공1,84.75,202305,3,"71,500",10,2001,한천로 248
서울특별시 성동구 금호동1가,1500,1500,0,금호삼성래미안,59.95,202304,26,"89,900",10,2001,독서당로 343
서울특별시 용산구 산천동,193,193,0,리버힐삼성,114.48,202304,24,"135,000",10,2001,효창원로 17
서울특별시 구로구 고척동,330,330,0,삼익(1단지),84.96,202304,23,"59,500",10,2001,중앙로15길 132-17
서울특별시 양천구 신정동,1281,1281,0,푸른마을2,49.16,202304,22,"44,000",10,2001,신정로7길 76
서울특별시 양천구 신정동,1283,1283,0,푸른마을3,59.91,202304,19,"52,000",10,2001,신정로11길 63
서울특별시 도봉구 창동,815,815,0,창동2차현대,59.499,202304,6,"63,000",10,2001,도봉로136길 111
서울특별시 성동구 금호동1가,633,633,0,벽산,59.9,202304,1,"88,500",10,2001,금호로 100
서울특별시 서초구 방배동,482-4,482,4,청광아트빌(14차),244.84,202303,29,"235,000",10,2001,남부순환로291길 5
서울특별시 구로구 개봉동,481,481,0,현대,114.99,202303,27,"85,000",10,2001,개봉로20길 6
서울특별시 동대문구 휘경동,57,57,0,주공1,84.82,202303,27,"73,000",10,2001,한천로 248
서울특별시 관악구 봉천동,1707,1707,0,은천1,84.65,202303,25,"77,500",10,2001,인헌12길 46-2
서울특별시 성동구 응봉동,15,15,0,대림강변타운,59.76,202303,25,"95,000",10,2001,고산자로 160
서울특별시 동대문구 답십리동,994,994,0,답십리한화,84.86,202303,21,"78,000",10,2001,고미술로 57
서울특별시 성동구 금호동1가,633,633,0,벽산,59.9,202303,16,"86,000",10,2001,금호로 100
서울특별시 노원구 공릉동,725,725,0,풍림아파트A,84.99,202303,11,"75,200",10,2001,섬밭로 139
서울특별시 서대문구 홍제동,462,462,0,청구3차,84.96,202302,10,"67,500",10,2001,통일로 332
서울특별시 도봉구 방학동,720-1,720,1,대상타운현대아파트,84.78,202302,10,"76,500",10,2001,마들로 616
서울특별시 동작구 신대방동,710,710,0,경남교수,84.94,202302,7,"85,000",10,2001,여의대방로10길 14
서울특별시 동대문구 휘경동,57,57,0,주공1,84.84,202301,30,"73,000",10,2001,한천로 248
서울특별시 동대문구 휘경동,57,57,0,주공2,39.98,202312,22,"42,500",11,2001,한천로 248
서울특별시 양천구 신정동,1283,1283,0,푸른마을3,59.91,202312,19,"57,000",11,2001,신정로11길 63
서울특별시 용산구 산천동,193,193,0,리버힐삼성,59.55,202312,8,"100,000",11,2001,효창원로 17
서울특별시 도봉구 방학동,720-1,720,1,대상타운현대아파트,101.4,202312,6,"93,000",11,2001,마들로 616
서울특별시 성동구 금호동4가,800,800,0,대우,114.6,202311,22,"162,000",11,2001,독서당로 272
서울특별시 동작구 노량진동,325,325,0,신동아리버파크,84.88,202311,4,"99,500",11,2001,만양로 19
서울특별시 성동구 하왕십리동,1058,1058,0,극동미라주,59.4,202310,25,"83,500",11,2001,난계로 73
서울특별시 성동구 금호동1가,633,633,0,벽산,59.9,202310,17,"100,000",11,2001,금호로 100
서울특별시 양천구 신정동,1281,1281,0,푸른마을2,49.16,202310,14,"45,000",11,2001,신정로7길 76
서울특별시 구로구 신도림동,642,642,0,대림2,59.88,202309,19,"84,500",11,2001,신도림로 16
서울특별시 용산구 산천동,193,193,0,리버힐삼성,114.48,202309,16,"145,000",11,2001,효창원로 17
서울특별시 성동구 금호동1가,1500,1500,0,금호삼성래미안,59.95,202309,9,"102,500",11,2001,독서당로 343
서울특별시 서대문구 연희동,740,740,0,성원,84.95,202309,7,"90,000",11,2001,연희로32길 48
서울특별시 동대문구 휘경동,57,57,0,주공2,59.13,202309,4,"65,000",11,2001,한천로 248
서울특별시 노원구 공릉동,725,725,0,풍림아파트A,84.99,202309,2,"81,000",11,2001,섬밭로 139
서울특별시 성동구 금호동1가,633,633,0,벽산,84.82,202308,20,"82,000",11,2001,금호로 100
서울특별시 강서구 염창동,282,282,0,삼정그린코아,84.358,202308,16,"102,000",11,2001,공항대로75길 30
서울특별시 송파구 방이동,157,157,0,방이금호어울림,84.3,202308,15,"101,000",11,2001,위례성대로8길 28
서울특별시 서대문구 연희동,740,740,0,성원,59.61,202308,14,"71,400",11,2001,연희로32길 48
서울특별시 영등포구 문래동3가,54,54,0,문래자이,84.98,202308,10,"136,500",11,2001,당산로4길 12
서울특별시 서대문구 홍제동,461,461,0,홍제삼성래미안,32.76,202307,31,"48,500",11,2001,통일로 319
서울특별시 용산구 산천동,204,204,0,한강타운,59.69,202307,24,"81,000",11,2001,새창로8길 157
서울특별시 성동구 하왕십리동,1052,1052,0,금호베스트빌,59.79,202307,20,"79,000",11,2001,난계로 114-31
서울특별시 동대문구 답십리동,10,10,0,동아,84.72,202307,14,"77,000",11,2001,한천로11길 10-1
서울특별시 성동구 금호동4가,800,800,0,대우,59.97,202306,22,"100,000",11,2001,독서당로 272
서울특별시 강동구 길동,384-1,384,1,한빛골드빌1차,72.41,202306,18,"64,500",11,2001,성안로 176
서울특별시 구로구 개봉동,481,481,0,현대,59.94,202306,17,"63,500",11,2001,개봉로20길 6
서울특별시 성동구 금호동1가,633,633,0,벽산,114.57,202306,12,"134,000",11,2001,금호로 100
서울특별시 구로구 개봉동,481,481,0,현대,59.94,202306,10,"62,500",11,2001,개봉로20길 6
서울특별시 송파구 송파동,162,162,0,송파삼성래미안아파트,79.7,202306,3,"135,000",11,2001,오금로32길 14
서울특별시 동작구 노량진동,325,325,0,신동아리버파크,84.88,202306,3,"101,700",11,2001,만양로 19
서울특별시 노원구 상계동,1276,1276,0,청암2단지,49.77,202305,30,"43,000",11,2001,덕릉로94가길 20
서울특별시 구로구 신도림동,691,691,0,대림3,84.51,202305,20,"92,000",11,2001,신도림로 11
서울특별시 강남구 도곡동,May-91,91,5,삼성래미안,84.76,202305,19,"218,000",11,2001,남부순환로 2803
서울특별시 성동구 금호동4가,800,800,0,대우,84.96,202305,7,"134,000",11,2001,독서당로 272
서울특별시 동대문구 답십리동,10,10,0,동아,84.72,202304,29,"73,000",11,2001,한천로11길 10-1
서울특별시 구로구 신도림동,642,642,0,대림2,59.88,202304,27,"82,000",11,2001,신도림로 16
서울특별시 용산구 도원동,23,23,0,삼성래미안,84.69,202304,17,"124,000",11,2001,새창로 70
서울특별시 구로구 개봉동,480,480,0,현대홈타운,59.49,202304,14,"57,500",11,2001,개봉로20길 158
서울특별시 구로구 개봉동,481,481,0,현대,114.99,202304,14,"84,000",11,2001,개봉로20길 6
서울특별시 은평구 녹번동,278-1,278,1,녹번2현대,84.94,202303,31,"75,900",11,2001,서오릉로 46
서울특별시 구로구 개봉동,481,481,0,현대,59.94,202303,30,"64,000",11,2001,개봉로20길 6
서울특별시 구로구 개봉동,481,481,0,현대,59.94,202303,10,"62,000",11,2001,개봉로20길 6
서울특별시 동대문구 답십리동,10,10,0,동아,84.72,202303,6,"68,300",11,2001,한천로11길 10-1
서울특별시 용산구 산천동,193,193,0,리버힐삼성,114.48,202302,28,"140,000",11,2001,효창원로 17
서울특별시 관악구 봉천동,1707,1707,0,은천1,84.65,202302,16,"82,500",11,2001,인헌12길 46-2
서울특별시 송파구 가락동,95,95,0,동부센트레빌,115.93,202302,12,"159,000",11,2001,송파대로32길 33
서울특별시 노원구 상계동,1276,1276,0,청암2단지,49.77,202302,10,"39,000",11,2001,덕릉로94가길 20
서울특별시 도봉구 방학동,720-1,720,1,대상타운현대아파트,101.4,202302,10,"89,000",11,2001,마들로 616
서울특별시 마포구 창전동,438,438,0,신촌금호,59.21,202301,29,"75,000",11,2001,서강로9길 19
서울특별시 동대문구 답십리동,10,10,0,동아,59.88,202301,14,"57,000",11,2001,한천로11길 10-1
서울특별시 양천구 신정동,1283,1283,0,푸른마을3,59.91,202301,14,"54,000",11,2001,신정로11길 63
서울특별시 구로구 개봉동,481,481,0,현대,84.99,202301,11,"71,000",11,2001,개봉로20길 6
서울특별시 동대문구 휘경동,57,57,0,주공2,39.98,202301,7,"44,000",11,2001,한천로 248
서울특별시 구로구 개봉동,481,481,0,현대,84.99,202312,16,"77,000",12,2001,개봉로20길 6
서울특별시 양천구 신월동,491-1,491,1,신월대림,59.73,202311,21,"48,000",12,2001,오목로13길 7
서울특별시 양천구 신정동,1283,1283,0,푸른마을3,84.93,202311,6,"71,500",12,2001,신정로11길 63
서울특별시 서대문구 홍제동,461,461,0,홍제삼성래미안,60,202309,20,"71,000",12,2001,통일로 319
