pid,hid,p21age1,est_1,est_2,est_3,est_4,est_5,est_6,est_7,est_8,est_9,est_10,satis_1,satis_2,satis_3
55490001,554900,44,3,2,2,3,2,3,2,3,2,2,4,4,3
55490002,554900,44,2,2,2,2,2,2,2,2,2,2,3,3,3
55490003,554900,14,3,3,2,3,2,2,3,3,2,2,4,4,4
55510001,555100,69,3,3,1,3,2,3,3,2,1,1,6,4,5
55510002,555100,69,4,3,1,3,2,3,3,3,1,1,5,5,4
55520001,555200,32,4,4,1,4,1,3,3,2,1,2,5,4,3
55520002,555200,26,3,3,2,1,2,2,3,3,3,3,5,4,3
55520003,555200,32,2,3,3,2,3,2,3,3,2,2,5,4,4
55530001,555300,71,3,3,2,2,3,3,2,2,3,3,3,4,4
55530002,555300,69,2,2,1,2,2,3,3,3,1,2,4,4,4
55540001,555400,45,3,3,2,2,3,2,3,2,2,2,4,5,4
55540002,555400,44,3,3,1,2,3,3,3,2,2,2,5,4,5
55560001,555600,88,3,2,2,3,3,3,3,3,3,3,2,2,2
55570001,555700,62,3,2,2,3,3,3,2,2,3,3,4,4,4
55570002,555700,56,3,2,2,3,3,3,2,2,2,2,4,4,4
55570003,555700,25,3,3,3,2,2,3,3,2,2,2,6,6,6
55580001,555800,66,3,2,2,2,3,3,2,2,2,2,4,4,4
55580002,555800,64,3,3,3,3,2,2,2,3,3,2,4,4,4
55580003,555800,40,3,2,2,3,3,2,2,2,1,2,4,5,4
55590002,555900,66,3,2,3,3,2,3,2,2,3,3,4,4,3
55600001,556000,76,3,2,2,3,2,3,3,3,3,3,4,4,4
55600002,556000,71,4,3,4,3,2,3,3,3,3,2,5,6,5
55620001,556200,56,3,2,3,3,2,2,3,3,2,2,4,4,3
55620002,556200,55,2,3,2,3,2,2,2,2,2,1,4,3,4
55620003,556200,32,3,2,1,3,3,3,2,4,2,2,5,5,4
55620004,556200,28,3,2,1,3,3,3,2,1,2,3,3,3,3
55630001,556300,78,3,2,3,2,2,3,3,3,2,2,3,4,4
55630002,556300,78,2,2,2,1,1,2,2,2,2,2,3,3,3
55640001,556400,56,3,3,2,4,2,3,3,2,1,2,3,3,3
55640002,556400,31,2,2,1,3,2,3,3,3,2,2,5,4,5
55660001,556600,85,3,2,2,1,2,2,3,3,2,2,5,5,5
55680001,556800,65,2,2,3,3,3,2,2,3,2,3,4,4,4
55680002,556800,60,3,3,3,2,2,3,3,2,2,2,3,4,3
55680003,556800,30,3,3,1,2,3,2,3,3,1,2,5,4,4
55710001,557100,51,3,3,1,1,2,3,3,2,1,1,4,4,4
55710002,557100,48,3,3,2,3,2,3,3,2,1,2,4,4,4
55710003,557100,23,2,2,1,3,1,3,2,2,1,1,4,4,4
55710004,557100,20,3,3,1,3,2,3,3,2,1,1,4,4,4
55720001,557200,61,3,3,1,3,1,3,3,2,1,1,5,5,5
55720002,557200,63,3,3,1,4,2,4,3,2,1,1,6,6,6
55720101,557201,35,3,3,3,3,3,3,3,3,3,3,6,6,6
55730001,557300,57,3,3,1,3,2,4,3,3,1,1,6,6,6
55730002,557300,52,2,2,2,3,3,2,2,2,2,2,4,4,4
55730003,557300,21,2,2,2,3,2,2,2,3,2,2,4,5,3
55730004,557300,17,3,3,1,3,1,3,3,2,1,2,5,5,5
55740001,557400,60,3,3,3,4,1,3,3,2,1,1,4,4,4
55740002,557400,59,2,2,2,3,2,3,3,2,1,2,2,4,5
55740003,557400,33,3,3,4,3,2,3,3,3,3,3,4,5,5
55740004,557400,28,3,3,2,4,1,3,3,4,3,3,5,4,4
55760001,557600,60,4,4,4,1,3,4,4,4,3,1,5,5,6
55760002,557600,56,2,3,1,4,3,4,3,4,2,1,5,6,6
55760003,557600,32,4,4,3,4,3,2,4,4,1,3,4,6,6
55760004,557600,27,3,4,2,4,2,3,3,4,3,1,5,5,6
55770001,557700,78,1,2,2,2,1,2,2,3,2,2,4,4,5
55780001,557800,91,2,3,2,3,1,2,2,3,2,2,5,5,4
55820001,558200,57,3,3,1,4,2,3,3,2,1,1,5,7,6
55820002,558200,52,3,3,1,4,1,4,3,2,1,1,7,7,6
55820003,558200,25,2,2,2,4,2,3,3,2,1,1,4,6,5
55820004,558200,24,2,2,1,4,2,3,3,2,1,1,2,6,5
55820005,558200,20,4,3,1,3,1,3,3,2,1,1,4,6,6
55860001,558600,53,3,2,1,3,1,3,2,2,1,1,4,4,4
55860002,558600,50,3,2,1,2,1,2,2,2,2,2,4,4,4
55870001,558700,48,4,4,1,4,1,4,4,2,1,1,7,7,7
55870002,558700,53,4,4,1,4,1,4,3,2,1,1,6,6,6
55870003,558700,18,4,4,1,4,1,4,4,4,1,1,7,7,7
55870004,558700,17,3,3,1,3,1,3,3,1,1,1,4,4,4
55890001,558900,60,2,2,2,3,2,3,3,2,1,1,6,6,6
55890002,558900,56,3,2,1,3,2,2,2,2,1,1,6,6,6
55890003,558900,24,4,4,1,1,1,3,3,3,1,1,6,6,4
55910001,559100,59,3,2,2,4,3,3,2,2,2,2,5,5,4
55910002,559100,54,2,2,3,2,3,3,1,2,2,2,3,2,5
55910003,559100,28,3,3,2,3,3,3,2,2,2,2,5,5,4
55910004,559100,26,2,2,2,3,3,3,1,3,2,1,4,4,2
55930001,559300,81,1,1,1,1,1,2,1,1,1,1,3,2,3
55930002,559300,83,2,2,1,2,2,1,1,2,2,2,4,5,4
55940001,559400,51,3,2,2,3,2,2,2,2,2,2,4,4,5
55940002,559400,46,3,3,1,3,1,4,4,1,1,1,5,4,4
55940003,559400,19,2,3,1,2,2,3,3,4,2,2,5,4,4
55940004,559400,15,3,3,2,3,2,3,3,2,2,2,6,6,6
55950001,559500,82,3,3,2,2,2,2,2,2,2,2,4,4,4
55950002,559500,60,4,4,1,4,1,4,4,3,1,1,7,7,7
55950003,559500,59,3,3,1,4,1,4,4,3,1,1,6,6,7
55950004,559500,24,2,2,3,1,3,1,1,2,2,2,3,3,3
55950005,559500,22,4,3,1,4,3,2,2,4,1,1,6,6,6
55950006,559500,27,3,3,1,4,2,3,3,3,1,1,7,7,7
55960002,559600,73,3,2,2,3,3,2,1,1,2,2,3,4,3
55970002,559700,81,2,2,1,2,2,1,1,2,2,2,4,3,4
55980001,559800,84,3,2,2,3,2,2,2,1,2,2,4,3,3
55980002,559800,78,2,3,3,2,2,3,3,2,2,2,4,3,4
56020001,560200,63,2,2,2,2,2,2,2,2,2,2,3,3,3
56020002,560200,54,2,3,2,3,3,3,3,3,1,1,3,3,2
56020003,560200,21,2,3,2,3,2,3,3,3,3,2,3,4,4
56030001,560300,67,1,1,1,1,1,1,1,1,1,1,3,3,3
56030002,560300,64,3,3,2,3,2,2,2,2,2,2,6,6,6
56030003,560300,91,2,2,2,2,2,2,2,2,2,2,4,4,4
56030004,560300,31,3,3,1,3,1,3,3,2,2,2,6,6,6
56050001,560500,55,3,3,1,4,1,4,3,2,1,1,7,6,6
56050002,560500,55,3,4,1,4,1,3,3,3,1,1,6,5,6
56050003,560500,33,2,2,1,3,1,2,3,1,1,1,6,5,6
56050004,560500,30,3,4,1,3,1,4,4,3,1,1,7,7,6
56050005,560500,29,3,3,1,3,1,3,3,2,1,1,7,7,7
56070002,560700,49,3,3,1,4,1,4,2,2,1,1,4,5,4
56080001,560800,67,3,3,3,2,2,3,3,3,3,2,4,4,4
56080002,560800,61,3,3,1,2,2,3,3,2,1,1,6,6,6
56140001,561400,72,3,2,3,3,3,2,3,2,3,3,5,4,4
56140002,561400,69,2,2,3,2,3,3,2,1,2,3,4,4,4
56170001,561700,90,2,2,2,1,2,2,2,3,2,2,4,4,3
56170002,561700,80,2,2,1,1,2,2,2,3,2,2,4,3,4
56180001,561800,66,4,4,3,4,1,3,3,3,1,1,6,5,6
56180002,561800,62,4,3,1,4,2,4,4,3,1,1,6,6,6
56190001,561900,51,3,3,1,3,1,3,3,2,1,1,6,6,6
56190002,561900,44,4,4,1,4,1,4,4,2,1,1,7,7,7
56190004,561900,20,4,4,1,4,2,4,4,2,1,2,7,7,7
56210001,562100,43,2,2,2,2,2,2,2,2,2,2,4,4,4
56210002,562100,43,2,2,2,3,2,3,2,3,2,2,4,4,4
56220001,562200,45,2,2,2,3,2,3,2,3,2,2,4,4,4
56220002,562200,41,2,2,2,2,2,2,2,3,1,1,3,5,3
56220003,562200,15,3,4,1,1,1,2,3,4,3,3,7,7,7
56230001,562300,43,3,3,1,3,1,3,3,3,1,1,5,5,5
56230002,562300,44,2,2,1,3,2,2,2,3,1,1,5,5,4
56230003,562300,15,3,3,1,3,2,3,3,3,1,1,6,6,6
56250001,562500,49,3,3,2,3,2,2,2,2,3,3,3,5,3
56250002,562500,48,2,2,2,2,2,2,2,2,2,2,3,5,3
56250003,562500,21,2,2,2,2,2,2,2,2,2,2,4,4,4
56250004,562500,16,3,3,3,3,2,3,2,2,2,2,4,4,4
56260001,562600,56,2,2,2,2,2,2,2,2,2,2,3,3,3
56260002,562600,49,3,3,1,4,2,3,3,3,2,2,6,6,6
56280001,562800,87,3,3,1,3,1,3,3,3,1,1,6,6,6
56280002,562800,81,4,3,1,4,1,3,3,3,1,1,6,6,6
56290001,562900,87,3,3,1,3,1,2,3,3,1,1,5,5,5
56300001,563000,74,1,1,1,3,1,3,3,2,1,1,6,6,6
56300002,563000,76,3,3,1,2,1,3,3,3,1,1,6,6,6
56310002,563100,83,3,3,1,4,1,3,3,3,1,1,4,4,4
56320001,563200,47,2,2,1,3,2,2,2,2,1,1,5,5,5
56320002,563200,45,3,3,1,3,2,3,3,2,1,1,5,5,5
56320003,563200,15,3,3,3,3,3,3,3,3,3,3,5,5,5
56340001,563400,47,2,2,1,2,2,2,2,2,1,1,6,6,6
56340002,563400,42,3,3,1,3,2,1,1,2,4,1,6,6,6
56350001,563500,78,3,3,1,3,2,3,3,2,1,1,6,6,6
56350002,563500,77,4,4,1,3,1,3,4,3,1,1,5,5,5
56370002,563700,66,4,3,1,4,1,3,3,3,1,1,6,4,5
56370003,563700,40,2,1,3,1,4,1,1,2,2,2,3,3,2
56400002,564000,73,3,3,1,3,2,3,3,3,1,1,5,6,5
56410001,564100,51,4,4,2,4,3,2,2,3,1,2,4,6,6
56410002,564100,47,3,3,2,4,2,3,4,4,3,3,2,5,4
56410003,564100,22,3,3,1,3,1,3,3,3,1,1,6,6,6
56420001,564200,84,2,2,2,2,2,2,2,2,2,2,4,4,4
56420002,564200,78,3,3,1,3,1,2,3,3,1,1,4,4,4
56430001,564300,45,2,2,2,2,2,2,2,2,2,2,3,3,3
56430002,564300,44,2,2,2,2,2,2,2,2,2,2,3,3,3
56430003,564300,43,2,2,2,2,2,2,2,2,2,2,4,4,4
56440001,564400,87,2,3,2,2,2,2,2,3,3,2,4,4,5
56440002,564400,85,3,3,2,2,2,2,2,3,2,2,3,3,4
56440003,564400,51,3,3,3,4,3,2,2,3,2,2,4,5,5
56460002,564600,25,4,3,1,4,2,4,3,2,1,1,5,5,5
56460003,564600,21,4,3,1,4,2,3,3,2,1,1,5,5,5
56470002,564700,76,3,3,1,2,3,3,3,3,3,2,4,4,4
56490001,564900,59,3,4,3,3,3,2,3,3,3,2,6,6,6
56490002,564900,60,3,3,1,3,2,3,3,2,3,3,6,6,6
56490003,564900,20,3,3,1,3,1,3,3,3,3,3,4,4,4
56500001,565000,63,3,2,2,2,2,2,2,2,1,2,4,4,4
56500002,565000,60,3,3,2,3,2,3,3,3,2,1,4,4,4
56510001,565100,46,3,3,2,3,2,3,3,3,2,2,4,6,6
56510002,565100,47,2,1,1,2,2,3,2,2,1,1,6,6,6
56510003,565100,17,2,2,1,2,2,3,3,2,2,2,5,5,5
56540001,565400,68,3,3,2,4,2,3,3,2,2,2,5,6,5
56540002,565400,62,3,3,1,3,2,3,3,2,1,1,5,5,5
56550001,565500,48,3,3,1,3,2,4,4,4,1,1,7,7,7
56550002,565500,49,3,3,1,2,4,4,4,3,1,1,7,7,7
56550004,565500,18,4,4,1,3,2,4,4,4,1,1,7,7,7
56570001,565700,48,3,3,1,3,1,3,3,2,1,1,6,6,5
56570002,565700,50,3,3,1,3,1,3,3,3,1,1,4,4,4
56570003,565700,18,3,3,3,2,2,2,2,3,3,1,4,4,4
56570004,565700,16,3,3,1,3,1,3,3,3,1,1,6,5,6
56590001,565900,47,3,3,1,3,2,3,2,2,3,1,4,4,4
56590002,565900,49,3,3,2,4,3,3,2,2,1,1,5,4,4
56600001,566000,57,3,3,2,3,2,3,3,3,2,2,5,5,5
56600002,566000,51,3,2,3,2,3,3,3,2,3,2,4,4,4
56600003,566000,27,4,3,2,3,3,3,3,2,2,3,5,5,5
56600004,566000,26,3,3,2,3,3,3,3,4,3,3,6,6,6
56610001,566100,59,3,2,2,3,2,3,3,3,1,2,4,5,5
56610002,566100,58,3,3,2,3,2,4,3,3,3,3,5,4,5
56610004,566100,84,2,2,2,1,2,2,3,2,2,2,5,6,5
56640001,566400,60,3,2,2,2,1,2,2,1,1,1,5,4,4
56640002,566400,56,2,3,3,2,3,2,2,2,2,2,6,6,6
56640003,566400,28,3,2,1,2,2,2,1,1,1,1,5,5,3
56640004,566400,27,2,3,1,3,1,2,2,1,1,1,5,5,5
56650002,566500,81,2,1,2,1,3,2,1,2,3,2,4,4,2
56670001,566700,74,2,2,2,3,2,2,3,2,2,3,4,3,4
56670002,566700,73,3,2,3,4,3,3,2,3,3,2,4,5,4
56680001,566800,81,3,2,3,2,1,2,2,1,2,2,6,4,5
56680002,566800,75,2,2,1,1,2,2,1,2,2,2,4,3,3
56680003,566800,49,2,1,1,2,2,1,1,1,1,1,3,4,3
56690002,566900,88,2,2,2,3,2,3,2,3,2,3,4,5,4
56700002,567000,43,3,3,1,4,2,2,2,4,2,1,3,4,4
56700003,567000,20,4,3,1,3,2,4,3,3,1,1,5,6,6
56700004,567000,16,4,4,1,3,2,3,3,3,1,2,6,6,6
56700005,567000,14,3,3,2,4,2,3,3,3,1,2,5,6,6
56750001,567500,49,4,4,3,4,3,4,4,4,2,1,3,4,6
56750002,567500,51,2,1,3,4,2,1,2,1,4,4,4,4,4
56770001,567700,87,3,3,3,2,3,2,3,3,2,3,4,4,3
56780001,567800,80,3,2,2,3,3,3,3,3,2,2,3,3,4
56800001,568000,65,3,2,1,3,1,2,2,2,1,1,4,5,5
56800002,568000,61,3,2,1,3,1,3,2,2,1,1,5,5,3
56800003,568000,31,3,3,1,3,1,3,2,2,1,1,5,5,4
56800004,568000,23,3,3,1,3,1,4,2,3,1,1,4,5,5
56820001,568200,57,2,1,1,2,3,1,2,2,2,2,3,4,3
56820002,568200,41,3,3,2,2,2,3,3,3,1,2,4,5,4
56850001,568500,66,3,4,1,3,2,3,4,3,3,1,6,7,6
56850002,568500,39,3,4,1,3,2,4,3,3,2,1,5,6,6
56870001,568700,79,2,3,3,2,3,2,3,3,1,2,3,3,4
56870002,568700,80,2,3,2,2,2,2,3,3,1,2,4,5,4
56920001,569200,75,3,4,3,3,3,2,2,3,3,2,4,5,5
56980001,569800,51,3,4,2,2,3,3,3,3,1,1,4,5,5
56980002,569800,52,4,2,3,3,2,3,3,3,1,1,6,7,7
56980003,569800,26,4,4,3,3,2,4,3,3,1,1,6,7,7
56980004,569800,25,4,3,1,3,2,3,3,3,1,1,6,5,5
57010001,570100,44,4,4,1,3,2,4,3,3,1,2,6,6,5
57010002,570100,41,4,3,2,4,3,3,3,3,1,1,5,6,6
57030001,570300,73,4,3,1,2,2,2,3,3,3,2,4,3,3
57030002,570300,70,2,2,2,1,2,2,3,3,1,2,4,5,5
57050001,570500,59,3,3,1,2,2,3,3,3,3,1,5,5,6
57050002,570500,52,4,4,2,3,2,3,3,3,2,2,5,6,5
57050003,570500,30,3,4,1,3,3,3,4,3,1,1,6,6,7
57050004,570500,28,3,3,1,2,2,3,3,2,1,1,6,6,7
57050005,570500,25,3,4,1,3,3,2,2,3,2,2,6,5,6
57050006,570500,22,4,3,2,3,3,2,2,3,2,1,5,6,6
57090001,570900,53,3,3,1,2,2,3,3,3,1,2,6,5,5
57090002,570900,53,3,4,1,3,2,3,3,3,1,1,5,6,6
57110001,571100,58,3,4,2,3,2,4,3,3,3,2,5,6,5
57110002,571100,57,3,4,2,2,2,4,3,2,1,1,6,7,7
57110003,571100,33,2,3,3,2,2,2,3,2,2,1,6,7,7
57110004,571100,31,3,4,4,3,2,2,1,1,1,1,5,6,6
57120001,571200,57,3,3,4,4,3,3,3,3,3,3,6,6,6
57120002,571200,57,3,3,3,2,2,3,3,3,4,3,5,4,4
57120003,571200,34,3,2,2,3,3,3,2,3,3,3,4,4,5
57120004,571200,29,3,3,2,2,2,3,3,3,2,2,5,6,6
57130001,571300,38,2,2,3,3,3,3,2,2,2,2,4,4,5
57130002,571300,35,3,2,2,2,3,3,3,3,1,2,4,4,5
57150001,571500,48,3,3,1,3,2,3,3,2,1,1,5,5,5
57150002,571500,40,3,3,1,3,2,3,3,3,1,1,5,5,4
57160001,571600,52,3,3,1,2,3,2,2,3,3,2,6,6,6
57160002,571600,41,4,3,1,3,2,4,3,3,2,2,6,5,5
57160003,571600,15,3,3,1,3,2,3,3,3,2,1,6,6,7
57160004,571600,13,3,3,1,4,2,3,3,3,2,2,6,6,6
57170001,571700,40,3,3,2,2,2,3,2,2,1,1,6,6,6
57180001,571800,44,3,3,1,3,2,4,3,2,1,1,6,5,6
57180002,571800,41,3,3,1,3,1,4,3,3,1,1,5,6,6
57190001,571900,52,3,4,1,3,2,3,3,2,1,2,6,7,6
57190002,571900,47,3,4,1,3,2,4,4,3,1,1,6,5,5
57200001,572000,36,3,4,2,3,1,4,3,3,1,1,6,6,5
57200002,572000,36,4,3,1,3,2,3,3,2,2,1,5,6,6
57210001,572100,71,3,2,1,4,3,2,3,3,2,1,5,6,5
57210002,572100,72,3,2,1,2,1,2,3,2,1,1,5,6,5
57220001,572200,70,2,1,2,3,2,2,3,2,2,2,5,5,5
57220002,572200,67,2,3,2,1,2,3,2,2,2,2,5,6,5
57220003,572200,37,2,2,1,2,3,2,2,2,1,2,5,6,5
57220004,572200,36,2,1,2,3,2,2,3,2,2,2,5,6,5
57230001,572300,79,2,1,2,3,2,1,2,2,3,2,5,4,5
57230002,572300,75,3,3,2,3,3,2,2,3,1,1,5,5,4
57240001,572400,70,2,3,2,2,2,3,2,2,2,2,5,4,5
57240002,572400,68,3,2,3,4,3,2,3,3,2,2,5,4,5
57250001,572500,80,2,1,2,3,2,3,2,2,3,3,5,6,5
57250002,572500,69,2,3,2,1,2,3,2,2,2,2,5,6,5
57250003,572500,39,2,3,2,3,2,1,2,3,2,2,5,4,5
57250004,572500,38,2,3,3,2,2,3,2,2,2,3,5,5,5
57260001,572600,70,2,3,2,1,2,3,2,2,2,2,5,6,5
57260002,572600,66,2,3,3,2,1,2,2,2,3,2,5,6,5
57260003,572600,41,2,3,2,1,2,3,3,2,2,2,5,6,5
57260004,572600,37,2,3,2,3,3,2,2,2,1,2,5,6,5
57270001,572700,50,2,3,2,1,2,3,2,2,3,2,5,6,5
57270002,572700,43,2,3,2,1,2,3,2,2,2,2,5,4,5
57270003,572700,16,2,3,2,1,2,3,2,2,2,2,5,6,5
57270004,572700,14,2,3,2,2,1,2,3,2,2,2,5,6,5
57280001,572800,43,2,3,2,1,2,2,3,2,2,2,5,6,5
57280002,572800,42,3,2,1,2,1,2,3,2,1,1,5,6,5
57280003,572800,15,2,3,2,1,2,2,3,2,1,1,5,4,5
57290001,572900,81,2,3,2,1,2,3,2,2,2,2,5,4,5
57290002,572900,75,2,1,2,3,3,2,2,2,2,2,5,6,5
57310001,573100,73,3,3,1,3,1,3,3,3,1,1,5,6,5
57310002,573100,71,3,4,1,3,1,3,3,3,1,1,5,6,5
57320001,573200,51,3,4,1,3,1,4,3,3,1,1,6,5,6
57320002,573200,42,3,4,1,3,1,4,3,3,1,1,6,5,6
57320003,573200,16,3,4,1,3,1,4,3,3,1,1,6,5,5
57330001,573300,78,3,3,1,3,1,3,3,3,1,1,5,6,5
57330002,573300,71,3,3,1,3,1,3,3,3,1,1,5,6,5
57340001,573400,63,3,3,1,3,1,3,3,3,1,1,6,6,6
57340002,573400,57,3,3,1,3,1,3,3,3,1,1,6,5,6
57340003,573400,28,3,3,1,3,1,3,3,3,1,1,6,6,6
57350001,573500,59,3,3,1,3,1,3,3,3,1,1,6,5,5
57350002,573500,58,4,3,2,3,1,3,1,3,2,2,6,5,6
57350003,573500,27,3,4,1,4,3,4,3,3,1,1,6,6,6
57370001,573700,69,3,4,1,3,1,3,3,3,1,1,5,6,6
57370002,573700,68,3,3,1,3,1,3,3,3,1,1,5,6,6
57380001,573800,68,3,3,1,3,1,3,3,3,1,1,4,5,5
57380002,573800,64,3,4,1,4,1,3,3,3,1,1,6,5,6
57390001,573900,72,3,3,1,3,1,3,3,3,1,1,6,5,6
57390002,573900,57,3,2,1,3,1,3,3,3,1,1,6,6,6
57400001,574000,67,3,4,1,3,1,3,3,3,1,1,5,6,5
57400002,574000,62,3,3,1,3,1,3,3,3,1,1,6,5,6
57410001,574100,44,3,3,1,3,1,3,3,3,1,1,6,5,6
57410002,574100,46,3,3,1,3,1,3,3,3,1,1,5,6,6
57420001,574200,62,4,4,1,3,1,3,3,3,1,1,6,5,6
57420002,574200,57,3,4,1,3,1,3,3,3,1,1,6,5,6
57420004,574200,30,4,3,1,3,1,4,3,3,1,1,6,6,6
57430001,574300,72,3,3,1,3,1,3,3,3,1,1,6,6,6
57430002,574300,69,3,3,1,3,1,3,3,3,1,1,6,6,6
57430003,574300,40,3,3,1,3,1,3,3,3,1,1,6,6,6
57460001,574600,45,4,3,1,4,1,3,3,3,1,1,7,6,6
57460002,574600,43,4,3,1,3,1,3,3,3,1,1,5,6,5
57460003,574600,16,4,3,1,3,1,3,3,3,1,1,5,6,6
57470001,574700,62,4,4,1,4,1,4,3,3,1,1,6,5,6
57470002,574700,57,3,4,1,3,1,4,3,3,1,1,6,5,5
57470004,574700,25,4,3,1,3,1,3,3,3,1,1,6,6,6
57480001,574800,63,4,3,1,3,1,3,3,3,1,1,6,5,5
57480002,574800,60,3,4,1,4,1,3,3,3,1,1,6,6,6
57480003,574800,32,4,3,1,4,1,3,3,3,1,1,6,6,6
57500001,575000,49,3,4,1,3,1,4,3,1,1,1,6,6,6
57500002,575000,45,3,3,1,3,1,3,3,3,1,1,5,6,5
57500003,575000,15,3,3,1,3,1,3,3,3,1,1,6,6,6
57510001,575100,37,3,4,1,4,1,4,4,3,1,1,6,6,6
57520001,575200,58,3,4,1,3,2,3,3,2,1,1,5,5,5
57520002,575200,55,4,3,1,3,2,3,3,2,1,1,6,6,6
57530001,575300,55,4,4,1,4,1,3,4,2,1,2,7,7,7
57530002,575300,54,4,4,2,3,1,3,4,1,1,1,6,6,6
57550001,575500,50,3,4,1,3,2,4,4,1,2,1,5,6,6
57550002,575500,45,4,4,1,3,1,4,4,1,1,1,7,7,7
57550003,575500,20,4,3,1,4,2,4,4,2,2,1,7,7,7
57550004,575500,15,3,4,1,4,2,4,4,3,1,1,6,6,7
57560001,575600,55,3,4,1,4,2,3,3,3,1,2,5,6,6
57560002,575600,53,3,4,1,3,2,3,3,2,1,1,5,5,6
57580001,575800,66,3,3,1,3,1,4,4,1,1,1,5,5,7
57580002,575800,58,4,3,1,2,1,3,3,3,1,1,6,5,6
57590001,575900,83,4,3,1,2,1,3,3,2,1,1,7,6,6
57590002,575900,83,3,4,1,4,2,3,3,1,1,1,6,5,7
57600001,576000,71,3,4,1,3,1,4,4,2,2,2,7,7,7
57600002,576000,64,2,3,3,3,2,2,3,3,3,3,5,6,5
57620001,576200,55,3,3,1,3,1,3,3,2,1,1,5,5,5
57630001,576300,40,4,4,2,3,1,4,4,1,2,1,7,7,7
57630002,576300,37,4,4,1,4,2,4,4,2,1,2,6,7,6
57650001,576500,44,3,4,2,4,1,4,4,2,2,2,7,7,6
57650002,576500,44,4,4,1,3,1,4,3,1,1,1,7,7,7
57660001,576600,44,3,4,2,3,1,3,3,4,1,1,5,6,6
57660002,576600,36,3,4,1,3,2,4,3,3,2,2,6,6,5
57660004,576600,14,4,3,1,3,2,4,3,3,1,2,6,5,5
57670001,576700,44,4,4,1,4,1,3,4,2,1,2,7,7,5
57680001,576800,71,3,4,1,4,1,3,3,1,1,1,6,7,6
57680002,576800,65,3,3,1,3,1,4,4,1,1,1,7,7,7
57700001,577000,65,4,4,1,4,1,3,3,1,1,1,6,6,7
57700002,577000,59,4,3,1,4,1,4,4,2,1,1,5,5,7
57730001,577300,63,3,3,4,3,2,1,1,2,2,2,6,7,7
57730002,577300,60,3,4,3,3,2,3,3,3,2,1,5,6,6
57730003,577300,25,3,3,3,2,2,3,4,3,2,2,5,6,6
57730004,577300,22,3,3,4,4,3,3,3,2,1,1,6,6,7
57750001,577500,67,3,4,1,3,2,3,3,3,1,2,5,6,6
57750002,577500,65,3,3,1,4,2,3,3,3,2,1,5,6,6
57760001,577600,51,3,3,1,3,2,4,3,3,1,1,5,6,6
57760002,577600,47,3,2,3,3,3,3,3,2,2,1,4,4,5
57780001,577800,72,3,3,2,3,2,3,3,3,1,2,4,3,3
57800001,578000,75,3,3,3,2,2,3,3,3,2,2,4,5,5
57800002,578000,74,3,3,2,2,3,2,2,2,2,1,4,5,5
57820001,578200,75,2,2,3,2,3,3,3,2,2,2,6,6,7
57820002,578200,48,3,2,2,3,3,2,3,3,3,3,5,7,6
57840001,578400,75,3,3,2,2,2,3,3,3,2,2,4,5,4
57860001,578600,86,2,3,3,3,2,2,2,3,2,2,4,4,5
57860002,578600,83,3,3,2,2,3,3,3,3,2,2,4,4,5
57870001,578700,79,3,3,1,2,3,3,3,3,1,1,5,6,6
57870002,578700,75,3,3,2,2,2,2,3,3,3,2,5,6,5
57890001,578900,63,3,4,2,3,2,3,3,3,1,1,5,6,6
57890002,578900,63,3,4,1,3,2,2,4,3,2,1,5,6,6
57900001,579000,84,2,2,3,2,2,3,3,2,2,1,3,4,4
57900002,579000,78,2,3,2,2,3,3,3,2,2,2,4,4,3
57910001,579100,56,4,4,2,3,1,2,2,3,2,2,5,5,6
57910002,579100,53,4,3,1,3,2,3,3,3,2,2,6,7,7
57930002,579300,71,2,3,2,1,1,2,2,1,1,1,5,6,6
57930003,579300,64,3,2,3,2,2,1,1,2,1,1,5,6,6
57960001,579600,66,3,4,4,3,2,2,2,4,4,2,6,7,7
57960002,579600,66,4,3,1,2,1,4,3,3,2,1,6,6,7
57960003,579600,40,3,4,3,4,3,3,4,3,2,2,6,7,7
57960004,579600,86,3,3,2,2,2,3,2,2,2,2,6,6,7
57970001,579700,79,3,2,2,3,2,2,1,1,1,1,4,5,5
57970002,579700,72,2,3,2,2,1,1,1,2,2,1,5,6,6
57980001,579800,79,3,3,2,3,1,3,3,2,2,1,5,6,6
57980002,579800,75,3,3,1,3,2,2,2,3,3,2,5,5,6
57990001,579900,46,4,3,1,3,2,4,3,3,1,2,5,7,6
57990002,579900,43,3,4,2,3,2,4,3,4,3,2,5,7,6
57990003,579900,13,4,3,1,3,2,3,3,3,2,2,5,6,6
58000001,580000,56,3,4,2,2,3,3,2,2,2,2,7,6,6
58000002,580000,56,3,4,3,3,2,2,2,3,2,2,6,7,7
58000003,580000,30,2,3,3,3,2,2,2,2,3,2,6,7,7
58000004,580000,28,3,2,2,3,2,4,3,3,2,1,4,6,6
58010001,580100,56,4,3,1,4,3,3,2,2,1,1,6,6,6
58010002,580100,56,3,3,2,2,4,4,3,3,1,1,5,6,6
58010003,580100,30,3,4,1,3,3,2,3,3,1,1,6,7,7
58010004,580100,28,3,3,2,2,4,4,4,3,1,1,6,5,6
58020001,580200,50,3,3,4,4,3,3,2,3,3,3,6,5,5
58020002,580200,46,3,3,1,3,2,3,3,3,1,2,5,6,4
58030001,580300,74,3,3,1,3,2,3,3,3,1,2,6,6,6
