pid,hid,housenum,gender,age,school,income,home,internet,game,social,shop,comm,tv,movie-ott,study-book,info-search,other
1620001,16200,1,2,40,4,5,1085,295,0,4.99999998,4.99999998,15,0,85.00000002,0,55.00000002,130
1630001,16300,1,1,54,5,6,874.9999998,94.99999998,10.00000002,0,0,10.00000002,0,25.00000002,0,49.99999998,0
1630002,16300,2,2,54,5,5,885,355,0,0,0,275,0,0,0,79.99999998,0
1630004,16300,4,1,26,5,6,655.0000002,170,45,0,0,19.99999998,0,40.00000002,0,64.99999998,0
1640001,16400,1,1,55,5,8,769.9999998,410,0,10.00000002,360,19.99999998,0,0,0,0,19.99999998
1640002,16400,2,2,52,5,1,1235,160,0,10.00000002,0,15,0,19.99999998,40.00000002,34.99999998,40.00000002
1650001,16500,1,1,46,5,7,775.0000002,180,0,0,0,19.99999998,0,110,0,49.99999998,0
1650002,16500,2,2,45,5,1,1170,190,0,34.99999998,4.99999998,30,0,70.00000002,30,0,19.99999998
1660001,16600,1,1,54,5,6,795,255,85.00000002,15,0,30,0,79.99999998,0,45,0
1660002,16600,2,2,45,5,5,739.9999998,165,0,60,0,0,0,55.00000002,0,19.99999998,30
1660003,16600,3,1,19,5,1,955.0000002,375,40.00000002,45,0,19.99999998,0,145,105,19.99999998,0
1670001,16700,1,1,45,5,6,780,175,15,0,0,10.00000002,0,90,0,25.00000002,34.99999998
1670002,16700,2,2,40,5,5,859.9999998,355,0,90,0,30,0,70.00000002,0,10.00000002,155
1670003,16700,3,1,11,2,1,1095,300,10.00000002,0,0,60,0,60,150,10.00000002,10.00000002
1680002,16800,2,2,51,4,4,900,155,0,15,0,15,15,45,0,64.99999998,0
1680003,16800,3,1,25,5,6,955.0000002,310,40.00000002,19.99999998,0,10.00000002,0,79.99999998,19.99999998,10.00000002,130
1680004,16800,4,1,22,5,4,889.9999998,345,30,19.99999998,0,49.99999998,4.99999998,120,94.99999998,25.00000002,0
1690001,16900,1,1,47,5,6,925.0000002,445,0,10.00000002,0,10.00000002,0,130,0,110,185
1690002,16900,2,2,45,5,6,904.9999998,450,0,45,0,19.99999998,0,90,0,19.99999998,275
1700001,17000,1,1,45,5,6,835.0000002,355,0,10.00000002,0,0,0,85.00000002,0,0,260
1700002,17000,2,2,40,5,5,795,110,0,15,0,15,0,40.00000002,0,40.00000002,0
1700003,17000,3,1,10,2,1,895.0000002,145,40.00000002,0,0,19.99999998,0,70.00000002,15,0,0
1710001,17100,1,1,54,5,7,745.0000002,475,25.00000002,0,0,10.00000002,0,30,0,0,410
1710002,17100,2,2,52,5,6,765,520,0,30,0,0,0,90,0,60,340
1720001,17200,1,1,51,5,8,694.9999998,245,45,0,0,0,0,45,0,155,0
1720002,17200,2,2,47,5,6,795,560,0,45,0,19.99999998,0,40.00000002,0,55.00000002,400
1730001,17300,1,1,45,5,8,694.9999998,570,45,0,0,10.00000002,0,75,0,45,395
1730002,17300,2,2,44,5,5,795,455,0,10.00000002,0,10.00000002,0,45,0,0,390
1740001,17400,1,1,57,5,6,784.9999998,694.9999998,19.99999998,0,0,0,0,140,0,79.99999998,455
1740002,17400,2,2,55,5,1,1340,140,0,0,0,0,0,140,0,0,0
1740003,17400,3,2,28,5,5,1185,420,0,0,0,0,0,160,0,0,260
1740004,17400,4,1,25,5,1,780,340,0,0,0,0,0,120,0,0,220
1740005,17400,5,2,84,3,1,1440,0,0,0,0,0,0,0,0,0,0
1760001,17600,1,1,54,5,8,915,170,25.00000002,0,0,10.00000002,0,0,0,45,90
1760002,17600,2,2,48,5,1,1380,280,0,100,0,79.99999998,0,100,0,0,0
1760003,17600,3,2,23,5,1,859.9999998,520,0,0,0,79.99999998,0,79.99999998,200,19.99999998,140
1760004,17600,4,2,19,5,1,1360,495,0,0,0,140,170,185,0,0,0
1800001,18000,1,1,53,5,8,709.9999998,30,0,0,0,0,0,0,0,4.99999998,25.00000002
1800002,18000,2,2,50,4,1,1440,10.00000002,0,0,0,10.00000002,0,0,0,0,0
1800003,18000,3,2,23,5,1,1440,230,0,0,0,79.99999998,0,0,150,0,0
1840001,18400,1,1,52,4,6,690,829.9999998,19.99999998,0,0,610.0000002,0,200,0,0,0
1840002,18400,2,2,51,4,1,1245,180,0,0,0,0,0,180,0,0,0
1850002,18500,2,2,46,5,4,1190,160,60,0,0,100,0,0,0,0,0
1850003,18500,3,2,24,5,3,970.0000002,440,115,115,0,64.99999998,0,55.00000002,19.99999998,0,70.00000002
1850004,18500,4,2,23,5,1,1440,640.0000002,560,19.99999998,0,60,0,0,0,0,0
1850005,18500,5,1,21,5,1,1275,260,120,25.00000002,0,94.99999998,19.99999998,0,0,0,0
1870001,18700,1,1,46,5,8,859.9999998,320,0,0,0,220,0,0,0,0,100
1870002,18700,2,2,45,5,5,1000,79.99999998,0,0,0,79.99999998,0,0,0,0,0
1870003,18700,3,2,18,4,1,505,210,0,0,0,75,0,0,49.99999998,0,85.00000002
1870004,18700,4,2,15,3,1,945,180,0,0,0,94.99999998,0,85.00000002,0,0,0
1880001,18800,1,1,57,5,5,919.9999998,225,0,0,15,85.00000002,0,0,0,40.00000002,85.00000002
1880002,18800,2,2,53,5,8,940.0000002,195,0,0,40.00000002,55.00000002,0,30,0,49.99999998,19.99999998
1880003,18800,3,2,25,5,6,870,829.9999998,0,0,0,460,0,79.99999998,0,0,290
1890001,18900,1,1,81,5,1,1440,0,0,0,0,0,0,0,0,0,0
1890002,18900,2,2,78,5,1,1440,0,0,0,0,0,0,0,0,0,0
1960001,19600,1,1,82,4,4,1320,15,0,0,0,15,0,0,0,0,0
1960002,19600,2,2,75,4,1,1335,19.99999998,0,0,0,15,0,0,0,4.99999998,0
1980001,19800,1,1,51,4,5,990,170,0,0,0,19.99999998,120,15,0,15,0
1990001,19900,1,1,55,5,6,1180,150,0,0,0,34.99999998,0,40.00000002,0,75,0
1990002,19900,2,2,53,5,6,1170,205,0,0,0,19.99999998,0,94.99999998,0,90,0
1990003,19900,3,1,25,5,1,1220,420,0,0,0,49.99999998,0,280,0,70.00000002,19.99999998
1990004,19900,4,1,20,5,1,1025,450,0,0,0,34.99999998,0,250,0,60,105
2000002,20000,2,2,62,4,4,1030,90,0,0,4.99999998,75,0,0,0,10.00000002,0
2000005,20000,5,1,22,5,1,1205,145,19.99999998,0,10.00000002,49.99999998,0,45,0,19.99999998,0
2010001,20100,1,2,68,4,4,694.9999998,49.99999998,0,0,0,40.00000002,0,0,0,10.00000002,0
2010002,20100,2,1,40,5,6,795,230,0,0,0,40.00000002,0,0,0,90,100
2030001,20300,1,1,39,4,5,825,190,0,0,0,30,0,70.00000002,0,45,45
2030002,20300,2,2,40,5,5,840,135,0,0,0,25.00000002,0,45,0,55.00000002,10.00000002
2030003,20300,3,2,15,3,1,1230,100,30,25.00000002,0,45,0,0,0,0,0
2030004,20300,4,1,11,2,1,1350,75,40.00000002,0,0,34.99999998,0,0,0,0,0
2040001,20400,1,2,58,4,4,985.0000002,60,0,19.99999998,0,40.00000002,0,0,0,0,0
2050001,20500,1,1,50,5,6,709.9999998,515,15,10.00000002,0,0,0,55.00000002,0,30,405
2060001,20600,1,2,87,2,3,1410,0,0,0,0,0,0,0,0,0,0
2070001,20700,1,1,56,5,6,840,135,0,0,0,4.99999998,0,85.00000002,0,45,0
2070002,20700,2,2,54,5,5,870,165,0,0,0,30,0,90,0,45,0
2070003,20700,3,1,20,5,1,1115,540,0,0,0,45,0,180,0,155,160
2080001,20800,1,1,60,4,6,990,150,0,0,0,15,0,79.99999998,0,55.00000002,0
2080002,20800,2,2,57,4,1,1330,140,0,0,0,15,0,90,0,34.99999998,0
2080003,20800,3,2,30,5,5,1005,370,0,0,0,45,0,115,0,155,55.00000002
2080004,20800,4,2,26,5,5,990,405,0,0,0,19.99999998,0,255,0,64.99999998,64.99999998
2100001,21000,1,1,82,2,4,1440,100,0,0,0,19.99999998,0,79.99999998,0,0,0
2100002,21000,2,2,65,4,1,1395,160,0,0,0,25.00000002,0,85.00000002,0,49.99999998,0
2110001,21100,1,1,72,4,1,1215,79.99999998,0,0,0,70.00000002,0,0,0,10.00000002,0
2110002,21100,2,2,67,4,1,1290,64.99999998,0,0,0,40.00000002,0,0,0,25.00000002,0
2110003,21100,3,1,41,5,6,1095,175,19.99999998,0,0,60,0,0,0,55.00000002,40.00000002
2120001,21200,1,1,82,3,1,1200,0,0,0,0,0,0,0,0,0,0
2120002,21200,2,2,78,2,1,1160,0,0,0,0,0,0,0,0,0,0
2130001,21300,1,1,77,4,4,1380,0,0,0,0,0,0,0,0,0,0
2130002,21300,2,2,75,4,1,1390,0,0,0,0,0,0,0,0,0,0
2140002,21400,2,2,71,2,1,1340,25.00000002,0,0,0,25.00000002,0,0,0,0,0
2150001,21500,1,1,72,4,4,685.0000002,0,0,0,0,0,0,0,0,0,0
2150002,21500,2,2,64,4,1,1300,70.00000002,0,0,10.00000002,49.99999998,0,0,0,10.00000002,0
2170001,21700,1,1,52,5,5,690,100,0,0,0,19.99999998,0,49.99999998,0,30,0
2170002,21700,2,2,48,5,5,685.0000002,110,0,0,0,19.99999998,0,64.99999998,0,25.00000002,0
2170003,21700,3,2,24,5,5,840,260,0,0,15,30,0,100,0,85.00000002,30
2170004,21700,4,2,20,5,1,1280,205,0,30,30,55.00000002,0,40.00000002,0,40.00000002,10.00000002
2180001,21800,1,1,60,4,6,735,70.00000002,0,0,0,60,0,0,0,10.00000002,0
2180002,21800,2,2,53,4,1,1235,94.99999998,0,0,15,60,0,0,10.00000002,10.00000002,0
2180003,21800,3,2,28,5,5,784.9999998,155,34.99999998,0,10.00000002,70.00000002,0,19.99999998,0,19.99999998,0
2180004,21800,4,2,26,5,5,720,505,0,40.00000002,4.99999998,4.99999998,0,0,0,45,410
2180005,21800,5,2,19,5,1,1300,295,30,60,0,49.99999998,0,40.00000002,0,100,15
2190001,21900,1,1,45,5,5,994.9999998,94.99999998,0,10.00000002,0,64.99999998,0,0,0,19.99999998,0
2190002,21900,2,2,41,5,1,1300,75,0,19.99999998,15,25.00000002,0,0,0,15,0
2190003,21900,3,2,11,2,1,1370,115,70.00000002,4.99999998,0,40.00000002,0,0,0,0,0
2190004,21900,4,1,8,2,1,1365,100,60,0,0,40.00000002,0,0,0,0,0
2200002,22000,2,2,64,4,1,1375,225,0,0,0,15,0,135,0,75,0
2210001,22100,1,1,81,2,4,949.9999998,40.00000002,0,0,0,30,0,0,0,10.00000002,0
2210002,22100,2,2,76,2,1,1300,0,0,0,0,0,0,0,0,0,0
2220001,22200,1,1,64,4,4,990,0,0,0,0,0,0,0,0,0,0
2220002,22200,2,2,60,4,1,1390,115,0,0,0,15,0,100,0,0,0
2220003,22200,3,2,27,5,5,964.9999998,275,0,0,0,34.99999998,0,145,0,94.99999998,0
2230001,22300,1,2,84,3,1,1285,19.99999998,0,0,0,19.99999998,0,0,0,0,0
2230002,22300,2,1,48,5,6,765,460,0,30,0,19.99999998,0,0,0,75,335
2340001,23400,1,1,42,5,6,1125,195,0,0,0,140,0,55.00000002,0,0,0
2340002,23400,2,2,42,5,5,1180,315,0,0,15,235,60,0,0,4.99999998,0
2340003,23400,3,2,12,2,1,1345,120,19.99999998,0,0,0,0,30,70.00000002,0,0
2340004,23400,4,1,10,2,1,1345,195,19.99999998,0,0,0,0,150,25.00000002,0,0
2350001,23500,1,1,43,5,5,1035,400,10.00000002,0,25.00000002,185,15,0,140,25.00000002,0
2350002,23500,2,2,46,4,1,1265,180,0,0,70.00000002,30,0,49.99999998,0,30,0
2350003,23500,3,2,12,2,1,1170,200,0,0,0,0,0,90,100,10.00000002,0
2350005,23500,5,1,70,4,2,1385,40.00000002,0,0,0,0,0,0,0,0,40.00000002
2360001,23600,1,1,45,5,8,685.0000002,315,34.99999998,0,0,30,19.99999998,0,0,0,230
2360002,23600,2,2,44,4,4,1015,215,25.00000002,0,25.00000002,30,0,0,0,25.00000002,110
2360003,23600,3,2,17,4,1,1285,305,0,55.00000002,0,15,0,0,200,19.99999998,15
2360004,23600,4,2,15,3,1,1320,305,19.99999998,105,0,4.99999998,0,0,175,0,0
2400001,24000,1,1,67,4,4,859.9999998,0,0,0,0,0,0,0,0,0,0
2400002,24000,2,2,66,3,1,1365,19.99999998,0,0,0,19.99999998,0,0,0,0,0
2410001,24100,1,1,62,5,8,1060,94.99999998,0,0,0,94.99999998,0,0,0,0,0
2410002,24100,2,2,55,4,5,1070,75,0,0,0,75,0,0,0,0,0
2410003,24100,3,1,31,5,5,510,170,0,0,0,130,0,19.99999998,19.99999998,0,0
2420001,24200,1,1,61,6,6,1390,600,0,0,0,79.99999998,0,0,0,94.99999998,425
2420002,24200,2,2,54,6,6,1105,575,0,0,10.00000002,70.00000002,0,0,0,15,480
2420003,24200,3,1,27,5,1,1385,495,0,0,0,0,0,0,0,220,275
2420004,24200,4,1,23,5,2,900,585,79.99999998,0,0,49.99999998,0,40.00000002,70.00000002,79.99999998,265
2430001,24300,1,1,44,4,8,724.9999998,360,0,110,0,0,100,0,0,49.99999998,100
2430002,24300,2,2,44,4,1,1310,360,0,45,19.99999998,40.00000002,0,185,0,55.00000002,15
2430003,24300,3,1,17,4,1,745.0000002,180,130,19.99999998,0,0,0,0,0,0,30
2430004,24300,4,2,14,3,1,1180,625.0000002,0,40.00000002,0,0,0,100,460,25.00000002,0
2450001,24500,1,1,45,5,7,590,604.9999998,0,0,0,4.99999998,4.99999998,0,0,19.99999998,575
2450002,24500,2,2,45,4,4,865.0000002,440,19.99999998,0,15,30,0,0,0,10.00000002,365
2450003,24500,3,2,18,4,1,555,120,0,0,0,19.99999998,0,0,60,40.00000002,0
2450004,24500,4,2,16,4,1,1320,390,0,45,0,34.99999998,0,0,310,0,0
2450005,24500,5,1,15,3,1,645,45,10.00000002,0,0,19.99999998,0,0,0,15,0
2460001,24600,1,1,68,3,5,590,0,0,0,0,0,0,0,0,0,0
2460002,24600,2,2,64,2,1,1340,30,0,0,0,19.99999998,0,10.00000002,0,0,0
2620001,26200,1,1,45,5,7,979.9999998,360,0,0,0,19.99999998,0,0,0,0,340
2620002,26200,2,2,44,5,7,960,220,0,40.00000002,0,140,0,40.00000002,0,0,0
2620003,26200,3,1,16,4,1,859.9999998,60,60,0,0,0,0,0,0,0,0
2620004,26200,4,2,13,3,1,1380,180,0,0,0,115,0,0,64.99999998,0,0
2640001,26400,1,1,56,5,5,760.0000002,15,0,0,0,15,0,0,0,0,0
2640002,26400,2,2,51,4,1,949.9999998,0,0,0,0,0,0,0,0,0,0
2640003,26400,3,2,29,5,5,1010,45,0,0,0,15,0,30,0,0,0
2640004,26400,4,2,27,5,6,709.9999998,100,0,0,0,40.00000002,0,60,0,0,0
2640005,26400,5,1,24,5,8,670.0000002,85.00000002,45,0,0,19.99999998,0,10.00000002,0,10.00000002,0
2650001,26500,1,1,52,4,6,739.9999998,19.99999998,0,0,19.99999998,0,0,0,0,0,0
2650002,26500,2,2,48,4,1,1240,675,0,0,0,15,320,205,64.99999998,0,70.00000002
2650003,26500,3,2,25,5,5,840,500,0,79.99999998,90,140,0,0,0,15,175
2650004,26500,4,1,23,5,2,1440,619.9999998,520,0,0,0,0,0,0,0,100
2690001,26900,1,1,60,5,6,1090,155,0,0,0,15,0,0,0,45,94.99999998
2690002,26900,2,2,57,4,1,1415,160,0,0,0,55.00000002,0,105,0,0,0
2690003,26900,3,1,32,5,5,1100,415,260,0,0,85.00000002,0,49.99999998,19.99999998,0,0
2690004,26900,4,2,30,5,5,1080,295,130,0,0,75,0,30,0,60,0
2700001,27000,1,1,67,4,1,1020,94.99999998,0,0,0,60,0,0,0,34.99999998,0
2700002,27000,2,2,60,4,1,1140,170,0,0,0,75,0,70.00000002,0,0,25.00000002
2700003,27000,3,1,27,5,5,940.0000002,260,70.00000002,0,0,30,0,25.00000002,0,15,120
2710001,27100,1,1,50,5,6,1060,130,0,0,0,25.00000002,0,0,0,45,60
2710002,27100,2,2,47,4,1,1340,195,0,0,0,0,0,100,0,55.00000002,40.00000002
2710003,27100,3,1,16,4,1,1335,325,135,0,0,19.99999998,0,0,170,0,0
2720001,27200,1,1,46,5,6,720,250,0,0,0,55.00000002,0,10.00000002,0,15,170
2720002,27200,2,2,44,5,1,1140,240,0,0,0,45,0,150,0,0,45
2730001,27300,1,1,43,5,6,1000,110,0,0,0,45,0,0,0,25.00000002,40.00000002
2730002,27300,2,2,41,5,1,1300,55.00000002,0,0,0,55.00000002,0,0,0,0,0
2730003,27300,3,1,11,2,1,1190,335,130,0,0,0,0,0,130,15,60
2750002,27500,2,2,51,4,1,1240,125,0,0,0,25.00000002,0,19.99999998,0,19.99999998,60
2750004,27500,4,1,29,4,4,660,295,55.00000002,0,0,55.00000002,0,79.99999998,0,30,75
2760001,27600,1,1,55,4,6,1040,105,0,0,0,55.00000002,0,15,10.00000002,0,25.00000002
2760002,27600,2,2,57,4,1,1340,110,0,0,0,60,0,0,0,0,49.99999998
2760003,27600,3,1,26,5,5,1000,365,125,4.99999998,0,55.00000002,0,64.99999998,0,0,115
2760004,27600,4,2,24,5,5,1060,145,0,0,0,30,0,40.00000002,0,4.99999998,70.00000002
2770001,27700,1,1,43,5,6,760.0000002,330,0,49.99999998,0,75,19.99999998,0,0,19.99999998,165
2770002,27700,2,2,43,4,1,1255,195,0,0,0,85.00000002,0,94.99999998,0,15,0
2770003,27700,3,2,10,2,1,900,370,85.00000002,0,0,150,0,40.00000002,0,0,94.99999998
2780001,27800,1,1,62,5,6,940.0000002,90,0,0,0,60,0,0,0,15,15
2780002,27800,2,2,62,4,1,1200,140,0,0,0,55.00000002,0,19.99999998,0,15,49.99999998
2800001,28000,1,1,45,5,6,960,320,0,0,49.99999998,60,0,45,0,15,150
2800002,28000,2,2,44,5,1,1405,240,34.99999998,0,0,85.00000002,0,64.99999998,0,34.99999998,19.99999998
2810001,28100,1,1,36,5,6,679.9999998,195,0,0,0,19.99999998,0,40.00000002,0,0,135
2810002,28100,2,2,33,5,1,1280,275,0,0,0,94.99999998,0,115,0,25.00000002,40.00000002
2830001,28300,1,1,56,5,5,900,255,0,0,0,130,19.99999998,30,0,0,75
2830002,28300,2,2,55,5,5,960,290,0,0,0,170,0,40.00000002,0,79.99999998,0
2830003,28300,3,2,30,6,5,1065,405,105,0,0,70.00000002,0,94.99999998,0,0,135
2830004,28300,4,1,29,5,1,885,395,185,0,0,140,0,19.99999998,0,19.99999998,30
2840001,28400,1,1,61,4,8,760.0000002,240,0,0,0,40.00000002,0,70.00000002,0,34.99999998,94.99999998
2840002,28400,2,2,58,4,1,1320,94.99999998,0,0,0,64.99999998,0,0,0,30,0
2840003,28400,3,1,32,5,1,1240,335,160,0,0,94.99999998,0,60,0,19.99999998,0
2840004,28400,4,2,28,5,5,660,600,0,0,0,135,25.00000002,85.00000002,0,90,265
2850001,28500,1,2,88,2,2,1160,0,0,0,0,0,0,0,0,0,0
2850002,28500,2,1,48,5,5,964.9999998,90,49.99999998,0,0,15,0,25.00000002,0,0,0
2870002,28700,2,2,85,2,2,1130,0,0,0,0,0,0,0,0,0,0
2890001,28900,1,1,58,4,5,754.9999998,0,0,0,0,0,0,0,0,0,0
2890002,28900,2,2,53,4,1,1100,10.00000002,0,0,0,10.00000002,0,0,0,0,0
2890005,28900,5,1,17,4,1,874.9999998,94.99999998,94.99999998,0,0,0,0,0,0,0,0
2890006,28900,6,1,13,3,1,1040,110,105,0,0,4.99999998,0,0,0,0,0
2930001,29300,1,1,78,3,2,1085,19.99999998,0,0,0,19.99999998,0,0,0,0,0
2930002,29300,2,2,76,2,2,1125,0,0,0,0,0,0,0,0,0,0
2930003,29300,3,2,37,5,5,745.0000002,30,10.00000002,0,0,15,0,0,0,4.99999998,0
2960001,29600,1,1,51,4,7,840,79.99999998,0,0,0,19.99999998,60,0,0,0,0
2960002,29600,2,2,48,4,5,790.0000002,40.00000002,0,0,0,0,0,0,0,0,40.00000002
2960004,29600,4,1,21,5,1,1140,320,140,0,0,19.99999998,40.00000002,100,0,0,19.99999998
2960005,29600,5,1,16,4,1,1140,240,120,0,0,0,40.00000002,0,0,0,79.99999998
3000001,30000,1,1,45,5,6,600,105,45,0,0,45,0,0,0,15,0
3000002,30000,2,2,45,5,5,700.0000002,280,0,0,0,25.00000002,0,190,0,64.99999998,0
3000003,30000,3,1,16,4,1,1440,555,55.00000002,0,0,0,0,85.00000002,370,45,0
3000004,30000,4,1,15,3,1,945,210,75,0,0,0,0,85.00000002,0,49.99999998,0
3020001,30200,1,1,39,5,6,430,160,0,0,0,115,0,0,0,0,45
3020002,30200,2,2,39,5,1,619.9999998,140,0,0,34.99999998,64.99999998,0,0,0,0,40.00000002
3020003,30200,3,2,10,2,1,580,49.99999998,30,0,0,19.99999998,0,0,0,0,0
3060004,30600,4,1,24,5,4,720,395,150,10.00000002,10.00000002,120,0,70.00000002,0,0,34.99999998
3070001,30700,1,1,54,4,5,970.0000002,105,19.99999998,0,4.99999998,75,0,4.99999998,0,0,0
3070002,30700,2,2,51,4,5,1050,100,0,10.00000002,10.00000002,64.99999998,0,0,0,15,0
3080001,30800,1,1,50,4,6,859.9999998,355,34.99999998,0,0,94.99999998,0,0,0,150,75
3080002,30800,2,2,45,4,6,820.0000002,200,0,0,10.00000002,79.99999998,4.99999998,0,0,79.99999998,25.00000002
3080003,30800,3,2,20,5,1,1200,510,0,0,0,0,0,290,0,0,220
3080004,30800,4,1,14,3,1,960,435,215,0,0,0,0,155,64.99999998,0,0
3100002,31000,2,2,54,5,1,1110,110,0,15,10.00000002,49.99999998,4.99999998,30,0,0,0
3100003,31000,3,1,27,4,4,880.0000002,430,64.99999998,10.00000002,0,120,0,155,0,19.99999998,60
3110001,31100,1,1,56,5,6,715.0000002,595,0,10.00000002,0,34.99999998,0,25.00000002,0,94.99999998,430
3110002,31100,2,2,55,5,1,1070,220,0,19.99999998,10.00000002,79.99999998,0,64.99999998,0,45,0
3110003,31100,3,2,25,5,5,604.9999998,610.0000002,0,45,0,79.99999998,0,60,0,19.99999998,405
3130001,31300,1,1,48,4,5,1240,0,0,0,0,0,0,0,0,0,0
3130002,31300,2,2,48,4,1,1440,0,0,0,0,0,0,0,0,0,0
3130003,31300,3,2,12,2,1,1440,70.00000002,15,0,0,15,0,0,40.00000002,0,0
3160001,31600,1,1,90,3,4,775.0000002,485,0,0,0,210,60,0,0,25.00000002,190
3160002,31600,2,2,85,2,1,1385,0,0,0,0,0,0,0,0,0,0
3170002,31700,2,2,52,4,4,840,60,0,30,0,30,0,0,0,0,0
3180001,31800,1,1,67,4,5,730.0000002,10.00000002,10.00000002,0,0,0,0,0,0,0,0
3180003,31800,3,2,37,4,4,799.9999998,150,0,45,0,10.00000002,0,34.99999998,30,15,15
3190002,31900,2,2,37,5,5,645,79.99999998,0,34.99999998,0,4.99999998,0,40.00000002,0,0,0
3200001,32000,1,2,74,3,1,1275,0,0,0,0,0,0,0,0,0,0
3200002,32000,2,2,48,4,5,799.9999998,145,0,19.99999998,0,25.00000002,0,100,0,0,0
3210001,32100,1,2,57,4,4,754.9999998,49.99999998,0,0,0,10.00000002,40.00000002,0,0,0,0
3220001,32200,1,1,60,4,5,910.0000002,19.99999998,0,0,0,19.99999998,0,0,0,0,0
3220002,32200,2,2,58,3,4,715.0000002,4.99999998,0,0,0,4.99999998,0,0,0,0,0
3240001,32400,1,2,46,5,7,1205,125,0,0,0,15,0,110,0,0,0
3250001,32500,1,1,50,5,8,979.9999998,90,0,0,0,10.00000002,0,0,0,0,79.99999998
3250002,32500,2,2,49,5,1,1440,85.00000002,0,0,15,19.99999998,0,0,0,49.99999998,0
3260001,32600,1,1,48,5,8,700.0000002,120,0,0,0,15,0,0,0,64.99999998,40.00000002
3260002,32600,2,2,42,4,1,1365,55.00000002,0,0,0,15,0,25.00000002,0,15,0
3260003,32600,3,1,15,3,1,1215,345,70.00000002,4.99999998,0,15,0,30,225,0,0
3270001,32700,1,1,56,5,7,640.0000002,0,0,0,0,0,0,0,0,0,0
3270003,32700,3,1,26,5,1,1170,145,19.99999998,94.99999998,0,15,0,0,0,15,0
3270004,32700,4,2,56,5,1,1440,64.99999998,0,0,0,4.99999998,0,0,0,60,0
3280002,32800,2,2,49,4,1,1380,45,0,0,0,4.99999998,0,0,0,25.00000002,15
3290002,32900,2,2,63,5,1,1290,30,0,0,0,4.99999998,0,0,0,25.00000002,0
3300001,33000,1,2,54,5,1,1440,30,0,0,0,0,0,0,0,30,0
3300002,33000,2,1,53,5,8,1200,34.99999998,0,0,0,10.00000002,0,25.00000002,0,0,0
3300003,33000,3,1,20,5,1,1240,280,0,10.00000002,0,19.99999998,0,210,0,4.99999998,34.99999998
3300004,33000,4,2,19,5,1,1240,49.99999998,0,0,0,25.00000002,0,25.00000002,0,0,0
3310002,33100,2,2,52,5,1,1300,34.99999998,0,0,0,4.99999998,0,0,0,30,0
3330001,33300,1,1,50,5,8,979.9999998,130,0,0,0,10.00000002,0,0,0,120,0
3330002,33300,2,2,48,4,1,1340,60,0,0,0,10.00000002,0,19.99999998,0,30,0
3330003,33300,3,2,22,5,1,1185,155,0,30,0,25.00000002,0,15,40.00000002,25.00000002,19.99999998
3330004,33300,4,1,21,5,1,970.0000002,145,0,0,0,19.99999998,0,25.00000002,64.99999998,15,19.99999998
3350002,33500,2,2,49,5,1,1370,64.99999998,0,0,0,10.00000002,0,15,0,19.99999998,19.99999998
3360002,33600,2,2,63,4,1,1375,30,0,0,0,0,0,0,0,30,0
3360003,33600,3,1,36,5,1,679.9999998,100,0,0,0,4.99999998,10.00000002,49.99999998,0,34.99999998,0
3370002,33700,2,2,59,4,1,1375,49.99999998,0,0,10.00000002,10.00000002,0,0,0,30,0
3370004,33700,4,1,32,5,6,720,180,0,0,0,10.00000002,0,115,0,30,25.00000002
3390001,33900,1,2,68,4,4,1335,0,0,0,0,0,0,0,0,0,0
3390101,33901,1,1,45,5,7,730.0000002,410,0,0,0,15,160,0,0,49.99999998,185
3390102,33901,2,2,43,5,4,1150,340,0,0,40.00000002,64.99999998,120,0,0,45,70.00000002
3390103,33901,3,2,18,4,1,990,215,0,0,0,25.00000002,0,0,180,10.00000002,0
3390104,33901,4,1,17,4,1,990,200,49.99999998,0,0,0,0,49.99999998,100,0,0
3390105,33901,5,2,10,2,1,1350,140,0,0,0,19.99999998,0,40.00000002,79.99999998,0,0
3410002,34100,2,2,75,4,2,1230,94.99999998,0,0,0,4.99999998,90,0,0,0,0
3410003,34100,3,1,49,5,4,640.0000002,120,0,0,0,30,0,30,0,60,0
3410004,34100,4,1,23,5,4,900,280,110,0,0,55.00000002,0,115,0,0,0
3420001,34200,1,1,53,5,6,670.0000002,360,0,0,0,25.00000002,0,0,0,0,335
3420002,34200,2,2,53,5,4,679.9999998,125,25.00000002,0,19.99999998,15,64.99999998,0,0,0,0
3420003,34200,3,1,26,6,1,649.9999998,210,0,40.00000002,0,0,0,40.00000002,30,0,100
3420004,34200,4,2,25,5,4,765,600,0,0,0,100,25.00000002,0,0,0,475
3430001,34300,1,1,72,3,4,1025,10.00000002,0,0,0,0,0,0,0,10.00000002,0
3430002,34300,2,2,68,3,1,1295,15,0,0,0,15,0,0,0,0,0
3440001,34400,1,1,47,5,8,979.9999998,265,0,0,0,25.00000002,0,185,0,0,55.00000002
3440002,34400,2,2,46,5,5,829.9999998,435,0,0,0,30,0,100,0,64.99999998,240
3440003,34400,3,1,18,4,1,455,60,0,0,0,0,0,0,60,0,0
3440004,34400,4,2,16,4,1,1120,190,0,0,0,19.99999998,0,19.99999998,120,0,30
3460001,34600,1,1,57,5,7,825,4.99999998,0,0,0,4.99999998,0,0,0,0,0
3460002,34600,2,2,51,5,4,1045,135,0,0,0,85.00000002,0,15,0,0,34.99999998
