pid,d20wt,d20wt2,d20wt_org,d20wt_org2,KMPS10,d20CB7,d20CB8,d20CB60,d20CB61,d20CB62,d20M_fre39
590001,6.975597702,5.922256009,8.111412112,9.539372871, ,0,0,0,0,0,0
590001,6.975597702,5.922256009,8.111412112,9.539372871, ,0,0,0,0,0,0
590001,6.975597702,5.922256009,8.111412112,9.539372871, ,0,0,0,0,0,0
600002,0.275715712,0.273114118,0.351944106,1.051184601, ,0,0,0,0,0,0
600002,0.275715712,0.273114118,0.351944106,1.051184601, ,0,0,0,0,0,0
600002,0.275715712,0.273114118,0.351944106,1.051184601, ,0,0,0,6,0,0
600005,0.441383611,0.576693985,0.66996601,3.349279828, ,0,0,0,0,0,0
600005,0.441383611,0.576693985,0.66996601,3.349279828, ,0,0,0,0,0,0
600005,0.441383611,0.576693985,0.66996601,3.349279828, ,0,0,0,0,0,0
610001,6.975597702,5.922256009,8.111412112,9.539372871, ,0,0,0,0,0,0
610001,6.975597702,5.922256009,8.111412112,9.539372871, ,0,0,0,0,0,0
610001,6.975597702,5.922256009,8.111412112,9.539372871, ,0,0,0,0,0,0
620001,6.975597702,5.922256009,8.111412112,9.539372871, ,0,0,0,0,0,0
620001,6.975597702,5.922256009,8.111412112,9.539372871, ,0,0,0,0,0,0
620001,6.975597702,5.922256009,8.111412112,9.539372871, ,0,0,0,0,0,0
630001,0.942865337,1.13061765,0.17304477, , ,0,0,0,0,0,0
630001,0.942865337,1.13061765,0.17304477, , ,0,0,0,0,0,0
630001,0.942865337,1.13061765,0.17304477, , ,0,0,0,10,10,0
630002,0.884694477,1.04330006,0.151301711, , ,0,0,0,0,0,0
630002,0.884694477,1.04330006,0.151301711, , ,0,0,0,0,0,0
630002,0.884694477,1.04330006,0.151301711, , ,0,0,0,0,0,0
640001,1.872418141,2.023697718,2.644826527,3.078813075, ,0,0,0,0,0,0
640001,1.872418141,2.023697718,2.644826527,3.078813075, ,0,0,0,0,0,0
640001,1.872418141,2.023697718,2.644826527,3.078813075, ,0,0,0,0,0,0
650002,0.849484521,0.970730374,0.865213159,3.077268568, ,0,0,0,0,0,0
650002,0.849484521,0.970730374,0.865213159,3.077268568, ,0,0,0,0,0,0
650002,0.849484521,0.970730374,0.865213159,3.077268568, ,0,0,0,0,0,0
660001,0.343565932,0.391538647,0.190767491, , ,0,0,0,0,0,0
660001,0.343565932,0.391538647,0.190767491, , ,0,0,0,0,0,0
660001,0.343565932,0.391538647,0.190767491, , ,0,0,0,10,10,0
660002,0.298436556,0.318272178,0.175995493,1.098468555, ,0,0,0,0,0,0
660002,0.298436556,0.318272178,0.175995493,1.098468555, ,0,0,0,0,0,0
660002,0.298436556,0.318272178,0.175995493,1.098468555, ,0,0,0,0,0,0
660004,0.477756612,0.666201147,0.335027626, , ,0,0,0,0,0,0
660004,0.477756612,0.666201147,0.335027626, , ,0,0,0,0,0,0
660004,0.477756612,0.666201147,0.335027626, , ,0,0,0,0,0,0
670001,0.314152798,0.459666889,0.072233532, , ,0,0,0,0,0,0
670001,0.314152798,0.459666889,0.072233532, , ,0,0,0,0,0,0
670001,0.314152798,0.459666889,0.072233532, , ,0,0,0,0,0,0
670002,0.272887007,0.379139622,0.070357963, , ,0,0,0,0,0,0
670002,0.272887007,0.379139622,0.070357963, , ,0,0,0,0,0,0
670002,0.272887007,0.379139622,0.070357963, , ,0,0,11,0,0,0
680002,0.695107419,0.782046757,0.123497238, , ,0,0,0,0,0,0
680002,0.695107419,0.782046757,0.123497238, , ,0,0,0,0,0,0
680002,0.695107419,0.782046757,0.123497238, , ,0,0,11,0,0,0
690001,0.311322739,0.458525741,0.072233532, , ,0,0,11,0,0,0
690001,0.311322739,0.458525741,0.072233532, , ,0,0,0,0,0,0
690001,0.311322739,0.458525741,0.072233532, , ,0,0,11,0,0,0
690002,0.270428693,0.372724346,0.070357963, , ,0,0,0,0,0,0
690002,0.270428693,0.372724346,0.070357963, , ,0,0,0,0,0,0
690002,0.270428693,0.372724346,0.070357963, , ,0,0,0,0,0,0
700001,0.142870571,0.212997249,0.26358233,2.034738961, ,0,0,0,0,0,0
700001,0.142870571,0.212997249,0.26358233,2.034738961, ,0,0,0,10,0,0
700001,0.142870571,0.212997249,0.26358233,2.034738961, ,0,0,0,0,0,0
700002,0.132960735,0.196812948,0.245794338,1.038502562, ,0,0,0,0,0,0
700002,0.132960735,0.196812948,0.245794338,1.038502562, ,0,0,0,0,0,0
700002,0.132960735,0.196812948,0.245794338,1.038502562, ,0,0,0,0,0,0
720002,1.028898272,1.019026864,1.380473935,3.180116211, ,0,0,0,0,0,0
720002,1.028898272,1.019026864,1.380473935,3.180116211, ,0,0,0,0,0,0
720002,1.028898272,1.019026864,1.380473935,3.180116211, ,0,0,0,0,0,0
720007,1.603262928,1.663821608,2.199639688, , ,0,0,0,0,0,0
720007,1.603262928,1.663821608,2.199639688, , ,0,0,0,0,0,0
720007,1.603262928,1.663821608,2.199639688, , ,0,0,0,0,0,0
730001,0.30852006,0.451042422,0.072233532, , ,0,0,0,0,0,0
730001,0.30852006,0.451042422,0.072233532, , ,0,0,0,0,0,0
730001,0.30852006,0.451042422,0.072233532, , ,0,0,0,0,11,0
730002,0.267994162,0.372724346,0.070357963, , ,0,0,10,10,0,0
730002,0.267994162,0.372724346,0.070357963, , ,0,0,0,0,0,0
730002,0.267994162,0.372724346,0.070357963, , ,0,0,11,0,0,0
740001,0.311333166,0.452138305,0.072233532, , ,0,0,0,0,0,0
740001,0.311333166,0.452138305,0.072233532, , ,0,0,11,0,0,0
740001,0.311333166,0.452138305,0.072233532, , ,0,0,0,0,0,0
740002,0.27043775,0.379139622,0.070357963, , ,0,0,0,0,0,0
740002,0.27043775,0.379139622,0.070357963, , ,0,0,0,0,0,0
740002,0.27043775,0.379139622,0.070357963, , ,0,0,0,0,0,0
750002,0.281098666,0.32336004,0.070357963, , ,0,0,0,0,0,0
750002,0.281098666,0.32336004,0.070357963, , ,0,0,0,0,0,0
750002,0.281098666,0.32336004,0.070357963, , ,0,0,0,6,6,0
750004,0.3957106,0.54068766,0.111457682, , ,0,0,0,11,11,0
750004,0.3957106,0.54068766,0.111457682, , ,0,0,0,0,0,0
750004,0.3957106,0.54068766,0.111457682, , ,0,0,0,0,0,0
760002,0.129019172,0.161045602,0.204386788,1.277755152, ,0,0,0,0,0,0
760002,0.129019172,0.161045602,0.204386788,1.277755152, ,0,0,0,0,0,0
760002,0.129019172,0.161045602,0.204386788,1.277755152, ,0,0,0,0,0,0
780001,0.507562453,0.574956899,0.755085821,2.614453604, ,0,0,0,0,0,0
780001,0.507562453,0.574956899,0.755085821,2.614453604, ,0,0,0,0,0,0
780001,0.507562453,0.574956899,0.755085821,2.614453604, ,0,0,0,0,0,0
780002,0.480351488,0.505904313,0.667393446,1.881033946, ,0,0,0,0,0,0
780002,0.480351488,0.505904313,0.667393446,1.881033946, ,0,0,0,0,0,0
780002,0.480351488,0.505904313,0.667393446,1.881033946, ,0,0,0,0,0,0
810001,1.395448293,1.233290355,0.100077986, , ,0,0,0,0,0,0
810001,1.395448293,1.233290355,0.100077986, , ,0,0,0,0,0,0
810001,1.395448293,1.233290355,0.100077986, , ,0,0,0,0,0,0
810002,1.309751878,1.174260114,0.09330679, , ,0,0,0,0,0,0
810002,1.309751878,1.174260114,0.09330679, , ,0,0,0,0,0,0
810002,1.309751878,1.174260114,0.09330679, , ,0,0,0,0,0,0
810003,1.329986749,2.247900944,0.111527569, , ,0,0,0,0,0,0
810003,1.329986749,2.247900944,0.111527569, , ,0,0,0,0,0,0
810003,1.329986749,2.247900944,0.111527569, , ,0,0,0,0,0,0
820001,0.690141616,0.883749341,0.511803882, , ,0,0,0,0,0,0
820001,0.690141616,0.883749341,0.511803882, , ,0,0,0,0,0,0
820001,0.690141616,0.883749341,0.511803882, , ,0,0,0,0,0,0
820002,0.585939789,0.830963515,0.411640383,2.192937515, ,0,0,0,0,0,0
820002,0.585939789,0.830963515,0.411640383,2.192937515, ,0,0,0,0,0,0
820002,0.585939789,0.830963515,0.411640383,2.192937515, ,0,0,0,0,0,0
820003,0.669224907,0.929119112,0.418116554, , ,0,0,0,0,0,0
820003,0.669224907,0.929119112,0.418116554, , ,0,0,0,0,0,0
820003,0.669224907,0.929119112,0.418116554, , ,0,0,0,0,0,0
820004,0.646545001,0.884009035,0.422817976, , ,0,0,0,0,0,0
820004,0.646545001,0.884009035,0.422817976, , ,0,0,0,0,0,0
820004,0.646545001,0.884009035,0.422817976, , ,0,0,0,0,0,0
820005,0.630387344,0.918201059,0.43563592, , ,0,0,0,0,0,0
820005,0.630387344,0.918201059,0.43563592, , ,0,0,0,0,0,0
820005,0.630387344,0.918201059,0.43563592, , ,0,0,0,0,0,0
830001,0.781149695,0.893243644,0.097073219, , ,0,0,0,0,0,0
830001,0.781149695,0.893243644,0.097073219, , ,0,0,0,0,0,0
830001,0.781149695,0.893243644,0.097073219, , ,0,0,0,0,0,0
830002,0.663206908,0.844102016,0.07807533, , ,0,0,0,0,0,0
830002,0.663206908,0.844102016,0.07807533, , ,0,0,0,0,0,0
830002,0.663206908,0.844102016,0.07807533, , ,0,0,0,0,0,0
830003,0.947945934,1.407717059,0.147355264, , ,0,0,0,0,0,0
830003,0.947945934,1.407717059,0.147355264, , ,0,0,0,0,0,0
830003,0.947945934,1.407717059,0.147355264, , ,0,0,0,0,0,0
830004,0.731804051,0.880805966,0.08019537, , ,0,0,0,0,0,0
830004,0.731804051,0.880805966,0.08019537, , ,0,0,0,0,0,0
830004,0.731804051,0.880805966,0.08019537, , ,0,0,0,0,0,0
870001,0.44095756,0.525276902,0.097073219, , ,0,0,0,0,0,0
870001,0.44095756,0.525276902,0.097073219, , ,0,0,0,0,0,0
870001,0.44095756,0.525276902,0.097073219, , ,0,0,0,0,0,0
870002,0.380125665,0.434454931,0.088103199, , ,0,0,0,0,0,0
870002,0.380125665,0.434454931,0.088103199, , ,0,0,0,0,0,0
870002,0.380125665,0.434454931,0.088103199, , ,0,0,0,0,0,0
870003,0.535113729,0.744714743,0.147355264, , ,0,0,0,0,0,0
870003,0.535113729,0.744714743,0.147355264, , ,0,0,0,0,0,0
870003,0.535113729,0.744714743,0.147355264, , ,0,0,0,0,0,0
870004,0.427593084, ,0.079303658, , ,0,0,10,0,0,0
870004,0.427593084, ,0.079303658, , ,0,0,0,0,0,0
870004,0.427593084, ,0.079303658, , ,0,0,0,0,0,0
900001,0.631215596,0.61738829,0.097073219, , ,0,0,0,0,0,0
900001,0.631215596,0.61738829,0.097073219, , ,0,0,0,0,0,0
900001,0.631215596,0.61738829,0.097073219, , ,0,0,0,0,0,0
900002,0.544136828,0.496439982,0.088103199, , ,0,0,0,0,0,0
900002,0.544136828,0.496439982,0.088103199, , ,0,0,0,0,0,0
900002,0.544136828,0.496439982,0.088103199, , ,0,0,0,0,0,0
900003,0.877757066,1.065205684,0.170480882, , ,0,0,0,0,0,0
900003,0.877757066,1.065205684,0.170480882, , ,0,0,0,0,0,0
900003,0.877757066,1.065205684,0.170480882, , ,0,0,0,0,0,0
900004,0.877757066,1.074108323,0.170480882, , ,0,0,0,0,0,0
900004,0.877757066,1.074108323,0.170480882, , ,0,0,0,0,0,0
900004,0.877757066,1.074108323,0.170480882, , ,0,0,11,11,0,0
930001,0.533150218,0.77802236,1.311395188, , ,0,0,0,0,0,0
930001,0.533150218,0.77802236,1.311395188, , ,0,0,0,0,0,0
930001,0.533150218,0.77802236,1.311395188, , ,0,0,0,0,0,0
930002,0.521404428,0.75126666,1.209779157,8.393894926, ,0,0,0,0,0,0
930002,0.521404428,0.75126666,1.209779157,8.393894926, ,0,0,0,0,0,0
930002,0.521404428,0.75126666,1.209779157,8.393894926, ,0,0,0,8,0,0
940001,0.499533783,0.743028152,1.327702364,9.539372871, ,0,0,0,0,0,0
940001,0.499533783,0.743028152,1.327702364,9.539372871, ,0,0,0,0,0,0
940001,0.499533783,0.743028152,1.327702364,9.539372871, ,0,0,0,0,0,0
940002,0.433917125,0.590756529,1.224892308, , ,0,0,0,0,0,0
940002,0.433917125,0.590756529,1.224892308, , ,0,0,0,0,0,0
940002,0.433917125,0.590756529,1.224892308, , ,0,0,10,0,0,0
940003,0.610837499, ,2.048669408, , ,0,0,0,0,0,0
940003,0.610837499, ,2.048669408, , ,0,0,0,0,0,0
940003,0.610837499, ,2.048669408, , ,0,0,0,0,0,0
960002,0.607055416,0.762220535,0.970740641, , ,0,0,0,0,0,0
960002,0.607055416,0.762220535,0.970740641, , ,0,0,0,0,0,0
960002,0.607055416,0.762220535,0.970740641, , ,0,0,0,0,0,0
960003,0.688075222,0.838847165,0.97001326, , ,0,0,0,0,0,0
960003,0.688075222,0.838847165,0.97001326, , ,0,0,11,0,0,0
960003,0.688075222,0.838847165,0.97001326, , ,0,0,0,0,0,0
960004,0.941619825, ,2.086197887, , ,0,0,0,0,0,0
960004,0.941619825, ,2.086197887, , ,0,0,0,0,0,0
960004,0.941619825, ,2.086197887, , ,0,0,0,0,0,0
970001,1.24662397,1.367468537,2.191498785, , ,0,0,0,0,0,0
970001,1.24662397,1.367468537,2.191498785, , ,0,0,0,0,0,0
970001,1.24662397,1.367468537,2.191498785, , ,0,0,0,0,0,0
970002,1.179791128,1.287234321,1.936987671,6.523666074, ,0,0,0,0,0,0
970002,1.179791128,1.287234321,1.936987671,6.523666074, ,0,0,0,0,0,0
970002,1.179791128,1.287234321,1.936987671,6.523666074, ,0,0,0,0,0,0
980001,0.26701088,0.427439304,0.764019606,4.45404815, ,0,0,0,0,0,0
980001,0.26701088,0.427439304,0.764019606,4.45404815, ,0,0,0,0,0,0
980001,0.26701088,0.427439304,0.764019606,4.45404815, ,0,0,0,0,0,0
980002,0.261128385,0.357384837,0.704818047, , ,0,0,0,0,0,0
980002,0.261128385,0.357384837,0.704818047, , ,0,0,0,0,0,0
980002,0.261128385,0.357384837,0.704818047, , ,0,0,0,0,0,0
980003,0.230632251,0.345482495,0.753434892, , ,0,0,8,0,0,0
980003,0.230632251,0.345482495,0.753434892, , ,0,0,0,11,11,0
980003,0.230632251,0.345482495,0.753434892, , ,0,0,0,0,0,0
980004,0.260825659,0.401482319,0.722099218, , ,0,0,0,0,0,0
980004,0.260825659,0.401482319,0.722099218, , ,0,0,0,0,11,0
980004,0.260825659,0.401482319,0.722099218, , ,0,0,0,0,11,0
990002,0.742779298,0.874599073,0.09330679, , ,0,0,0,0,0,0
990002,0.742779298,0.874599073,0.09330679, , ,0,0,0,0,0,0
990002,0.742779298,0.874599073,0.09330679, , ,0,0,0,0,0,0
990003,0.741918194,0.885516966,0.095594545, , ,0,0,11,0,0,0
990003,0.741918194,0.885516966,0.095594545, , ,0,0,0,0,0,0
990003,0.741918194,0.885516966,0.095594545, , ,0,0,0,0,0,0
1000001,2.873234897,3.42045038,3.369098237, , ,0,0,0,0,0,0
1000001,2.873234897,3.42045038,3.369098237, , ,0,0,0,0,0,0
1000001,2.873234897,3.42045038,3.369098237, , ,0,0,0,0,0,0
1000002,2.695968282,3.219931466,2.945771357,5.275757358, ,0,0,0,0,0,0
1000002,2.695968282,3.219931466,2.945771357,5.275757358, ,0,0,0,0,0,0
1000002,2.695968282,3.219931466,2.945771357,5.275757358, ,0,0,0,0,0,0
1010002,0.632591702,0.652041382,0.110075622, , ,0,0,0,0,0,0
1010002,0.632591702,0.652041382,0.110075622, , ,0,0,0,0,0,0
1010002,0.632591702,0.652041382,0.110075622, , ,0,0,0,0,11,0
1010004,0.981229838,1.016376549,0.236561158, , ,0,0,0,0,0,0
1010004,0.981229838,1.016376549,0.236561158, , ,0,0,0,0,0,0
1010004,0.981229838,1.016376549,0.236561158, , ,0,0,0,0,0,0
1020002,0.299045588,0.421289273,0.070357963, , ,0,0,0,0,0,0
1020002,0.299045588,0.421289273,0.070357963, , ,0,0,0,0,0,0
1020002,0.299045588,0.421289273,0.070357963, , ,0,0,0,0,0,0
1020003,0.324905157,0.446226671,0.072233532, , ,0,0,16,16,16,0
1020003,0.324905157,0.446226671,0.072233532, , ,0,0,6,6,6,0
1020003,0.324905157,0.446226671,0.072233532, , ,0,0,6,6,6,0
1030001,0.728662024,0.799205608,1.037481584,3.088381094, ,0,0,0,0,0,0
1030001,0.728662024,0.799205608,1.037481584,3.088381094, ,0,0,0,0,0,0
1030001,0.728662024,0.799205608,1.037481584,3.088381094, ,0,0,0,0,0,0
1030002,0.683913878,0.752490175,0.967286421, , ,0,0,0,0,0,0
1030002,0.683913878,0.752490175,0.967286421, , ,0,0,0,0,0,0
1030002,0.683913878,0.752490175,0.967286421, , ,0,0,0,0,0,0
1040001,0.384082396,0.423392216,0.372802328, , ,0,0,0,0,0,0
1040001,0.384082396,0.423392216,0.372802328, , ,0,0,0,0,0,0
1040001,0.384082396,0.423392216,0.372802328, , ,0,0,0,0,0,0
1040002,0.333630947,0.355107718,0.343934541,2.146653144, ,0,0,0,0,0,0
1040002,0.333630947,0.355107718,0.343934541,2.146653144, ,0,0,0,0,0,0
1040002,0.333630947,0.355107718,0.343934541,2.146653144, ,0,0,0,0,0,0
1040003,0.534098079,0.759784063,0.654718884, , ,0,0,0,0,0,0
1040003,0.534098079,0.759784063,0.654718884, , ,0,0,0,0,0,0
1040003,0.534098079,0.759784063,0.654718884, , ,0,0,0,0,0,0
1060001,0.311333166,0.452138305,0.072233532, , ,0,0,0,0,0,0
1060001,0.311333166,0.452138305,0.072233532, , ,0,0,0,0,0,0
1060001,0.311333166,0.452138305,0.072233532, , ,0,0,0,0,0,0
1060002,0.27043775,0.379139622,0.070357963, , ,0,0,0,0,0,0
1060002,0.27043775,0.379139622,0.070357963, , ,0,0,0,0,0,0
1060002,0.27043775,0.379139622,0.070357963, , ,0,0,0,0,0,0
1070001,0.629531722,0.801422114,1.214009682,4.869988973, ,0,0,0,0,0,0
1070001,0.629531722,0.801422114,1.214009682,4.869988973, ,0,0,0,0,0,0
1070001,0.629531722,0.801422114,1.214009682,4.869988973, ,0,0,0,0,0,0
1070002,0.590692239,0.75648881,1.061469478,3.151748982, ,0,0,0,0,0,0
1070002,0.590692239,0.75648881,1.061469478,3.151748982, ,0,0,0,0,0,0
1070002,0.590692239,0.75648881,1.061469478,3.151748982, ,0,0,0,0,10,0
1080002,0.726128429,0.853238773,0.826018643,3.884076571, ,0,0,0,0,0,0
1080002,0.726128429,0.853238773,0.826018643,3.884076571, ,0,0,0,0,0,0
1080002,0.726128429,0.853238773,0.826018643,3.884076571, ,0,0,0,0,0,0
1090001,0.626465001,0.797614849,0.125894219, , ,0,0,0,0,8,0
1090001,0.626465001,0.797614849,0.125894219, , ,0,0,0,0,0,0
1090001,0.626465001,0.797614849,0.125894219, , ,0,0,0,0,0,0
1090002,0.587814722,0.752706818,0.110075622, , ,0,0,0,0,0,0
1090002,0.587814722,0.752706818,0.110075622, , ,0,0,0,0,0,0
1090002,0.587814722,0.752706818,0.110075622, , ,0,0,0,0,0,0
1100001,6.732182963,5.922256009,0.402604223, , ,0,0,0,0,0,0
1100001,6.732182963,5.922256009,0.402604223, , ,0,0,0,0,0,0
1100001,6.732182963,5.922256009,0.402604223, , ,0,0,0,0,0,0
1110001,1.221479205,1.370013551,0.226914129, , ,0,0,0,0,0,0
1110001,1.221479205,1.370013551,0.226914129, , ,0,0,0,0,0,0
1110001,1.221479205,1.370013551,0.226914129, , ,0,0,0,0,0,0
1110002,1.136754559,1.261685701,0.21160071, , ,0,0,0,0,0,0
1110002,1.136754559,1.261685701,0.21160071, , ,0,0,0,0,0,0
1110002,1.136754559,1.261685701,0.21160071, , ,0,0,0,0,0,0
1120001,0.409488427, ,0.072233532, , ,0,0,0,0,0,0
1120001,0.409488427, ,0.072233532, , ,0,0,0,0,0,0
1120001,0.409488427, ,0.072233532, , ,0,0,0,0,0,0
1120002,0.350322419, ,0.070357963, , ,0,0,0,0,0,0
1120002,0.350322419, ,0.070357963, , ,0,0,0,0,0,0
1120002,0.350322419, ,0.070357963, , ,0,0,0,0,0,0
1120003,0.50072867,0.546679133,0.111457682, , ,0,0,0,0,0,0
1120003,0.50072867,0.546679133,0.111457682, , ,0,0,0,0,0,0
1120003,0.50072867,0.546679133,0.111457682, , ,0,0,0,0,0,0
1150001,0.430338441,0.59118428,0.503889076,3.671017517, ,0,0,0,0,0,0
1150001,0.430338441,0.59118428,0.503889076,3.671017517, ,0,0,0,0,0,0
1150001,0.430338441,0.59118428,0.503889076,3.671017517, ,0,0,0,7,7,0
1150002,0.368159865,0.557844755,0.411959262,2.131924083, ,0,0,0,0,0,0
1150002,0.368159865,0.557844755,0.411959262,2.131924083, ,0,0,0,0,0,0
1150002,0.368159865,0.557844755,0.411959262,2.131924083, ,0,0,0,0,0,0
1160001,0.212005511,0.309106882,0.469995515,3.073668631, ,0,0,0,0,0,0
1160001,0.212005511,0.309106882,0.469995515,3.073668631, ,0,0,0,0,0,0
1160001,0.212005511,0.309106882,0.469995515,3.073668631, ,0,0,10,0,0,0
1160002,0.184157359,0.256960346,0.433601617,2.3389443, ,0,0,0,0,0,0
1160002,0.184157359,0.256960346,0.433601617,2.3389443, ,0,0,0,0,0,0
1160002,0.184157359,0.256960346,0.433601617,2.3389443, ,0,0,0,0,0,0
1170001,0.325958536,0.470797775,0.687974037, , ,0,0,0,0,0,0
1170001,0.325958536,0.470797775,0.687974037, , ,0,0,0,0,0,0
1170001,0.325958536,0.470797775,0.687974037, , ,0,0,0,0,0,0
1170002,0.278861564,0.395986883,0.562459657,1.846878763, ,0,0,0,0,0,0
1170002,0.278861564,0.395986883,0.562459657,1.846878763, ,0,0,0,0,0,0
1170002,0.278861564,0.395986883,0.562459657,1.846878763, ,0,0,0,0,0,0
1170003,0.316079434,0.438708135,0.562038203,6.07604188, ,0,0,0,0,0,0
1170003,0.316079434,0.438708135,0.562038203,6.07604188, ,0,0,0,0,0,0
1170003,0.316079434,0.438708135,0.562038203,6.07604188, ,0,0,0,0,0,0
1180001,0.408286381,0.516853167,0.770977415,3.031778543, ,0,0,0,0,0,0
1180001,0.408286381,0.516853167,0.770977415,3.031778543, ,0,0,0,0,0,0
1180001,0.408286381,0.516853167,0.770977415,3.031778543, ,0,0,0,0,0,0
1180002,0.388977218,0.493538829,0.760685025,2.062562044, ,0,0,0,0,0,0
1180002,0.388977218,0.493538829,0.760685025,2.062562044, ,0,0,0,0,0,0
1180002,0.388977218,0.493538829,0.760685025,2.062562044, ,0,0,0,0,0,0
1190002,0.882376338,1.097507936,1.835291833,6.934834425, ,0,0,0,0,0,0
1190002,0.882376338,1.097507936,1.835291833,6.934834425, ,0,0,0,0,0,0
1190002,0.882376338,1.097507936,1.835291833,6.934834425, ,0,0,0,0,0,0
1190003,1.000141466,1.229700118,1.833916639, , ,0,0,0,0,0,0
1190003,1.000141466,1.229700118,1.833916639, , ,0,0,0,11,11,0
1190003,1.000141466,1.229700118,1.833916639, , ,0,0,0,0,0,0
1190004,1.36867744, ,3.944186307, , ,0,0,0,0,0,0
1190004,1.36867744, ,3.944186307, , ,0,0,0,0,0,0
1190004,1.36867744, ,3.944186307, , ,0,0,0,0,0,0
1200001,0.257398553,0.375289339,0.356968381, , ,0,0,0,0,0,0
1200001,0.257398553,0.375289339,0.356968381, , ,0,0,0,0,0,0
1200001,0.257398553,0.375289339,0.356968381, , ,0,0,0,0,0,0
1200002,0.223587762,0.311979989,0.329326689,2.05547884, ,0,0,0,0,0,0
1200002,0.223587762,0.311979989,0.329326689,2.05547884, ,0,0,0,0,0,0
1200002,0.223587762,0.311979989,0.329326689,2.05547884, ,0,0,0,0,0,0
1210001,0.393880411,0.48045698,0.071346363, , ,0,0,0,0,0,0
1210001,0.393880411,0.48045698,0.071346363, , ,0,0,0,0,0,0
1210001,0.393880411,0.48045698,0.071346363, , ,0,0,0,0,0,0
1210002,0.366559947,0.396400338,0.070357963, , ,0,0,0,0,0,0
1210002,0.366559947,0.396400338,0.070357963, , ,0,0,0,0,0,0
1210002,0.366559947,0.396400338,0.070357963, , ,0,0,0,0,0,0
1210004,0.58681296,0.817853573,0.126650379, , ,0,0,0,0,8,0
1210004,0.58681296,0.817853573,0.126650379, , ,0,0,0,0,0,0
1210004,0.58681296,0.817853573,0.126650379, , ,0,0,0,0,0,0
1220001,1.009664317,1.14137966,0.131965681, , ,0,0,0,0,0,0
1220001,1.009664317,1.14137966,0.131965681, , ,0,0,0,0,0,0
1220001,1.009664317,1.14137966,0.131965681, , ,0,0,0,0,0,0
1230002,0.301355475,0.432947167,0.284910368, , ,0,0,0,0,0,0
1230002,0.301355475,0.432947167,0.284910368, , ,0,0,0,0,0,0
1230002,0.301355475,0.432947167,0.284910368, , ,0,0,0,0,0,0
1230003,0.294716337,0.431461407,0.262833529,1.660958026, ,0,0,0,0,0,0
1230003,0.294716337,0.431461407,0.262833529,1.660958026, ,0,0,0,0,0,0
1230003,0.294716337,0.431461407,0.262833529,1.660958026, ,0,0,0,0,0,0
1240001,0.887482581,0.97568463,0.139724197, , ,0,0,0,0,0,0
1240001,0.887482581,0.97568463,0.139724197, , ,0,0,0,0,0,0
1240001,0.887482581,0.97568463,0.139724197, , ,0,0,0,0,0,0
1240002,0.839903693,0.91422171,0.123497238, , ,0,0,0,0,0,0
1240002,0.839903693,0.91422171,0.123497238, , ,0,0,0,0,0,0
1240002,0.839903693,0.91422171,0.123497238, , ,0,0,0,0,0,0
1260001,1.252172013,1.578199274,0.189836454, , ,0,0,0,0,0,0
1260001,1.252172013,1.578199274,0.189836454, , ,0,0,0,0,0,0
1260001,1.252172013,1.578199274,0.189836454, , ,0,0,0,0,0,0
1260002,1.087691962,1.311608317,0.175136551, , ,0,0,0,0,0,0
1260002,1.087691962,1.311608317,0.175136551, , ,0,0,0,0,0,0
1260002,1.087691962,1.311608317,0.175136551, , ,0,0,0,0,0,0
1270001,0.313351128,0.458525741,0.072233532, , ,0,0,0,0,0,0
1270001,0.313351128,0.458525741,0.072233532, , ,0,0,0,0,0,0
1270001,0.313351128,0.458525741,0.072233532, , ,0,0,0,0,0,0
1270002,0.272190641,0.378140264,0.070357963, , ,0,0,0,0,0,0
