code,year,bank,y1,y2,y3,y4,y5,y6,x1,p1,p2,x2,w1,w2,
87,2012,참저축은행,"303,329 ","209,654 ","112,702 ","29,681 ","287,879 ","278,361 ",56 ,"1,938 ","1,609 ","39,155 ",34.61 ,0.04 ,
88,2012,청주저축은행,"133,768 ","97,139 ","55,504 ","4,366 ","119,486 ","112,652 ",35 ,576 ,506 ,"1,362 ",16.46 ,0.37 ,
89,2012,케이비저축은행,"650,187 ","424,262 ","104,751 ","33,329 ","510,233 ","493,798 ",96 ,"3,972 ","7,354 ","15,720 ",41.38 ,0.47 ,
90,2012,키움예스저축은행,"491,882 ","315,901 ","10,921 ","23,929 ","436,460 ","406,814 ",55 ,"1,426 ","1,275 ","38,210 ",25.93 ,0.03 ,
91,2012,키움저축은행,"438,886 ","372,717 ","97,181 ","13,558 ","398,986 ","381,678 ",71 ,"1,908 ","1,593 ","7,946 ",26.87 ,0.20 ,
92,2012,페퍼저축은행,"241,910 ","149,548 ","35,437 ","57,208 ","236,453 ","219,626 ",32 ,827 ,705 ,"3,569 ",25.84 ,0.20 ,
93,2012,평택상호저축은행,"188,043 ","114,297 ","18,386 ","23,996 ","163,969 ","150,926 ",27 ,693 ,635 ,"8,582 ",25.67 ,0.07 ,
94,2012,푸른상호저축은행,"1,167,478 ","904,391 ","36,748 ","78,132 ","1,014,529 ","935,634 ",145 ,"4,333 ","3,870 ","65,368 ",29.88 ,0.06 ,
95,2012,하나저축은행,"1,344,739 ","655,058 ","48,463 ","30,178 ","1,183,736 ","1,135,220 ",187 ,"3,729 ","8,871 ","24,656 ",19.94 ,0.36 ,
96,2012,한국투자저축은행,"1,245,835 ","1,028,878 ","322,725 ","72,402 ","1,055,683 ","989,132 ",208 ,"5,427 ","5,188 ","16,509 ",26.09 ,0.31 ,
97,2012,한성저축은행,"220,970 ","157,007 ","138,472 ","2,068 ","198,716 ","190,481 ",77 ,"1,738 ","1,052 ","4,030 ",22.57 ,0.26 ,
98,2012,한화저축은행,"741,811 ","597,724 ","156,495 ","131,853 ","719,097 ","653,438 ",71 ,"2,078 ","1,624 ","8,040 ",29.27 ,0.20 ,
99,2012,흥국저축은행,"219,549 ","146,182 ","16,868 ","3,273 ","212,066 ","199,383 ",28 ,905 ,661 ,"2,125 ",32.32 ,0.31 ,
21,2013,CK저축은행,"41,287 ","28,511 ","27,252 ",0 ,"39,759 ","38,021 ",19 ,371 ,187 ,"2,834 ",19.53 ,0.07 ,
22,2013,고려저축은행,"403,159 ","349,456 ","231,322 ","52,175 ","318,030 ","305,960 ",158 ,"3,644 ","2,037 ","4,339 ",23.06 ,0.47 ,
23,2013,국제저축은행,"159,225 ","132,594 ","11,537 ","1,493 ","143,315 ","138,759 ",23 ,957 ,576 ,"5,384 ",41.61 ,0.11 ,
24,2013,금화저축은행,"349,843 ","282,348 ","78,724 ","39,990 ","329,079 ","316,738 ",30 ,995 ,640 ,"3,057 ",33.17 ,0.21 ,
25,2013,남양저축은행,"459,666 ","431,911 ","21,970 ","10,001 ","391,343 ","378,142 ",35 ,"1,040 ",845 ,"7,496 ",29.71 ,0.11 ,
26,2013,대명상호저축은행,"140,585 ","104,442 ","71,130 ","2,116 ","122,130 ","118,401 ",36 ,700 ,410 ,"4,242 ",19.44 ,0.10 ,
27,2013,대백저축은행,"150,924 ","124,411 ","28,609 ","11,056 ","141,274 ","137,771 ",18 ,528 ,543 ,177 ,29.33 ,3.07 ,
28,2013,대신저축은행,"693,959 ","551,200 ","113,237 ","34,214 ","597,709 ","577,987 ",145 ,"3,194 ","7,107 ","12,536 ",22.03 ,0.57 ,
29,2013,대아상호저축은행,"39,696 ","15,562 ","11,010 ","1,014 ","37,267 ","35,416 ",21 ,457 ,231 ,"5,028 ",21.76 ,0.05 ,
30,2013,대원상호저축은행,"37,261 ","22,854 ","9,328 ","3,083 ","64,607 ","25,189 ",13 ,191 ,248 ,795 ,14.69 ,0.31 ,
31,2013,대한저축은행,"148,837 ","78,677 ","51,868 ","10,862 ","138,672 ","125,594 ",35 ,797 ,544 ,"9,964 ",22.77 ,0.05 ,
32,2013,더블저축은행,"140,584 ","110,928 ","52,386 ","4,514 ","132,259 ","126,016 ",19 ,355 ,395 ,"9,539 ",18.68 ,0.04 ,
33,2013,더케이저축은행,"461,755 ","359,819 ","36,488 ","35,549 ","415,542 ","391,571 ",52 ,"1,680 ","1,295 ","8,941 ",32.31 ,0.14 ,
34,2013,동양저축은행,"243,849 ","173,200 ","48,579 ","31,619 ","236,281 ","218,637 ",30 ,482 ,481 ,"6,345 ",16.07 ,0.08 ,
35,2013,동원제일저축은행,"163,321 ","108,455 ","33,228 ","4,775 ","156,286 ","143,086 ",26 ,469 ,711 ,"8,680 ",18.04 ,0.08 ,
36,2013,드림저축은행,"275,859 ","226,899 ","60,985 ","5,303 ","246,086 ","236,518 ",35 ,993 ,820 ,"13,811 ",28.37 ,0.06 ,
37,2013,디비저축은행,"1,244,337 ","708,034 ","142,373 ","141,655 ","1,110,538 ","1,005,747 ",136 ,"4,208 ","5,146 ","133,728 ",30.94 ,0.04 ,
38,2013,디에이치저축은행,"154,148 ","135,842 ","9,754 ","2,689 ","144,430 ","141,396 ",24 ,903 ,498 ,"2,537 ",37.63 ,0.20 ,
39,2013,라온저축은행,"88,920 ","60,403 ","27,403 ","4,174 ","82,180 ","77,796 ",21 ,540 ,299 ,"5,372 ",25.71 ,0.06 ,
40,2013,라이브저축은행,"37,206 ","4,123 ",349 ,0 ,"17,302 ","12,199 ",11 ,127 ,490 ,"5,461 ",11.55 ,0.09 ,
41,2013,머스트삼일저축은행,"74,331 ","45,875 ","17,232 ","1,166 ","72,255 ","67,194 ",20 ,454 ,486 ,"7,227 ",22.70 ,0.07 ,
42,2013,모아저축은행,"1,467,659 ","1,119,825 ","316,073 ","127,849 ","1,389,147 ","1,309,948 ",177 ,"4,203 ","3,904 ","53,999 ",23.75 ,0.07 ,
43,2013,민국저축은행,"388,607 ","316,153 ","4,163 ","38,488 ","338,992 ","320,069 ",38 ,"1,058 ",803 ,"10,082 ",27.84 ,0.08 ,
44,2013,바로저축은행,"1,158,716 ","1,003,290 ","160,008 ","84,534 ","1,074,847 ","999,468 ",58 ,"1,502 ","1,256 ","6,980 ",25.90 ,0.18 ,
45,2013,부림저축은행,"269,640 ","236,032 ","17,970 ","6,420 ","209,426 ","204,585 ",32 ,"1,082 ",720 ,"9,089 ",33.81 ,0.08 ,
46,2013,비엔케이저축은행,"734,961 ","627,094 ","158,548 ","29,895 ","627,782 ","609,630 ",112 ,"3,067 ","4,720 ","11,955 ",27.38 ,0.39 ,
47,2013,삼정저축은행,"258,312 ","177,150 ","13,422 ","21,384 ","224,787 ","215,389 ",24 ,818 ,523 ,"3,464 ",34.08 ,0.15 ,
48,2013,삼호저축은행,"159,925 ","105,019 ","44,601 ","11,581 ","156,306 ","152,213 ",70 ,"1,346 ","1,339 ","3,981 ",19.23 ,0.34 ,
49,2013,상상인저축은행,"670,146 ","438,834 ","261,274 ","148,410 ","650,001 ","591,420 ",127 ,"3,255 ","3,586 ","25,939 ",25.63 ,0.14 ,
50,2013,상상인플러스저축은행,"329,279 ","248,463 ","106,881 ","46,092 ","315,688 ","291,614 ",63 ,"1,213 ",841 ,"8,520 ",19.25 ,0.10 ,
51,2013,세람상호저축은행,"523,500 ","430,837 ","147,990 ","13,873 ","485,745 ","466,921 ",83 ,"1,858 ","1,803 ","15,098 ",22.39 ,0.12 ,
52,2013,센트럴저축은행,"90,134 ","52,237 ","11,954 ",503 ,"68,321 ","65,743 ",18 ,460 ,253 ,"6,581 ",25.56 ,0.04 ,
53,2013,솔브레인저축은행,"155,823 ","123,139 ","18,398 ","4,763 ","140,649 ","136,048 ",19 ,576 ,464 ,799 ,30.32 ,0.58 ,
54,2013,스마트저축은행,"400,761 ","261,524 ","142,452 ","52,395 ","386,403 ","354,987 ",106 ,"2,650 ","2,175 ","17,856 ",25.00 ,0.12 ,
55,2013,스카이저축은행,"320,512 ","252,515 ","8,623 ","4,379 ","278,614 ","269,324 ",37 ,"1,564 ","1,750 ","34,837 ",42.27 ,0.05 ,
56,2013,스타저축은행,"131,586 ","85,797 ","69,728 ","11,160 ","83,212 ","79,776 ",57 ,"1,215 ",988 ,"6,957 ",21.32 ,0.14 ,
57,2013,신한저축은행,"759,330 ","568,736 ","161,928 ","38,359 ","681,195 ","660,105 ",195 ,"4,803 ","10,460 ","7,337 ",24.63 ,1.43 ,
58,2013,아산저축은행,"146,179 ","111,061 ","39,656 ","11,124 ","132,937 ","129,639 ",18 ,548 ,312 ,969 ,30.44 ,0.32 ,
59,2013,아이비케이저축은행,"467,873 ","306,128 ","61,909 ","36,580 ","418,991 ","403,867 ",129 ,"2,704 ","3,105 ","9,949 ",20.96 ,0.31 ,
60,2013,아주저축은행,"749,953 ","504,499 ","227,139 ","92,210 ","708,460 ","614,754 ",196 ,"4,814 ","3,589 ","13,232 ",24.56 ,0.27 ,
61,2013,안국저축은행,"202,815 ","151,592 ","29,404 ","13,553 ","180,978 ","177,323 ",28 ,620 ,493 ,"3,363 ",22.14 ,0.15 ,
62,2013,안양저축은행,"354,787 ","278,652 ","117,142 ","11,471 ","330,110 ","309,175 ",37 ,920 ,"1,118 ","19,055 ",24.86 ,0.06 ,
63,2013,애큐온저축은행,"2,492,412 ","1,995,025 ","1,122,434 ","239,996 ","2,299,282 ","2,104,064 ",777 ,"14,714 ","20,417 ","59,450 ",18.94 ,0.34 ,
64,2013,에스비아이저축은행,"1,492,751 ","1,134,787 ","515,226 ","313,759 ","1,636,264 ","1,323,683 ",167 ,"3,978 ","15,528 ","16,613 ",23.82 ,0.93 ,
65,2013,에스앤티저축은행,"94,745 ","65,650 ","7,792 ","2,787 ","71,614 ","65,827 ",24 ,729 ,449 ,"3,416 ",30.38 ,0.13 ,
66,2013,엔에이치저축은행,"844,162 ","715,287 ","133,780 ","13,078 ","698,865 ","677,089 ",144 ,"3,929 ","5,636 ","3,474 ",27.28 ,1.62 ,
67,2013,엠에스상호저축은행,"341,182 ","253,851 ","142,415 ","38,124 ","322,726 ","307,617 ",56 ,"1,169 ","1,739 ","10,760 ",20.88 ,0.16 ,
68,2013,영진저축은행,"102,401 ","64,256 ","19,372 ",900 ,"90,443 ","86,902 ",21 ,750 ,367 ,"4,223 ",35.71 ,0.09 ,
69,2013,예가람저축은행,"311,754 ","295,544 ","184,836 ","7,521 ","263,012 ","251,903 ",151 ,"3,814 ","2,107 ","1,660 ",25.26 ,1.27 ,
70,2013,오성상호저축은행,"106,585 ","62,482 ","24,754 ","22,690 ","88,651 ","86,016 ",25 ,683 ,444 ,"6,055 ",27.32 ,0.07 ,
71,2013,오에스비저축은행,"855,010 ","652,635 ","64,035 ","14,846 ","787,806 ","768,211 ",157 ,"3,892 ","3,212 ","35,201 ",24.79 ,0.09 ,
72,2013,오케이저축은행,"465,172 ","217,154 ","19,005 ","16,962 ","407,438 ","392,527 ",73 ,"1,509 ","3,125 ","4,293 ",20.67 ,0.73 ,
73,2013,오투저축은행,"146,166 ","106,959 ","12,032 ","4,763 ","135,439 ","131,419 ",25 ,508 ,549 ,"3,385 ",20.32 ,0.16 ,
74,2013,우리저축은행,"395,881 ","185,056 ","12,195 ","50,565 ","449,754 ","434,242 ",30 ,853 ,"1,138 ","30,978 ",28.43 ,0.04 ,
75,2013,웰컴저축은행,"541,725 ","177,890 ","94,322 ","91,232 ","500,150 ","480,517 ",111 ,"2,206 ","3,611 ","6,008 ",19.87 ,0.60 ,
76,2013,유니온상호저축은행,"248,592 ","220,536 ","97,830 ","6,565 ","236,768 ","229,968 ",30 ,857 ,783 ,"7,649 ",28.57 ,0.10 ,
77,2013,유안타저축은행,"410,105 ","131,408 ","14,557 ","16,142 ","235,798 ","228,544 ",65 ,"1,865 ","2,242 ","6,939 ",28.69 ,0.32 ,
78,2013,유진저축은행,"1,102,051 ","842,957 ","279,332 ","190,317 ","1,005,238 ","900,182 ",220 ,"5,062 ","5,161 ","8,615 ",23.01 ,0.60 ,
79,2013,융창상호저축은행,"238,240 ","180,487 ","41,987 ","2,511 ","220,708 ","210,136 ",38 ,"1,134 ","1,187 ","29,981 ",29.84 ,0.04 ,
80,2013,인성저축은행,"458,418 ","377,065 ","95,329 ","36,546 ","434,647 ","389,931 ",50 ,"1,310 ","1,387 ","4,390 ",26.20 ,0.32 ,
81,2013,인천저축은행,"250,066 ","203,287 ","37,741 ","28,317 ","235,920 ","218,425 ",24 ,771 ,645 ,"7,690 ",32.13 ,0.08 ,
82,2013,제이티저축은행,"444,279 ","377,779 ","324,205 ","4,410 ","386,391 ","336,122 ",147 ,"3,865 ","3,718 ","5,500 ",26.29 ,0.68 ,
83,2013,제이티친애저축은행,"1,022,520 ","514,871 ","437,087 ","428,195 ","970,814 ","939,830 ",492 ,"10,339 ","11,957 ","20,942 ",21.01 ,0.57 ,
84,2013,조은저축은행,"115,681 ","76,083 ","1,119 ","15,154 ","126,510 ","115,292 ",22 ,615 ,526 ,217 ,27.95 ,2.42 ,
85,2013,조흥저축은행,"161,205 ","121,346 ","32,983 ","1,539 ","139,002 ","128,088 ",27 ,878 ,569 ,"3,803 ",32.52 ,0.15 ,
86,2013,진주저축은행,"314,634 ","227,668 ","74,032 ","11,364 ","268,089 ","260,605 ",80 ,"2,036 ","1,342 ","21,780 ",25.45 ,0.06 ,
87,2013,참저축은행,"365,697 ","279,493 ","158,250 ","16,558 ","341,504 ","329,551 ",64 ,"1,702 ","1,822 ","43,293 ",26.59 ,0.04 ,
88,2013,청주저축은행,"143,128 ","99,475 ","51,773 ","7,070 ","123,626 ","116,102 ",37 ,697 ,450 ,"1,317 ",18.84 ,0.34 ,
89,2013,케이비저축은행,"577,697 ","395,995 ","139,159 ","20,646 ","447,380 ","433,600 ",97 ,"3,444 ","6,929 ","16,256 ",35.51 ,0.43 ,
90,2013,키움예스저축은행,"438,905 ","298,140 ","8,674 ","24,946 ","382,281 ","348,292 ",52 ,"1,301 ","1,188 ","38,053 ",25.02 ,0.03 ,
91,2013,키움저축은행,"537,278 ","488,986 ","207,105 ","23,884 ","481,404 ","465,858 ",73 ,"1,982 ","1,811 ","8,019 ",27.15 ,0.23 ,
92,2013,페퍼저축은행,"400,381 ","136,361 ","51,259 ","128,054 ","387,564 ","361,644 ",84 ,"1,299 ",825 ,"3,523 ",15.46 ,0.23 ,
93,2013,평택상호저축은행,"160,659 ","86,959 ","14,202 ","20,163 ","142,390 ","131,213 ",27 ,792 ,551 ,"8,369 ",29.33 ,0.07 ,
94,2013,푸른상호저축은행,"1,051,234 ","891,228 ","49,639 ","23,093 ","902,599 ","863,306 ",135 ,"4,479 ","3,672 ","67,797 ",33.18 ,0.05 ,
95,2013,하나저축은행,"887,984 ","804,897 ","271,036 ","23,238 ","728,550 ","707,129 ",172 ,"5,355 ","8,623 ","23,929 ",31.13 ,0.36 ,
96,2013,한국투자저축은행,"1,216,214 ","1,141,453 ","408,263 ","16,133 ","1,017,301 ","982,127 ",213 ,"5,523 ","5,403 ","15,040 ",25.93 ,0.36 ,
97,2013,한성저축은행,"225,277 ","160,381 ","140,408 ","2,207 ","196,774 ","188,932 ",76 ,"1,669 ","1,053 ","3,982 ",21.96 ,0.26 ,
98,2013,한화저축은행,"741,077 ","639,786 ","169,777 ","100,034 ","715,633 ","657,650 ",82 ,"2,282 ","1,735 ","7,894 ",27.83 ,0.22 ,
99,2013,흥국저축은행,"123,405 ","87,303 ","15,035 ","2,315 ","119,112 ","115,230 ",25 ,859 ,503 ,"2,111 ",34.36 ,0.24 ,
21,2014,CK저축은행,"34,987 ","20,131 ","19,504 ",0 ,"33,793 ","32,327 ",18 ,363 ,180 ,"2,899 ",20.17 ,0.06 ,
22,2014,고려저축은행,"491,944 ","435,847 ","291,675 ","54,659 ","392,804 ","380,009 ",163 ,"2,790 ","2,206 ","4,175 ",17.12 ,0.53 ,
23,2014,국제저축은행,"164,586 ","144,693 ","8,805 ","1,493 ","145,894 ","141,985 ",23 ,"1,087 ",544 ,"5,278 ",47.26 ,0.10 ,
24,2014,금화저축은행,"384,772 ","330,923 ","155,232 ","24,276 ","359,234 ","351,792 ",30 ,"1,352 ",668 ,"3,013 ",45.07 ,0.22 ,
25,2014,남양저축은행,"426,736 ","410,572 ","21,339 ","10,722 ","351,630 ","339,072 ",29 ,"1,048 ",822 ,"7,525 ",36.14 ,0.11 ,
26,2014,대명상호저축은행,"148,246 ","114,088 ","81,961 ","2,049 ","126,991 ","122,712 ",37 ,689 ,402 ,"4,196 ",18.62 ,0.10 ,
27,2014,대백저축은행,"150,142 ","107,285 ","26,220 ","4,522 ","137,659 ","133,966 ",17 ,448 ,620 ,201 ,26.35 ,3.08 ,
28,2014,대신저축은행,"966,677 ","743,710 ","205,442 ","11,151 ","864,609 ","846,062 ",164 ,"3,771 ","8,123 ","15,551 ",22.99 ,0.52 ,
29,2014,대아상호저축은행,"31,982 ","9,959 ","7,687 ",454 ,"27,546 ","26,188 ",23 ,425 ,195 ,"3,907 ",18.48 ,0.05 ,
30,2014,대원상호저축은행,"33,902 ","17,980 ","6,841 ","2,394 ","67,478 ","30,677 ",13 ,243 ,249 ,885 ,18.69 ,0.28 ,
31,2014,대한저축은행,"137,133 ","86,932 ","49,321 ","1,303 ","125,117 ","118,823 ",37 ,845 ,533 ,"9,491 ",22.84 ,0.06 ,
32,2014,더블저축은행,"146,566 ","100,831 ","40,600 ",376 ,"137,281 ","131,985 ",22 ,443 ,454 ,"9,259 ",20.14 ,0.05 ,
33,2014,더케이저축은행,"465,228 ","381,462 ","22,799 ","14,123 ","417,100 ","406,356 ",59 ,"1,992 ","1,445 ","9,052 ",33.76 ,0.16 ,
34,2014,동양저축은행,"230,007 ","183,443 ","61,805 ","9,163 ","223,408 ","215,726 ",32 ,506 ,486 ,"6,251 ",15.81 ,0.08 ,
35,2014,동원제일저축은행,"167,548 ","133,007 ","58,682 ","1,759 ","154,912 ","145,870 ",28 ,570 ,889 ,"11,106 ",20.36 ,0.08 ,
36,2014,드림저축은행,"318,235 ","273,276 ","59,917 ","5,259 ","285,084 ","274,508 ",34 ,924 ,870 ,"13,630 ",27.18 ,0.06 ,
37,2014,디비저축은행,"1,096,303 ","666,282 ","200,881 ","88,148 ","956,026 ","866,748 ",120 ,"3,752 ","6,431 ","132,136 ",31.27 ,0.05 ,
38,2014,디에이치저축은행,"151,203 ","136,816 ","9,137 ","2,365 ","135,053 ","132,367 ",24 ,737 ,476 ,"2,521 ",30.71 ,0.19 ,
39,2014,라온저축은행,"95,965 ","68,612 ","24,601 ","4,203 ","87,839 ","84,816 ",21 ,541 ,303 ,"5,672 ",25.76 ,0.05 ,
40,2014,라이브저축은행,"30,434 ","3,437 ",337 ,0 ,"11,541 ","10,219 ",10 ,133 ,457 ,"5,358 ",13.30 ,0.09 ,
41,2014,머스트삼일저축은행,"62,010 ","31,046 ","13,501 ","1,033 ","59,623 ","55,596 ",20 ,422 ,480 ,"7,062 ",21.10 ,0.07 ,
42,2014,모아저축은행,"1,392,535 ","1,148,770 ","266,452 ","83,780 ","1,298,786 ","1,267,966 ",200 ,"4,405 ","3,768 ","54,477 ",22.03 ,0.07 ,
43,2014,민국저축은행,"347,373 ","316,644 ","2,819 ","11,889 ","298,844 ","292,872 ",36 ,"1,025 ",702 ,"9,745 ",28.47 ,0.07 ,
44,2014,바로저축은행,"925,772 ","819,918 ","128,610 ","26,073 ","840,696 ","825,418 ",64 ,"1,792 ","1,337 ","6,874 ",28.00 ,0.19 ,
45,2014,부림저축은행,"295,180 ","259,071 ","16,781 ","8,050 ","229,896 ","223,457 ",30 ,841 ,639 ,"9,035 ",28.03 ,0.07 ,
46,2014,비엔케이저축은행,"711,826 ","583,750 ","164,232 ","29,878 ","609,866 ","588,731 ",108 ,"2,873 ","5,000 ","12,224 ",26.60 ,0.41 ,
47,2014,삼정저축은행,"244,075 ","180,347 ","10,683 ","21,534 ","209,107 ","199,747 ",22 ,981 ,549 ,"3,488 ",44.59 ,0.16 ,
48,2014,삼호저축은행,"126,080 ","95,207 ","44,192 ","8,717 ","111,492 ","108,497 ",48 ,933 ,"1,283 ","2,330 ",19.44 ,0.55 ,
49,2014,상상인저축은행,"440,966 ","264,107 ","146,501 ","104,410 ","432,201 ","402,595 ",102 ,"2,620 ","3,115 ","24,563 ",25.69 ,0.13 ,
50,2014,상상인플러스저축은행,"332,522 ","291,695 ","73,157 ","5,018 ","312,127 ","299,764 ",47 ,"1,399 ",894 ,"7,157 ",29.77 ,0.12 ,
51,2014,세람상호저축은행,"501,739 ","362,341 ","128,384 ","74,747 ","473,991 ","460,272 ",79 ,"2,001 ","1,660 ","15,224 ",25.33 ,0.11 ,
52,2014,센트럴저축은행,"90,755 ","39,662 ","5,144 ",603 ,"68,343 ","66,473 ",17 ,465 ,240 ,"6,576 ",27.35 ,0.04 ,
53,2014,솔브레인저축은행,"159,874 ","129,594 ","13,281 ","5,022 ","143,242 ","139,881 ",21 ,924 ,460 ,782 ,44.00 ,0.59 ,
54,2014,스마트저축은행,"408,805 ","302,501 ","210,666 ","3,764 ","387,778 ","356,605 ",134 ,"3,334 ","2,500 ","18,743 ",24.88 ,0.13 ,
55,2014,스카이저축은행,"313,606 ","245,457 ","8,817 ","4,788 ","269,997 ","261,519 ",36 ,"1,627 ","1,355 ","33,107 ",45.19 ,0.04 ,
56,2014,스타저축은행,"122,969 ","74,889 ","61,193 ","2,939 ","74,148 ","71,757 ",60 ,"1,255 ",970 ,"7,161 ",20.92 ,0.14 ,
57,2014,신한저축은행,"785,553 ","615,612 ","195,830 ","20,242 ","689,492 ","666,798 ",168 ,"4,663 ","10,179 ","5,998 ",27.76 ,1.70 ,
58,2014,아산저축은행,"151,847 ","112,815 ","39,015 ","12,416 ","137,521 ","134,180 ",18 ,524 ,329 ,"1,016 ",29.11 ,0.32 ,
59,2014,아이비케이저축은행,"500,193 ","450,236 ","89,658 ","20,202 ","439,592 ","429,962 ",121 ,"2,404 ","2,634 ","6,576 ",19.87 ,0.40 ,
60,2014,아주저축은행,"762,867 ","604,351 ","346,142 ","8,165 ","722,292 ","692,344 ",198 ,"4,769 ","5,764 ","10,466 ",24.09 ,0.55 ,
61,2014,안국저축은행,"205,931 ","149,814 ","34,532 ","19,397 ","181,834 ","177,758 ",27 ,"1,036 ",517 ,"3,374 ",38.37 ,0.15 ,
62,2014,안양저축은행,"368,515 ","293,010 ","70,335 ","3,742 ","340,276 ","320,908 ",39 ,"1,158 ","1,277 ","18,840 ",29.69 ,0.07 ,
63,2014,애큐온저축은행,"1,995,425 ","1,946,928 ","927,569 ","21,051 ","1,783,452 ","1,738,338 ",743 ,"17,926 ","17,741 ","58,179 ",24.13 ,0.30 ,
64,2014,에스비아이저축은행,"3,817,268 ","3,048,778 ","1,011,782 ","190,973 ","3,473,795 ","3,295,861 ",464 ,"6,741 ","27,035 ","34,586 ",14.53 ,0.78 ,
65,2014,에스앤티저축은행,"103,596 ","70,545 ","5,563 ",889 ,"78,146 ","70,691 ",26 ,673 ,462 ,"3,348 ",25.88 ,0.14 ,
66,2014,엔에이치저축은행,"722,346 ","668,657 ","226,234 ","3,043 ","597,509 ","584,056 ",143 ,"3,320 ","3,995 ","3,892 ",23.22 ,1.03 ,
67,2014,엠에스상호저축은행,"347,009 ","274,041 ","157,453 ","25,837 ","324,846 ","314,719 ",57 ,"1,254 ","1,665 ","10,641 ",22.00 ,0.16 ,
68,2014,영진저축은행,"97,480 ","66,473 ","16,865 ",221 ,"85,438 ","82,074 ",21 ,770 ,376 ,"4,202 ",36.67 ,0.09 ,
69,2014,예가람저축은행,"376,371 ","364,957 ","232,317 ","2,539 ","313,259 ","300,790 ",147 ,"2,898 ","2,267 ","1,584 ",19.71 ,1.43 ,
70,2014,오성상호저축은행,"104,848 ","68,940 ","25,901 ","15,004 ","86,099 ","84,144 ",24 ,652 ,440 ,"5,996 ",27.17 ,0.07 ,
71,2014,오에스비저축은행,"1,115,850 ","927,211 ","110,839 ","15,373 ","1,037,177 ","1,014,273 ",175 ,"5,496 ","3,914 ","37,238 ",31.41 ,0.11 ,
72,2014,오케이저축은행,"1,113,221 ","877,557 ","567,870 ","11,172 ","1,036,008 ","1,017,533 ",468 ,"10,524 ","22,497 ","11,850 ",22.49 ,1.90 ,
73,2014,오투저축은행,"179,923 ","144,366 ","33,123 ","2,892 ","167,368 ","163,496 ",29 ,872 ,628 ,"3,535 ",30.07 ,0.18 ,
74,2014,우리저축은행,"316,256 ","106,015 ","8,093 ","5,483 ","359,059 ","303,707 ",29 ,611 ,"1,068 ","26,103 ",21.07 ,0.04 ,
75,2014,웰컴저축은행,"741,710 ","583,872 ","395,730 ","41,564 ","683,578 ","635,567 ",470 ,"7,910 ","16,404 ","15,916 ",16.83 ,1.03 ,
76,2014,유니온상호저축은행,"241,265 ","190,328 ","71,717 ","21,435 ","229,206 ","224,272 ",39 ,921 ,785 ,"7,631 ",23.62 ,0.10 ,
77,2014,유안타저축은행,"346,689 ","54,128 ","3,808 ","13,836 ","172,056 ","166,288 ",33 ,"3,513 ","2,148 ","5,863 ",106.45 ,0.37 ,
78,2014,유진저축은행,"968,954 ","809,258 ","283,917 ","150,953 ","855,058 ","825,605 ",206 ,"6,400 ","8,766 ","7,903 ",31.07 ,1.11 ,
79,2014,융창상호저축은행,"253,974 ","201,829 ","31,282 ","2,020 ","236,025 ","224,402 ",37 ,"1,160 ","1,135 ","29,643 ",31.35 ,0.04 ,
80,2014,인성저축은행,"461,257 ","407,812 ","97,806 ","13,220 ","431,405 ","411,460 ",47 ,"1,348 ","2,257 ","4,332 ",28.68 ,0.52 ,
81,2014,인천저축은행,"243,973 ","209,919 ","46,812 ","7,782 ","230,390 ","223,919 ",24 ,796 ,791 ,"8,306 ",33.17 ,0.10 ,
82,2014,제이티저축은행,"336,897 ","258,120 ","224,416 ","2,621 ","281,204 ","272,524 ",129 ,"3,872 ","3,663 ","5,074 ",30.02 ,0.72 ,
83,2014,제이티친애저축은행,"1,142,196 ","715,368 ","535,503 ","8,029 ","1,075,732 ","1,045,262 ",613 ,"11,456 ","21,912 ","21,864 ",18.69 ,1.00 ,
84,2014,조은저축은행,"123,154 ","78,845 ","16,764 ","5,130 ","115,772 ","111,611 ",46 ,"1,171 ",685 ,"1,433 ",25.46 ,0.48 ,
85,2014,조흥저축은행,"172,399 ","134,325 ","33,239 ",182 ,"148,515 ","143,922 ",30 ,945 ,514 ,"3,773 ",31.50 ,0.14 ,
86,2014,진주저축은행,"330,246 ","270,913 ","61,796 ","13,296 ","282,058 ","274,840 ",87 ,"2,625 ","1,459 ","21,491 ",30.17 ,0.07 ,
87,2014,참저축은행,"417,600 ","311,430 ","181,287 ","36,884 ","386,890 ","372,988 ",92 ,"1,864 ","2,212 ","46,162 ",20.26 ,0.05 ,
88,2014,청주저축은행,"148,356 ","108,420 ","50,022 ",351 ,"123,393 ","118,084 ",37 ,717 ,510 ,"1,521 ",19.38 ,0.34 ,
89,2014,케이비저축은행,"763,981 ","511,919 ","175,388 ","28,600 ","619,410 ","603,360 ",159 ,"4,824 ","8,547 ","25,003 ",30.34 ,0.34 ,
90,2014,키움예스저축은행,"398,962 ","279,638 ","7,057 ","9,217 ","340,145 ","323,369 ",49 ,"1,273 ","1,371 ","37,955 ",25.98 ,0.04 ,
91,2014,키움저축은행,"644,016 ","580,177 ","333,134 ","10,785 ","581,868 ","568,351 ",89 ,"2,079 ","2,264 ","7,045 ",23.36 ,0.32 ,
92,2014,페퍼저축은행,"313,056 ","159,604 ","67,232 ","63,497 ","301,713 ","293,879 ",157 ,"5,013 ","3,954 ","5,754 ",31.93 ,0.69 ,
