pid,hid,housenum,p20ans,p21ans,p20area,p20area_siz,p20hhldsiz,p20gender,p20age1,p20school,p20mar,p20income1,p20job1,p20job2,p20relig1,ott_yes,ott_freq,ott_score,sns_yes,sns_freq_1,sns_freq_2,sns_freq_3,sns_freq_4,sns_score_1,sns_score_1,sns_score_1,sns_score_1,sns_score_all,p20d25040,p20d25041,p20d25042,p20d25043,p20d25044,p20d25045,p20d25046,p20d25047,p20d25048,p20d25049,p20d25050,p20d25051,p20d25052,p20d25053,p20d25054,p20d25055,p20d25056,p20d25057,p20d25058,p20d25059,p20d25060,pc_ability,p20d25061,p20d25062,p20d25063,p20d25064,p20d25065,p20d25066,p20d25067,p20d25068,p20d25070,p20d25071,p20d25072,p20d25073,p20d25074,p20d25075,p20d25076,p20d25077,p20d25078,p20d25079,p20d25080,p20d25081,p20d25082,p20d25083,p20d25084,p20d25085,p20d25086,smart_ability,p20h01001,p20h01002,p20h01003,p20h01004,p20h01005,p20h01006,p20h01007,p20h01008,p20h01009,p20h01010,esteem
340001,3400,1,1,1,1,1,3,1,56,5,2,5,1,1,2,2, ,0,2, , , , ,0,0,0,0,0,3,3,3,3,3,2,2,2,3,2,2,2,3,3,3,3,2,2,1,1,1,2.333333333,4,4,4,4,4,4,4,4,4,3,3,3,2,2,3,3,2,2,2,1,1,1,1,1,1,2.68,3,2,1,2,3,2,2,2,1,2,27
340003,3400,3,1,1,1,1,3,1,29,5,1,5,1,1,2,2, ,0,2, , , , ,0,0,0,0,0,5,5,5,5,4,4,5,4,5,5,5,4,5,5,5,4,4,3,3,3,3,4.333333333,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,4,3,4,3,3,3,4.52,3,2,1,2,3,4,3,3,2,2,28
340004,3400,4,1,1,1,1,3,1,23,5,1,1,2, ,2,1,7,3,2, , , , ,0,0,0,0,0,5,5,5,5,5,5,5,5,4,5,4,4,5,5,5,5,4,3,3,4,4,4.523809524,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,4,4,4,4,4,3,3,4,4.52,3,2,1,2,2,3,2,3,2,2,27
350001,3500,1,1,1,1,1,3,1,65,4,2,3,2, ,1,2, ,0,2, , , , ,0,0,0,0,0,2,4,2,4,4,4,3,3,3,2,2,4,4,4,4,4,3,2,2,2,1,3,5,5,5,5,5,3,4,4,2,2,4,3,2,2,4,4,4,4,3,2,1,1,1,1,1,3.08,2,2,3,3,3,2,1,3,3,2,21
350002,3500,2,1,1,1,1,3,1,33,5,1,7,1,1,2,2, ,0,1,2,4,4,5,8,6,6,5,6.25,5,5,5,5,5,5,4,4,4,3,3,4,5,5,5,5,5,5,4,5,5,4.571428571,5,5,5,5,5,5,5,5,4,5,4,3,3,4,4,5,5,5,5,5,4,3,4,4,4,4.44,3,2,1,3,3,3,2,2,1,3,28
350003,3500,3,1,1,1,1,3,2,66,4,2,1,2, ,1,2, ,0,2, , , , ,0,0,0,0,0,2,3,3,2,4,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,2,4,4,4,4,4,3,4,2,3,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,2.2,2,2,3,3,2,3,2,3,1,2,26
360001,3600,1,1,1,8,1,3,1,48,5,2,9,1,1,1,2, ,0,2, , , , ,0,0,0,0,0,2,2,3,2,4,5,2,3,2,2,3,2,3,2,3,3,2,3,2,2,1,2.523809524,5,5,5,5,4,5,3,3,5,2,5,4,2,1,3,2,2,3,5,4,2,3,2,1,1,3.28,3,2,2,3,2,3,4,3,2,4,27
360002,3600,2,1,1,8,1,3,2,43,5,2,1,2, ,1,2, ,0,2, , , , ,0,0,0,0,0,2,1,2,2,2,5,2,1,5,3,2,1,2,2,1,2,3,1,2,1,1,2.047619048,5,5,5,4,5,5,4,2,5,2,5,4,1,1,2,2,1,1,5,4,2,3,1,1,1,3.04,3,3,2,2,4,3,3,2,2,3,26
380001,3800,1,1,1,8,1,3,1,43,5,2,11,1,1,2,1,4,6,1,5,9,9,9,5,1,1,1,2,2,3,3,4,3,5,2,1,5,4,3,2,3,3,4,3,4,3,3,2,2,3.047619048,5,5,5,5,4,5,3,3,5,2,5,4,3,3,3,2,2,3,5,4,2,3,2,1,2,3.44,3,2,3,2,3,2,1,3,2,4,20
380002,3800,2,1,1,8,1,3,2,41,6,2,7,1,1,2,2, ,0,2, , , , ,0,0,0,0,0,2,2,3,3,2,5,3,2,5,5,3,2,3,2,2,3,2,1,2,1,1,2.571428571,5,5,5,4,5,3,2,3,2,3,5,4,3,2,3,2,2,1,5,5,2,3,2,1,1,3.12,3,2,1,2,2,3,2,3,2,2,27
390001,3900,1,1,1,4,1,3,2,52,4,2,1,2, ,1,2, ,0,1,2,9,9,9,8,1,1,1,2.75,4,4,4,4,4,4,3,4,4,4,4,4,5,5,4,5,4,3,4,3,3,3.952380952,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,3,4,4,2,4,3,3.76,3,3,1,3,2,4,2,3,1,1,32
390002,3900,2,1,1,4,1,3,2,26,5,1,5,1,1,1,1,2,8,1,2,6,9,1,8,4,1,9,5.5,5,5,5,5,5,5,3,3,3,5,5,2,5,5,5,5,5,4,5,5,3,4.428571429,5,5,5,5,5,5,5,5,5,3,5,5,3,2,5,5,5,5,5,5,5,5,3,2,3,4.44,4,2,1,2,1,2,2,3,2,1,29
390003,3900,3,1,1,4,1,3,1,23,5,1,1,2, ,1,1,2,8,1,2,9,9,9,8,1,1,1,2.75,5,5,5,5,5,5,3,3,3,5,5,2,5,5,5,5,5,4,5,5,3,4.428571429,5,5,5,5,5,5,5,5,5,3,5,5,3,2,5,5,5,5,5,5,5,5,3,2,3,4.44,4,3,1,3,2,2,2,3,1,1,31
390004,3900,4,1,1,4,1,3,1,53,5,2,18,1,1,1,2, ,0,2, , , , ,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,4,4.857142857,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4.92,3,3,2,3,3,2,2,2,2,2,27
400001,4000,1,1,1,4,1,3,1,63,4,2,6,1,1,1,2, ,0,2, , , , ,0,0,0,0,0,3,3,2,3,3,3,2,2,4,4,3,3,4,4,3,3,2,2,2,2,2,2.80952381,5,5,5,5,5,3,3,3,3,1,4,4,3,3,4,4,2,2,3,2,2,2,2,2,2,3.16,3,2,1,3,2,2,2,3,1,1,29
400002,4000,2,1,1,4,1,3,2,59,3,2,1,2, ,1,2, ,0,2, , , , ,0,0,0,0,0,2,4,3,4,3,3,2,2,4,4,3,3,4,3,2,2,2,2,2,2,2,2.761904762,5,5,5,5,5,3,4,3,2,2,4,4,2,2,4,2,2,2,3,3,3,2,2,2,2,3.12,4,3,1,3,2,3,3,3,1,1,33
400101,4001,1,1,0,4,1,3,1,33,4,1,7,1,1,1,2, ,0,2, , , , ,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,1,4,3,3,2,3,1,1,31
410002,4100,2,1,1,4,1,2,2,55,4,4,3,1,1,1,1,6,4,2, , , , ,0,0,0,0,0,4,4,4,4,4,4,3,3,4,4,3,3,4,4,4,4,2,2,2,2,2,3.333333333,5,5,5,5,5,5,5,5,5,3,4,4,3,3,4,4,3,3,4,3,4,3,3,3,3,3.96,3,3,2,4,2,3,2,3,2,1,30
410003,4100,3,1,1,4,1,2,2,16,4,1,1,2, ,2,2, ,0,1,1,9,9,9,9,1,1,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,1,3,2,3,2,3,1,1,31
420001,4200,1,1,1,4,1,3,1,40,4,2,7,1,1,1,2, ,0,1,8,9,9,9,2,1,1,1,1.25,4,4,4,4,4,4,4,4,4,3,3,5,5,5,5,5,5,5,5,5,5,4.380952381,4,4,4,4,4,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,4.64,4,4,1,4,1,4,4,4,1,1,37
420002,4200,2,1,1,4,1,3,2,40,4,2,1,2, ,2,1,2,8,1,5,9,9,9,5,1,1,1,2,4,4,4,4,4,4,4,1,5,5,2,2,5,5,5,4,3,2,1,1,1,3.333333333,5,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5,5,5,1,1,1,1,4.04,3,3,3,2,2,2,2,2,2,2,26
420003,4200,3,1,1,4,1,3,1,13,3,1,1,2, ,2,1,1,9,1,4,9,9,9,6,1,1,1,2.25,5,5,5,4,4,5,5,3,1,1,1,1,3,3,3,3,2,2,1,1,1,2.80952381,5,5,5,5,5,5,5,5,5,5,1,1,1,1,5,5,5,5,5,1,5,1,1,1,1,3.56,4,4,4,4,1,4,4,4,1,1,34
430001,4300,1,1,1,4,1,3,1,39,4,2,7,1,1,2,1,5,5,2, , , , ,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,25
430002,4300,2,1,1,4,1,3,2,39,4,2,4,1,1,2,1,5,5,2, , , , ,0,0,0,0,0,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,2,2.857142857,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,3,2,2,2,2,26
430003,4300,3,1,1,4,1,3,1,11,2,1,1,2, ,2,1,2,8,2, , , , ,0,0,0,0,0,3,3,2,3,3,3,2,1,1,1,1,1,3,2,1,1,3,1,1,1,1,1.80952381,4,4,4,4,4,4,4,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.12, , , , , , , , , , ,#VALUE!
430004,4300,4,1,1,4,1,3,1,9,2,1,1,2, ,2,1,2,8,2, , , , ,0,0,0,0,0,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.142857143,3,3,3,3,3,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.56, , , , , , , , , , ,#VALUE!
440001,4400,1,1,1,4,1,3,1,58,5,2,1,2, ,2,1,1,9,2, , , , ,0,0,0,0,0,3,4,4,3,4,4,4,3,2,2,2,2,4,4,4,4,3,2,3,2,2,3.095238095,5,5,5,5,5,4,4,4,4,4,2,2,2,2,4,4,4,4,4,2,4,4,2,2,2,3.56,3,3,1,3,2,3,3,2,1,2,32
440002,4400,2,1,1,4,1,3,2,55,4,2,1,2, ,2,1,1,9,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,2,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1.84,3,3,2,3,2,3,3,3,2,2,29
440003,4400,3,1,1,4,1,3,2,30,5,1,5,1,1,2,1,1,9,2, , , , ,0,0,0,0,0,5,5,5,5,5,5,5,4,4,5,3,3,5,5,5,5,5,3,5,4,3,4.476190476,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,4,3,5,5,3,4,3,4.52,3,3,1,3,2,3,3,3,1,2,31
440004,4400,4,1,1,4,1,3,2,27,5,1,5,1,1,2,1,2,8,1,2,6,6,2,8,4,4,8,6,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,5,4,5,4,4,4.666666667,5,5,5,5,5,5,5,5,5,5,5,5,4,3,5,5,5,5,5,4,5,5,4,4,3,4.68,3,3,1,3,1,3,2,3,1,2,31
450002,4500,2,1,0,4,1,3,2,43,4,2,6,1,1,1,1,1,9,2, , , , ,0,0,0,0,0,4,4,4,4,4,4,1,1,4,4,3,3,4,4,3,3,3,2,2,2,2,3.095238095,5,5,5,5,5,5,5,5,3,2,4,4,3,3,4,4,2,2,4,2,4,2,2,2,2,3.56,3,3,2,3,3,3,2,3,1,1,29
450003,4500,3,1,0,4,1,3,2,14,3,1,1,2, ,1,1,1,9,1,2,9,9,9,8,1,1,1,2.75,4,4,3,3,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.428571429,4,4,4,4,4,4,4,3,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2.68,2,3,1,3,2,2,2,2,1,1,30
450004,4500,4,1,0,4,1,3,2,14,3,1,1,2, ,1,1,1,9,1,2,9,9,9,8,1,1,1,2.75,4,4,3,3,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.428571429,4,4,4,4,4,4,4,3,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2.68,2,3,1,3,2,2,2,2,2,2,28
460001,4600,1,1,1,1,1,2,1,48,5,2,7,1,1,2,1,6,4,2, , , , ,0,0,0,0,0,4,3,4,5,4,5,3,2,5,4,3,4,5,4,3,4,5,3,4,5,3,3.904761905,4,5,4,5,4,5,3,5,5,3,5,4,3,4,5,4,3,4,5,4,3,4,3,4,5,4.12,2,3,1,2,3,2,1,2,1,3,25
460002,4600,2,1,1,1,1,2,2,44,4,2,5,1,1,2,1,1,9,1,2,7,9,9,8,3,1,1,3.25,3,2,4,3,5,3,2,3,5,4,2,3,5,4,2,3,2,3,1,2,3,3.047619048,5,4,5,4,3,5,3,4,5,3,5,4,2,3,5,4,2,3,5,4,3,2,3,1,4,3.64,3,2,1,2,3,1,2,3,2,1,25
470001,4700,1,1,1,8,1,3,1,58,4,2,7,1,1,2,2, ,0,2, , , , ,0,0,0,0,0,4,3,3,4,4,3,4,3,5,4,3,3,5,4,3,2,3,2,2,2,3,3.285714286,5,5,5,5,5,5,5,5,5,4,5,4,4,3,5,4,3,2,3,2,3,2,2,1,2,3.76,2,2,1,3,3,2,1,4,1,2,24
470002,4700,2,1,1,8,1,3,2,84,2,4,1,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.32,2,2,1,3,2,2,2,4,2,2,25
470003,4700,3,1,1,8,1,3,2,51,4,2,5,1,1,2,2, ,0,2, , , , ,0,0,0,0,0,2,1,3,4,4,5,4,3,5,4,4,3,5,4,2,2,2,2,1,2,1,3,5,5,5,5,5,5,5,4,5,4,5,4,3,2,5,3,2,2,5,3,2,1,1,1,1,3.52,3,2,1,4,2,3,2,3,1,2,30
480001,4800,1,1,1,1,1,2,1,80,3,2,5,1,1,1,2, ,0,2, , , , ,0,0,0,0,0,1,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,2,1.714285714,5,5,1,1,1,2,2,1,2,1,2,2,1,2,2,2,1,2,2,2,1,2,1,2,2,1.88,2,3,1,2,2,2,3,1,2,1,30
480002,4800,2,1,1,1,1,2,2,74,3,2,1,2, ,1,2, ,0,2, , , , ,0,0,0,0,0,1,2,1,2,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1.714285714,4,3,1,2,1,1,2,1,2,1,2,2,1,2,2,1,2,1,2,1,1,1,1,1,1,1.56,3,3,1,2,1,3,3,2,1,1,33
490001,4900,1,1,1,1,1,3,2,56,4,2,5,1,1,2,2, ,0,2, , , , ,0,0,0,0,0,1,2,1,3,2,4,3,2,5,4,3,2,5,3,2,1,3,2,1,2,1,2.476190476,4,3,5,4,2,4,2,1,5,3,4,2,1,3,4,2,1,2,5,3,1,2,1,2,1,2.68,2,1,3,2,4,1,2,3,1,2,20
490003,4900,3,1,1,1,1,3,1,25,5,1,1,2, ,2,1,2,8,1,7,7,7,9,3,3,3,1,2.5,5,4,3,5,4,5,3,4,5,4,3,4,5,4,3,4,5,3,5,4,5,4.142857143,5,4,5,4,5,5,4,5,5,4,5,3,4,5,4,5,3,4,5,4,3,4,5,3,4,4.28,2,1,3,2,4,3,1,2,3,1,21
500001,5000,1,1,1,1,1,1,2,59,4,4,5,1,1,2,1,5,5,1,5,5,6,5,5,5,4,5,4.75,3,3,3,3,2,3,2,3,4,3,3,3,4,4,3,4,3,2,2,3,2,2.952380952,5,5,4,4,5,3,3,2,2,2,3,3,2,2,3,3,2,2,2,3,3,2,3,3,2,2.92,2,2,1,1,2,2,3,2,1,1,28
510001,5100,1,1,1,1,1,1,2,76,2,3,6,1,3,1,2, ,0,2, , , , ,0,0,0,0,0,1,2,2,1,2,2,2,1,2,1,2,1,2,2,2,2,1,2,2,2,2,1.714285714,4,4,3,3,3,1,2,1,2,1,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2.04,2,2,1,2,2,3,2,2,1,1,29
520001,5200,1,1,1,1,1,2,1,59,4,2,7,1,1,2,1,2,8,2, , , , ,0,0,0,0,0,5,3,4,4,5,5,5,4,5,4,5,4,5,4,4,3,4,3,2,3,3,4,5,5,5,5,5,5,5,5,5,5,5,4,4,3,5,4,4,3,5,4,3,3,2,3,2,4.16,3,2,1,3,2,3,2,4,2,2,27
520002,5200,2,1,1,1,1,2,2,48,4,2,1,2, ,2,1,1,9,1,2,7,7,5,8,3,3,5,4.75,2,2,3,3,5,4,3,3,5,4,3,3,5,4,3,3,2,2,1,2,2,3.047619048,5,5,5,5,5,5,5,5,5,4,5,4,3,3,5,4,3,4,5,3,2,1,1,1,1,3.76,2,3,1,3,2,4,3,4,2,2,29
530001,5300,1,1,1,1,1,3,1,72,3,2,5,1,1,2,2, ,0,2, , , , ,0,0,0,0,0,1,2,1,3,1,3,2,3,1,2,1,3,2,1,2,1,3,2,1,2,1,1.80952381,5,4,5,3,2,1,2,3,1,2,1,3,2,1,2,3,1,2,1,2,3,1,2,3,1,2.24,2,3,2,4,2,1,3,2,4,3,25
530002,5300,2,1,1,1,1,3,2,73,3,2,1,2, ,1,2, ,0,2, , , , ,0,0,0,0,0,1,2,1,3,2,1,2,1,3,2,1,2,1,3,2,1,2,1,3,2,1,1.761904762,2,3,1,3,4,2,1,3,1,3,2,1,3,2,1,3,4,2,1,2,4,2,1,2,3,2.24,2,1,3,2,1,2,1,3,2,1,23
530003,5300,3,1,1,1,1,3,1,51,4,2,7,1,1,2,2, ,0,2, , , , ,0,0,0,0,0,5,4,3,4,5,3,5,3,5,4,2,4,5,3,2,4,3,4,2,4,2,3.619047619,5,4,5,4,5,3,5,4,5,3,5,3,2,4,5,3,2,3,4,2,4,2,3,2,1,3.52,1,2,3,2,4,2,3,4,2,3,19
530004,5300,4,1,1,1,1,3,2,48,4,2,5,1,1,1,1,2,8,1,2,7,7,6,8,3,3,4,4.5,5,3,4,2,5,4,3,4,5,4,3,2,4,3,2,4,3,2,3,2,1,3.238095238,5,4,5,4,5,3,5,4,3,5,4,3,2,3,2,3,1,3,2,1,2,3,2,1,2,3.08,2,1,3,2,1,3,2,4,3,1,23
540001,5400,1,1,1,1,1,3,1,73,3,2,5,1,1,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,4,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1.52,2,2,3,3,2,2,1,2,2,1,25
540002,5400,2,1,1,1,1,3,2,63,3,2,1,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,4,3,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.48,2,2,2,3,2,2,1,2,2,1,26
540003,5400,3,1,1,1,1,3,2,32,4,1,5,1,1,2,1,2,8,1,3,5,7,3,7,5,3,7,5.5,3,3,2,3,2,3,2,2,2,3,3,3,5,5,5,5,2,2,4,3,3,3.095238095,5,5,5,5,5,4,4,3,5,4,3,4,3,3,5,4,4,4,4,2,4,3,3,3,3,3.88,3,3,1,3,1,3,2,2,1,1,33
550001,5500,1,1,1,1,1,3,1,75,2,4,5,1,1,2,2, ,0,2, , , , ,0,0,0,0,0,1,2,4,2,3,4,2,3,2,3,2,1,3,1,2,3,1,2,1,2,1,2.142857143,5,1,5,2,1,3,2,1,3,2,1,2,3,2,1,2,3,1,3,2,1,3,2,1,2,2.16,3,2,1,3,2,4,3,1,2,4,30
550002,5500,2,1,1,1,1,3,1,39,4,1,7,1,1,2,1,2,8,1,2,7,9,9,8,3,1,1,3.25,5,4,5,4,5,5,4,3,5,4,3,5,4,3,4,5,3,2,4,3,5,4.047619048,5,4,5,4,5,4,5,5,5,4,5,3,2,4,5,3,4,5,5,5,4,3,5,4,3,4.24,2,3,1,2,3,1,4,2,3,2,26
550003,5500,3,1,1,1,1,3,2,37,4,1,5,1,1,2,1,1,9,1,2,9,9,9,8,1,1,1,2.75,4,2,3,2,3,5,3,2,5,3,4,3,5,4,3,4,2,3,2,1,2,3.095238095,5,4,5,4,5,3,5,4,4,5,3,4,5,4,5,3,4,5,3,4,2,1,3,2,3,3.8,2,3,1,2,3,1,2,3,2,4,22
560001,5600,1,1,1,1,1,2,1,46,5,2,9,1,1,1,2, ,0,2, , , , ,0,0,0,0,0,5,3,4,2,4,5,4,3,5,4,3,4,5,4,3,2,4,3,4,5,4,3.80952381,5,4,5,4,5,5,4,3,5,4,5,3,4,3,5,4,5,4,5,3,4,5,3,4,3,4.16,1,2,1,2,3,2,4,1,2,3,26
560002,5600,2,1,1,1,1,2,2,43,4,2,1,2, ,1,1,1,9,1,4,7,7,7,6,3,3,3,3.75,3,2,4,3,5,5,4,3,5,4,3,4,5,4,2,3,4,2,1,2,1,3.285714286,5,4,5,5,4,5,4,5,5,3,5,4,3,2,5,4,3,2,5,3,2,3,1,3,2,3.68,1,3,2,1,4,3,2,1,3,2,23
570001,5700,1,1,1,1,1,2,1,62,4,2,7,1,1,1,2, ,0,2, , , , ,0,0,0,0,0,4,2,3,2,3,4,3,2,5,3,2,3,5,3,2,3,2,2,1,2,1,2.714285714,5,4,5,4,3,5,4,3,5,4,5,3,4,3,5,4,3,2,5,4,3,2,1,3,2,3.64,3,1,3,1,2,4,3,1,2,3,26
570002,5700,2,1,1,1,1,2,2,62,4,2,5,1,1,1,2, ,0,2, , , , ,0,0,0,0,0,2,1,2,1,3,4,3,2,5,4,2,3,5,4,2,1,2,1,2,1,2,2.476190476,5,4,5,4,2,5,3,2,5,3,5,4,3,1,5,3,2,1,5,3,2,1,2,1,2,3.12,2,1,2,1,3,1,4,2,1,3,23
580001,5800,1,1,1,1,1,3,1,76,3,2,1,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,1,2,3,1,3,1,2,3,1,3,2,1,2,3,2,1,3,2,1,2,1,1.904761905,4,3,2,3,1,4,3,2,4,2,4,2,3,5,3,1,2,3,2,1,3,1,2,1,2,2.52,2,1,3,2,4,3,2,1,3,2,22
580002,5800,2,1,1,1,1,3,2,72,3,2,1,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,1,2,1,2,1,3,2,1,3,2,1,2,3,2,1,2,3,2,4,3,1,2,4,3,5,1,3,2,1,3,1,3,2,1,3,2,1,2,3,2,1,2,1,3,2,1,2,2.16,1,2,3,2,1,2,3,1,2,3,25
590001,5900,1,1,1,1,1,1,1,45,4,1,7,1,3,2,2, ,0,2, , , , ,0,0,0,0,0,2,2,1,2,2,3,2,2,1,1,2,2,4,4,4,4,2,3,3,2,3,2.428571429,5,5,5,5,5,4,3,3,4,3,1,1,1,1,3,3,2,2,3,2,3,2,3,3,3,3,3,3,1,2,2,3,3,2,2,1,31
600002,6000,2,1,1,1,1,3,2,58,3,2,1,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,1,2,1,2,1,2,2,1,1,1,2,2,2,1,1,2,1,1,2,2,1,1.476190476,4,3,4,3,2,3,3,2,3,2,1,1,2,2,2,1,1,2,3,1,1,2,2,1,1,2.08,2,2,2,3,3,1,2,3,2,1,24
600005,6000,5,1,1,1,1,3,1,24,5,1,3,2, ,2,1,1,9,1,2,4,5,3,8,6,5,7,6.5,5,5,4,5,5,5,4,4,3,4,4,4,5,5,5,5,5,5,5,4,5,4.571428571,5,5,5,5,5,5,5,4,5,4,4,4,4,4,5,5,5,4,5,4,5,5,4,4,4,4.56,4,3,1,4,1,3,3,4,1,1,34
610001,6100,1,1,1,1,1,1,2,29,5,1,7,1,1,1,1,4,6,1,1,1,1,1,9,9,9,9,9,5,5,5,5,4,4,5,5,4,3,3,4,5,4,4,5,4,4,5,5,4,4.380952381,4,4,5,5,4,5,5,4,5,4,4,5,5,4,4,5,5,4,4,5,4,4,5,4,4,4.44,3,3,1,3,2,3,2,2,1,1,32
620001,6200,1,1,1,1,1,1,2,37,5,1,7,1,1,1,1,4,6,1,2,1,1,1,8,9,9,9,8.75,5,4,4,5,5,4,4,5,4,4,5,4,5,4,4,5,5,4,4,5,5,4.476190476,5,4,5,4,5,5,5,4,5,4,5,4,5,5,5,4,5,5,5,5,4,4,5,5,5,4.68,4,4,1,3,1,3,4,2,1,1,37
630001,6300,1,1,1,1,1,3,1,42,5,2,7,1,1,1,1,4,6,1,4,3,3,4,6,7,7,6,6.5,5,5,4,4,5,5,4,5,5,4,5,5,4,4,5,5,4,5,4,5,5,4.619047619,5,5,4,4,5,5,5,5,4,4,5,5,4,4,5,5,4,4,5,4,5,5,4,4,5,4.56,4,4,2,3,2,2,3,2,1,1,33
630002,6300,2,1,1,1,1,3,2,40,4,2,1,2, ,2,1,4,6,1,4,4,5,4,6,6,5,6,5.75,5,5,4,4,5,5,4,4,5,5,4,4,5,5,4,4,5,5,4,4,4,4.476190476,4,4,5,5,5,4,4,4,5,4,4,5,4,4,5,5,4,4,5,5,4,4,4,4,4,4.36,3,3,1,3,2,3,3,1,1,1,34
640001,6400,1,1,1,1,1,2,2,57,4,2,5,1,1,2,1,5,5,1,5,5,4,5,5,5,6,5,5.25,3,3,2,2,2,3,1,2,3,2,2,1,4,4,3,3,2,1,2,2,2,2.333333333,5,4,4,5,5,3,3,3,4,3,3,2,3,3,4,4,3,4,3,3,2,3,2,2,3,3.32,3,3,1,2,1,3,2,1,1,1,33
650002,6500,2,1,1,8,1,3,2,80,2,2,1,2, ,2,2, ,0,2, , , , ,0,0,0,0,0,1,3,2,4,2,3,1,2,1,3,2,1,2,1,2,1,2,3,1,4,2,2.047619048,5,1,2,3,2,1,3,2,3,2,1,2,1,2,3,2,1,2,1,2,1,2,1,2,3,2,1,2,3,1,2,1,3,2,1,3,22
660001,6600,1,1,1,1,1,3,1,58,4,2,11,1,2,1,1,4,6,2, , , , ,0,0,0,0,0,4,4,4,4,4,4,3,4,4,4,4,3,5,5,5,5,5,4,4,4,3,4.095238095,5,5,4,4,4,5,5,4,5,5,4,4,4,4,5,5,5,5,5,4,4,4,4,4,4,4.44,3,3,2,2,1,2,2,3,2,2,27
660002,6600,2,1,1,1,1,3,2,55,5,2,9,1,1,1,1,4,6,1,1,1,1,2,9,9,9,8,8.75,4,4,4,3,2,3,3,3,2,2,3,3,4,4,4,4,4,3,3,3,2,3.19047619,5,5,5,5,5,4,4,4,5,5,5,4,3,4,5,5,5,5,4,3,4,5,5,4,5,4.52,4,4,1,3,2,2,2,1,2,2,32
660004,6600,4,1,1,1,1,3,1,27,5,1,7,1,1,1,1,1,9,1,2,3,3,5,8,7,7,5,6.75,4,4,5,5,5,4,4,5,5,4,5,4,4,4,4,4,5,5,5,4,5,4.476190476,4,3,5,5,5,4,4,5,4,5,4,4,4,3,5,5,5,4,4,4,5,5,4,4,5,4.36,3,3,1,2,1,3,3,2,1,1,33
