id,lat,lon
15413,37.48427220 ,126.97376730 
15414,37.46393990 ,126.93715920 
15415,37.46393990 ,126.93715920 
15416,37.46393990 ,126.93715920 
15417,37.47419350 ,126.98287610 
15418,37.47499110 ,127.03302200 
15419,37.47419350 ,126.98287610 
15420,37.54571200 ,127.13479360 
15421,37.49755310 ,127.13438150 
15422,37.60317100 ,127.02612740 
15423,37.60317100 ,127.02612740 
15424,37.60317100 ,127.02612740 
15425,37.60317100 ,127.02612740 
15426,37.60317100 ,127.02612740 
15427,37.62458040 ,127.04708770 
15428,37.62458040 ,127.04708770 
15429,37.62458040 ,127.04708770 
15430,37.63078280 ,127.03916860 
15431,37.62458040 ,127.04708770 
15432,37.63078280 ,127.03916860 
15433,37.62458040 ,127.04708770 
15434,37.62458040 ,127.04708770 
15435,37.62458040 ,127.04708770 
15436,37.62458040 ,127.04708770 
15437,37.62458040 ,127.04708770 
15438,37.64412240 ,127.04792480 
15439,37.65591460 ,127.03644110 
15440,37.64412240 ,127.04792480 
15441,37.64412240 ,127.04792480 
15442,37.64412240 ,127.04792480 
15443,37.66029840 ,127.03218070 
15444,37.66029840 ,127.03218070 
15445,37.64412240 ,127.04792480 
15446,37.64412240 ,127.04792480 
15447,37.64412240 ,127.04792480 
15448,37.65591460 ,127.03644110 
15449,37.64412240 ,127.04792480 
15450,37.64412240 ,127.04792480 
15451,37.64412240 ,127.04792480 
15452,37.65591460 ,127.03644110 
15453,37.64412240 ,127.04792480 
15454,37.65649360 ,127.07603420 
15455,37.64280270 ,127.06646010 
15456,37.64280270 ,127.06646010 
15457,37.64280270 ,127.06646010 
15458,37.64280270 ,127.06646010 
15459,37.64280270 ,127.06646010 
15460,37.65586380 ,127.07350680 
15461,37.65649360 ,127.07603420 
15462,37.64942110 ,127.06820060 
15463,37.64280270 ,127.06646010 
15464,37.64280270 ,127.06646010 
15465,37.64280270 ,127.06646010 
15466,37.64280270 ,127.06646010 
15467,37.64280270 ,127.06646010 
15468,37.64280270 ,127.06646010 
15469,37.64280270 ,127.06646010 
15470,37.64942110 ,127.06820060 
15471,37.64280270 ,127.06646010 
15472,37.65649360 ,127.07603420 
15473,37.61423490 ,126.90679870 
15474,37.62210170 ,126.91177200 
15475,37.61423490 ,126.90679870 
15476,37.62210170 ,126.91177200 
15477,37.56820300 ,126.82128740 
15478,37.56820300 ,126.82128740 
15479,37.55026490 ,126.85818580 
15480,37.45608750 ,126.88745340 
15481,37.45608750 ,126.88745340 
15482,37.45608750 ,126.88745340 
15483,37.45608750 ,126.88745340 
15484,37.50961950 ,127.12307250 
15485,37.50961950 ,127.12307250 
15486,37.50961950 ,127.12307250 
15487,37.48574380 ,127.13033400 
15488,37.52824650 ,127.08570330 
15489,37.53641290 ,126.94704580 
15490,37.53641290 ,126.94704580 
15491,37.57481320 ,127.04504150 
15492,37.51606370 ,126.88441660 
15493,37.51606370 ,126.88441660 
15494,37.60362030 ,127.08357320 
15495,37.60362030 ,127.08357320 
15496,37.46393990 ,126.93715920 
15497,37.47419350 ,126.98287610 
15498,37.50102600 ,127.00169680 
15499,37.47522240 ,127.03089020 
15500,37.47522240 ,127.03089020 
15501,37.47522240 ,127.03089020 
15502,37.50102600 ,127.00169680 
15503,37.48410370 ,127.05735620 
15504,37.54571200 ,127.13479360 
15505,37.48427220 ,126.97376730 
15506,37.50961950 ,127.12307250 
15507,37.60317100 ,127.02612740 
15508,37.60317100 ,127.02612740 
15509,37.60317100 ,127.02612740 
15510,37.60317100 ,127.02612740 
15511,37.62458040 ,127.04708770 
15512,37.63078280 ,127.03916860 
15513,37.63078280 ,127.03916860 
15514,37.62458040 ,127.04708770 
15515,37.62458040 ,127.04708770 
15516,37.62458040 ,127.04708770 
15517,37.50961950 ,127.12307250 
15518,37.66029840 ,127.03218070 
15519,37.64412240 ,127.04792480 
15520,37.65591460 ,127.03644110 
15521,37.64412240 ,127.04792480 
15522,37.64412240 ,127.04792480 
15523,37.64412240 ,127.04792480 
15524,37.65591460 ,127.03644110 
15525,37.66029840 ,127.03218070 
15526,37.64412240 ,127.04792480 
15527,37.65709750 ,127.03113880 
15528,37.64412240 ,127.04792480 
15529,37.64412240 ,127.04792480 
15530,37.64412240 ,127.04792480 
15531,37.64412240 ,127.04792480 
15532,37.64412240 ,127.04792480 
15533,37.65591460 ,127.03644110 
15534,37.64412240 ,127.04792480 
15535,37.65649360 ,127.07603420 
15536,37.64942110 ,127.06820060 
15537,37.64280270 ,127.06646010 
15538,37.64280270 ,127.06646010 
15539,37.64280270 ,127.06646010 
15540,37.64280270 ,127.06646010 
15541,37.64280270 ,127.06646010 
15542,37.64280270 ,127.06646010 
15543,37.65649360 ,127.07603420 
15544,37.64280270 ,127.06646010 
15545,37.64280270 ,127.06646010 
15546,37.64280270 ,127.06646010 
15547,37.64280270 ,127.06646010 
15548,37.64280270 ,127.06646010 
15549,37.64280270 ,127.06646010 
15550,37.64280270 ,127.06646010 
15551,37.64280270 ,127.06646010 
15552,37.64280270 ,127.06646010 
15553,37.64280270 ,127.06646010 
15554,37.62210170 ,126.91177200 
15555,37.61423490 ,126.90679870 
15556,37.61423490 ,126.90679870 
15557,37.52667530 ,126.86579170 
15558,37.45608750 ,126.88745340 
15559,37.45608750 ,126.88745340 
15560,37.49719400 ,127.12259810 
15561,37.49719400 ,127.12259810 
15562,37.50961950 ,127.12307250 
15563,37.50961950 ,127.12307250 
15564,37.53641290 ,126.94704580 
15565,37.53641290 ,126.94704580 
15566,37.53641290 ,126.94704580 
15567,37.51606370 ,126.88441660 
15568,37.52089960 ,126.88795210 
15569,37.51606370 ,126.88441660 
15570,37.51606370 ,126.88441660 
15571,37.51445720 ,126.91861610 
15572,37.51445720 ,126.91861610 
15573,37.52089960 ,126.88795210 
15574,37.60362030 ,127.08357320 
15575,37.48427220 ,126.97376730 
15576,37.48427220 ,126.97376730 
15577,37.48427220 ,126.97376730 
15578,37.48427220 ,126.97376730 
15579,37.46393990 ,126.93715920 
15580,37.47419350 ,126.98287610 
15581,37.47419350 ,126.98287610 
15582,37.50102600 ,127.00169680 
15583,37.47522240 ,127.03089020 
15584,37.47419350 ,126.98287610 
15585,37.54571200 ,127.13479360 
15586,37.50961950 ,127.12307250 
15587,37.50961950 ,127.12307250 
15588,37.60317100 ,127.02612740 
15589,37.63078280 ,127.03916860 
15590,37.62458040 ,127.04708770 
15591,37.63078280 ,127.03916860 
15592,37.63078280 ,127.03916860 
15593,37.62458040 ,127.04708770 
15594,37.63078280 ,127.03916860 
15595,37.62458040 ,127.04708770 
15596,37.62458040 ,127.04708770 
15597,37.64412240 ,127.04792480 
15598,37.64412240 ,127.04792480 
15599,37.65591460 ,127.03644110 
15600,37.64412240 ,127.04792480 
15601,37.64412240 ,127.04792480 
15602,37.64412240 ,127.04792480 
15603,37.64412240 ,127.04792480 
15604,37.66029840 ,127.03218070 
15605,37.68247460 ,127.04937230 
15606,37.68247460 ,127.04937230 
15607,37.66029840 ,127.03218070 
15608,37.66029840 ,127.03218070 
15609,37.68247460 ,127.04937230 
15610,37.65709750 ,127.03113880 
15611,37.64412240 ,127.04792480 
15612,37.66029840 ,127.03218070 
15613,37.65709750 ,127.03113880 
15614,37.64412240 ,127.04792480 
15615,37.65709750 ,127.03113880 
15616,37.66029840 ,127.03218070 
15617,37.64412240 ,127.04792480 
15618,37.64412240 ,127.04792480 
15619,37.64412240 ,127.04792480 
15620,37.65649360 ,127.07603420 
15621,37.64280270 ,127.06646010 
15622,37.64280270 ,127.06646010 
15623,37.64280270 ,127.06646010 
15624,37.65649360 ,127.07603420 
15625,37.64280270 ,127.06646010 
15626,37.64280270 ,127.06646010 
15627,37.64280270 ,127.06646010 
15628,37.64280270 ,127.06646010 
15629,37.64280270 ,127.06646010 
15630,37.64280270 ,127.06646010 
15631,37.64280270 ,127.06646010 
15632,37.64280270 ,127.06646010 
15633,37.64280270 ,127.06646010 
15634,37.64280270 ,127.06646010 
15635,37.64280270 ,127.06646010 
15636,37.65649360 ,127.07603420 
15637,37.65649360 ,127.07603420 
15638,37.65649360 ,127.07603420 
15639,37.64280270 ,127.06646010 
15640,37.65649360 ,127.07603420 
15641,37.64280270 ,127.06646010 
15642,37.64280270 ,127.06646010 
15643,37.64280270 ,127.06646010 
15644,37.64280270 ,127.06646010 
15645,37.64280270 ,127.06646010 
15646,37.64280270 ,127.06646010 
15647,37.64280270 ,127.06646010 
15648,37.64280270 ,127.06646010 
15649,37.65649360 ,127.07603420 
15650,37.61423490 ,126.90679870 
15651,37.61423490 ,126.90679870 
15652,37.62210170 ,126.91177200 
15653,37.56820300 ,126.82128740 
15654,37.56820300 ,126.82128740 
15655,37.56820300 ,126.82128740 
15656,37.45608750 ,126.88745340 
15657,37.45608750 ,126.88745340 
15658,37.50961950 ,127.12307250 
15659,37.52824650 ,127.08570330 
15660,37.52824650 ,127.08570330 
15661,37.53641290 ,126.94704580 
15662,37.53641290 ,126.94704580 
15663,37.53641290 ,126.94704580 
15664,37.51606370 ,126.88441660 
15665,37.51445720 ,126.91861610 
15666,37.51445720 ,126.91861610 
15667,37.51445720 ,126.91861610 
15668,37.52089960 ,126.88795210 
15669,37.52089960 ,126.88795210 
15670,37.48427220 ,126.97376730 
15671,37.47522240 ,127.03089020 
15672,37.47419350 ,126.98287610 
15673,37.47419350 ,126.98287610 
15674,37.47419350 ,126.98287610 
15675,37.47522240 ,127.03089020 
15676,37.47419350 ,126.98287610 
15677,37.54571200 ,127.13479360 
15678,37.54571200 ,127.13479360 
15679,37.54571200 ,127.13479360 
15680,37.54571200 ,127.13479360 
15681,37.65649360 ,127.07603420 
15682,37.53424000 ,127.11152050 
15683,37.53424000 ,127.11152050 
15684,37.50961950 ,127.12307250 
15685,37.50961950 ,127.12307250 
15686,37.50961950 ,127.12307250 
15687,37.50961950 ,127.12307250 
15688,37.60317100 ,127.02612740 
15689,37.60317100 ,127.02612740 
15690,37.60317100 ,127.02612740 
15691,37.62458040 ,127.04708770 
15692,37.62458040 ,127.04708770 
15693,37.62458040 ,127.04708770 
15694,37.62458040 ,127.04708770 
15695,37.62458040 ,127.04708770 
15696,37.64412240 ,127.04792480 
15697,37.66029840 ,127.03218070 
15698,37.64412240 ,127.04792480 
15699,37.64412240 ,127.04792480 
15700,37.66029840 ,127.03218070 
15701,37.68247460 ,127.04937230 
15702,37.64412240 ,127.04792480 
15703,37.64412240 ,127.04792480 
15704,37.64412240 ,127.04792480 
15705,37.64412240 ,127.04792480 
15706,37.64412240 ,127.04792480 
15707,37.65709750 ,127.03113880 
15708,37.65591460 ,127.03644110 
15709,37.64412240 ,127.04792480 
15710,37.65591460 ,127.03644110 
15711,37.65709750 ,127.03113880 
15712,37.66029840 ,127.03218070 
15713,37.68247460 ,127.04937230 
15714,37.64412240 ,127.04792480 
15715,37.65591460 ,127.03644110 
15716,37.64942110 ,127.06820060 
15717,37.64280270 ,127.06646010 
15718,37.64280270 ,127.06646010 
15719,37.64280270 ,127.06646010 
15720,37.64280270 ,127.06646010 
15721,37.64280270 ,127.06646010 
15722,37.64942110 ,127.06820060 
15723,37.64280270 ,127.06646010 
15724,37.64280270 ,127.06646010 
15725,37.65586380 ,127.07350680 
15726,37.64280270 ,127.06646010 
15727,37.65649360 ,127.07603420 
15728,37.64280270 ,127.06646010 
15729,37.64942110 ,127.06820060 
15730,37.64280270 ,127.06646010 
15731,37.45608750 ,126.88745340 
15732,37.45608750 ,126.88745340 
15733,37.50961950 ,127.12307250 
15734,37.50961950 ,127.12307250 
15735,37.49755310 ,127.13438150 
15736,37.50961950 ,127.12307250 
15737,37.50961950 ,127.12307250 
15738,37.50961950 ,127.12307250 
15739,37.53641290 ,126.94704580 
15740,37.57481320 ,127.04504150 
15741,37.57481320 ,127.04504150 
15742,37.57481320 ,127.04504150 
15743,37.51606370 ,126.88441660 
15744,37.51606370 ,126.88441660 
15745,37.52089960 ,126.88795210 
15746,37.48427220 ,126.97376730 
15747,37.47522240 ,127.03089020 
15748,37.50102600 ,127.00169680 
15749,37.47419350 ,126.98287610 
15750,37.47522240 ,127.03089020 
15751,37.54571200 ,127.13479360 
15752,37.54571200 ,127.13479360 
15753,37.53641290 ,126.94704580 
15754,37.49755310 ,127.13438150 
15755,37.60317100 ,127.02612740 
15756,37.62458040 ,127.04708770 
15757,37.63078280 ,127.03916860 
15758,37.62458040 ,127.04708770 
15759,37.62458040 ,127.04708770 
15760,37.62458040 ,127.04708770 
15761,37.50961950 ,127.12307250 
15762,37.64412240 ,127.04792480 
15763,37.64412240 ,127.04792480 
15764,37.64412240 ,127.04792480 
15765,37.64412240 ,127.04792480 
15766,37.64412240 ,127.04792480 
15767,37.66029840 ,127.03218070 
15768,37.65709750 ,127.03113880 
15769,37.64412240 ,127.04792480 
15770,37.64412240 ,127.04792480 
15771,37.64412240 ,127.04792480 
15772,37.64412240 ,127.04792480 
15773,37.64412240 ,127.04792480 
15774,37.65591460 ,127.03644110 
15775,37.65709750 ,127.03113880 
15776,37.65709750 ,127.03113880 
15777,37.64412240 ,127.04792480 
15778,37.65709750 ,127.03113880 
15779,37.65709750 ,127.03113880 
15780,37.66029840 ,127.03218070 
15781,37.64412240 ,127.04792480 
15782,37.65709750 ,127.03113880 
15783,37.65591460 ,127.03644110 
15784,37.64412240 ,127.04792480 
15785,37.64412240 ,127.04792480 
15786,37.64412240 ,127.04792480 
15787,37.66029840 ,127.03218070 
15788,37.64942110 ,127.06820060 
15789,37.64942110 ,127.06820060 
15790,37.65649360 ,127.07603420 
15791,37.64280270 ,127.06646010 
15792,37.64280270 ,127.06646010 
15793,37.64280270 ,127.06646010 
15794,37.64280270 ,127.06646010 
15795,37.65649360 ,127.07603420 
15796,37.64280270 ,127.06646010 
15797,37.64280270 ,127.06646010 
15798,37.64942110 ,127.06820060 
15799,37.65649360 ,127.07603420 
15800,37.65649360 ,127.07603420 
15801,37.64280270 ,127.06646010 
15802,37.64280270 ,127.06646010 
15803,37.65649360 ,127.07603420 
15804,37.65649360 ,127.07603420 
15805,37.64280270 ,127.06646010 
15806,37.64280270 ,127.06646010 
15807,37.64280270 ,127.06646010 
15808,37.62210170 ,126.91177200 
15809,37.45608750 ,126.88745340 
15810,37.45608750 ,126.88745340 
15811,37.45608750 ,126.88745340 
15812,37.45608750 ,126.88745340 
15813,37.45608750 ,126.88745340 
15814,37.50961950 ,127.12307250 
15815,37.53641290 ,126.94704580 
15816,37.53641290 ,126.94704580 
15817,37.53641290 ,126.94704580 
15818,37.53118620 ,126.89500080 
15819,37.53118620 ,126.89500080 
15820,37.53118620 ,126.89500080 
15821,37.60362030 ,127.08357320 
15822,37.47522240 ,127.03089020 
15823,37.47522240 ,127.03089020 
15824,37.47522240 ,127.03089020 
15825,37.64412240 ,127.04792480 
15826,37.50961950 ,127.12307250 
15827,37.60317100 ,127.02612740 
15828,37.62458040 ,127.04708770 
15829,37.63078280 ,127.03916860 
15830,37.62458040 ,127.04708770 
15831,37.62458040 ,127.04708770 
15832,37.62458040 ,127.04708770 
15833,37.62458040 ,127.04708770 
15834,37.63078280 ,127.03916860 
15835,37.63078280 ,127.03916860 
15836,37.63078280 ,127.03916860 
15837,37.66029840 ,127.03218070 
15838,37.65591460 ,127.03644110 
15839,37.66029840 ,127.03218070 
15840,37.64412240 ,127.04792480 
15841,37.66029840 ,127.03218070 
15842,37.66029840 ,127.03218070 
15843,37.64412240 ,127.04792480 
15844,37.64412240 ,127.04792480 
15845,37.64412240 ,127.04792480 
15846,37.66029840 ,127.03218070 
15847,37.65709750 ,127.03113880 
15848,37.66029840 ,127.03218070 
15849,37.64412240 ,127.04792480 
15850,37.65591460 ,127.03644110 
15851,37.64412240 ,127.04792480 
15852,37.64412240 ,127.04792480 
15853,37.64412240 ,127.04792480 
15854,37.64280270 ,127.06646010 
15855,37.64280270 ,127.06646010 
15856,37.65649360 ,127.07603420 
15857,37.64280270 ,127.06646010 
15858,37.64280270 ,127.06646010 
15859,37.65586380 ,127.07350680 
15860,37.65586380 ,127.07350680 
15861,37.62210170 ,126.91177200 
15862,37.64280270 ,127.06646010 
15863,37.52667530 ,126.86579170 
15864,37.45608750 ,126.88745340 
15865,37.45608750 ,126.88745340 
15866,37.50961950 ,127.12307250 
15867,37.50961950 ,127.12307250 
15868,37.57481320 ,127.04504150 
15869,37.51445720 ,126.91861610 
15870,37.48427220 ,126.97376730 
15871,37.54571200 ,127.13479360 
15872,37.54571200 ,127.13479360 
15873,37.64412240 ,127.04792480 
15874,37.63078280 ,127.03916860 
15875,37.62458040 ,127.04708770 
15876,37.62458040 ,127.04708770 
15877,37.63078280 ,127.03916860 
15878,37.62458040 ,127.04708770 
15879,37.63078280 ,127.03916860 
15880,37.62458040 ,127.04708770 
15881,37.63078280 ,127.03916860 
15882,37.62458040 ,127.04708770 
15883,37.63078280 ,127.03916860 
15884,37.62458040 ,127.04708770 
15885,37.64412240 ,127.04792480 
15886,37.64412240 ,127.04792480 
15887,37.65591460 ,127.03644110 
15888,37.64412240 ,127.04792480 
15889,37.65591460 ,127.03644110 
15890,37.64412240 ,127.04792480 
15891,37.65709750 ,127.03113880 
15892,37.64412240 ,127.04792480 
15893,37.64412240 ,127.04792480 
15894,37.65709750 ,127.03113880 
15895,37.66029840 ,127.03218070 
15896,37.65709750 ,127.03113880 
15897,37.65591460 ,127.03644110 
15898,37.64412240 ,127.04792480 
15899,37.66029840 ,127.03218070 
15900,37.66029840 ,127.03218070 
15901,37.64412240 ,127.04792480 
15902,37.64942110 ,127.06820060 
15903,37.65649360 ,127.07603420 
15904,37.65649360 ,127.07603420 
15905,37.64280270 ,127.06646010 
15906,37.65649360 ,127.07603420 
15907,37.65649360 ,127.07603420 
15908,37.65586380 ,127.07350680 
15909,37.65649360 ,127.07603420 
15910,37.64280270 ,127.06646010 
15911,37.65649360 ,127.07603420 
15912,37.52667530 ,126.86579170 
15913,37.45608750 ,126.88745340 
15914,37.50961950 ,127.12307250 
15915,37.50961950 ,127.12307250 
15916,37.53641290 ,126.94704580 
15917,37.52089960 ,126.88795210 
15918,37.52089960 ,126.88795210 
15919,37.51445720 ,126.91861610 
15920,37.48427220 ,126.97376730 
15921,37.48427220 ,126.97376730 
15922,37.60317100 ,127.02612740 
15923,37.60317100 ,127.02612740 
15924,37.60317100 ,127.02612740 
15925,37.62458040 ,127.04708770 
15926,37.62458040 ,127.04708770 
15927,37.63078280 ,127.03916860 
15928,37.62458040 ,127.04708770 
15929,37.63078280 ,127.03916860 
15930,37.62458040 ,127.04708770 
15931,37.62458040 ,127.04708770 
15932,37.63078280 ,127.03916860 
15933,37.62458040 ,127.04708770 
15934,37.62458040 ,127.04708770 
15935,37.62458040 ,127.04708770 
15936,37.62458040 ,127.04708770 
15937,37.65709750 ,127.03113880 
15938,37.64412240 ,127.04792480 
15939,37.65591460 ,127.03644110 
15940,37.64412240 ,127.04792480 
15941,37.64412240 ,127.04792480 
15942,37.64412240 ,127.04792480 
15943,37.68247460 ,127.04937230 
15944,37.65591460 ,127.03644110 
15945,37.64412240 ,127.04792480 
15946,37.64412240 ,127.04792480 
15947,37.68247460 ,127.04937230 
15948,37.65591460 ,127.03644110 
15949,37.64412240 ,127.04792480 
15950,37.66029840 ,127.03218070 
15951,37.64412240 ,127.04792480 
15952,37.64412240 ,127.04792480 
15953,37.64412240 ,127.04792480 
15954,37.64412240 ,127.04792480 
15955,37.66029840 ,127.03218070 
15956,37.64412240 ,127.04792480 
15957,37.64412240 ,127.04792480 
15958,37.64412240 ,127.04792480 
15959,37.64280270 ,127.06646010 
15960,37.64280270 ,127.06646010 
15961,37.64280270 ,127.06646010 
15962,37.65586380 ,127.07350680 
15963,37.64280270 ,127.06646010 
15964,37.64280270 ,127.06646010 
15965,37.65649360 ,127.07603420 
15966,37.65649360 ,127.07603420 
15967,37.64280270 ,127.06646010 
15968,37.64280270 ,127.06646010 
15969,37.62210170 ,126.91177200 
15970,37.45608750 ,126.88745340 
15971,37.53641290 ,126.94704580 
15972,37.53641290 ,126.94704580 
15973,37.65709750 ,127.03113880 
15974,37.45608750 ,126.88745340 
15975,37.65709750 ,127.03113880 
15976,37.45608750 ,126.88745340 
15977,37.45608750 ,126.88745340 
15978,37.45608750 ,126.88745340 
15979,37.45608750 ,126.88745340 
15980,37.45608750 ,126.88745340 
15981,37.45608750 ,126.88745340 
15982,37.57084640 ,127.06252750 
15983,37.57725090 ,127.06536020 
15984,37.57725090 ,127.06536020 
15985,37.57725090 ,127.06536020 
15986,37.57725090 ,127.06536020 
15987,37.57725090 ,127.06536020 
15988,37.57725090 ,127.06536020 
15989,37.57725090 ,127.06536020 
15990,37.57725090 ,127.06536020 
15991,37.57084640 ,127.06252750 
15992,37.57084640 ,127.06252750 
15993,37.58636520 ,127.05531970 
15994,37.50293370 ,126.89485070 
15995,37.50293370 ,126.89485070 
15996,37.51775830 ,126.88400900 
15997,37.51775830 ,126.88400900 
15998,37.50293370 ,126.89485070 
15999,37.50293370 ,126.89485070 
16000,37.60292770 ,127.09894190 
16001,37.58290690 ,127.09428080 
16002,37.58290690 ,127.09428080 
16003,37.51189850 ,126.93391190 
16004,37.49217910 ,126.95833870 
16005,37.49217910 ,126.95833870 
16006,37.49217910 ,126.95833870 
16007,37.49217910 ,126.95833870 
16008,37.49217910 ,126.95833870 
16009,37.49217910 ,126.95833870 
16010,37.57084640 ,127.06252750 
16011,37.64887980 ,127.04847830 
16012,37.49396540 ,127.07509770 
16013,37.48906730 ,127.10100800 
16014,37.49396540 ,127.07509770 
16015,37.48707190 ,127.09834740 
16016,37.48707190 ,127.09834740 
16017,37.49261500 ,127.09021340 
16018,37.49396540 ,127.07509770 
16019,37.49396540 ,127.07509770 
16020,37.49396540 ,127.07509770 
16021,37.49396540 ,127.07509770 
16022,37.49396540 ,127.07509770 
16023,37.49396540 ,127.07509770 
16024,37.48906730 ,127.10100800 
16025,37.49261500 ,127.09021340 
16026,37.49396540 ,127.07509770 
16027,37.55041700 ,127.15959190 
16028,37.55041700 ,127.15959190 
16029,37.55041700 ,127.15959190 
16030,37.55371510 ,127.15381450 
16031,37.55041700 ,127.15959190 
16032,37.55041700 ,127.15959190 
16033,37.55041700 ,127.15959190 
16034,37.58040100 ,127.01398160 
16035,37.58040100 ,127.01398160 
16036,37.57084640 ,127.06252750 
16037,37.52572220 ,127.00174110 
16038,37.49217910 ,126.95833870 
16039,37.49331920 ,127.14107760 
16040,37.50305580 ,127.13610380 
16041,37.50054580 ,127.14619270 
16042,37.50305580 ,127.13610380 
16043,37.62630860 ,127.04008720 
16044,37.63033360 ,127.02602570 
16045,37.64268710 ,127.01112270 
16046,37.64268710 ,127.01112270 
16047,37.62630860 ,127.04008720 
16048,37.62630860 ,127.04008720 
16049,37.64268710 ,127.01112270 
16050,37.65789860 ,127.02393400 
16051,37.67940410 ,127.04449820 
16052,37.65910680 ,127.02349430 
16053,37.64887980 ,127.04847830 
16054,37.64887980 ,127.04847830 
16055,37.66025500 ,127.02320720 
16056,37.64887980 ,127.04847830 
16057,37.64887980 ,127.04847830 
16058,37.64887980 ,127.04847830 
16059,37.65910680 ,127.02349430 
16060,37.65789860 ,127.02393400 
16061,37.65789860 ,127.02393400 
16062,37.65746230 ,127.07869350 
16063,37.65421230 ,127.07478870 
16064,37.65421230 ,127.07478870 
16065,37.65421230 ,127.07478870 
16066,37.65421230 ,127.07478870 
16067,37.65746230 ,127.07869350 
16068,37.62816420 ,127.05273470 
16069,37.65421230 ,127.07478870 
16070,37.62816420 ,127.05273470 
16071,37.65421230 ,127.07478870 
16072,37.62816420 ,127.05273470 
16073,37.65746230 ,127.07869350 
16074,37.62816420 ,127.05273470 
16075,37.65746230 ,127.07869350 
16076,37.62816420 ,127.05273470 
16077,37.65042430 ,127.08169510 
16078,37.65746230 ,127.07869350 
16079,37.65421230 ,127.07478870 
16080,37.65421230 ,127.07478870 
16081,37.65421230 ,127.07478870 
16082,37.64899330 ,127.08167530 
16083,37.65746230 ,127.07869350 
16084,37.60231960 ,126.90532650 
16085,37.60231960 ,126.90532650 
16086,37.60231960 ,126.90532650 
16087,37.60231960 ,126.90532650 
16088,37.65746230 ,127.07869350 
16089,37.58884400 ,126.94129840 
16090,37.59497690 ,126.93314220 
16091,37.58884400 ,126.94129840 
16092,37.59497690 ,126.93314220 
16093,37.56364630 ,126.96319300 
16094,37.58884400 ,126.94129840 
16095,37.58884400 ,126.94129840 
16096,37.51897010 ,126.87563910 
16097,37.51897010 ,126.87563910 
16098,37.53605900 ,126.86967770 
16099,37.54119130 ,126.87553070 
16100,37.51705400 ,126.87558870 
16101,37.49331920 ,127.14107760 
16102,37.56315290 ,126.85927720 
16103,37.56315290 ,126.85927720 
16104,37.55582310 ,126.86939960 
16105,37.57037140 ,126.84744420 
16106,37.56511110 ,126.85548370 
16107,37.56315290 ,126.85927720 
16108,37.56511110 ,126.85548370 
16109,37.57037140 ,126.84744420 
16110,37.57037140 ,126.84744420 
16111,37.56511110 ,126.85548370 
16112,37.56511110 ,126.85548370 
16113,37.56511110 ,126.85548370 
16114,37.56315290 ,126.85927720 
16115,37.55821340 ,126.85973620 
16116,37.56511110 ,126.85548370 
16117,37.57037140 ,126.84744420 
16118,37.56315290 ,126.85927720 
16119,37.56315290 ,126.85927720 
16120,37.57037140 ,126.84744420 
16121,37.56511110 ,126.85548370 
16122,37.56511110 ,126.85548370 
16123,37.56511110 ,126.85548370 
16124,37.55821340 ,126.85973620 
16125,37.56511110 ,126.85548370 
16126,37.55821340 ,126.85973620 
16127,37.56511110 ,126.85548370 
16128,37.56315290 ,126.85927720 
16129,37.57037140 ,126.84744420 
16130,37.48832040 ,126.89608490 
16131,37.48832040 ,126.89608490 
16132,37.48832040 ,126.89608490 
16133,37.48832040 ,126.89608490 
16134,37.49188180 ,126.89401620 
16135,37.48832040 ,126.89608490 
16136,37.49188180 ,126.89401620 
16137,37.49188180 ,126.89401620 
16138,37.49188180 ,126.89401620 
16139,37.50305580 ,127.13610380 
16140,37.50305580 ,127.13610380 
16141,37.50305580 ,127.13610380 
16142,37.50305580 ,127.13610380 
16143,37.57084640 ,127.06252750 
16144,37.57084640 ,127.06252750 
16145,37.57084640 ,127.06252750 
16146,37.57725090 ,127.06536020 
16147,37.57084640 ,127.06252750 
16148,37.57725090 ,127.06536020 
16149,37.57084640 ,127.06252750 
16150,37.57725090 ,127.06536020 
16151,37.57084640 ,127.06252750 
16152,37.57725090 ,127.06536020 
16153,37.57084640 ,127.06252750 
16154,37.57725090 ,127.06536020 
16155,37.50293370 ,126.89485070 
16156,37.51775830 ,126.88400900 
16157,37.50293370 ,126.89485070 
16158,37.49188180 ,126.89401620 
16159,37.49248310 ,126.95776910 
16160,37.49248310 ,126.95776910 
16161,37.49248310 ,126.95776910 
16162,37.49248310 ,126.95776910 
16163,37.47448400 ,126.91426430 
16164,37.49217910 ,126.95833870 
16165,37.49217910 ,126.95833870 
16166,37.49217910 ,126.95833870 
16167,37.49217910 ,126.95833870 
16168,37.49217910 ,126.95833870 
16169,37.51475140 ,127.00873760 
16170,37.49396540 ,127.07509770 
16171,37.48906730 ,127.10100800 
16172,37.48906730 ,127.10100800 
16173,37.48707190 ,127.09834740 
16174,37.49261500 ,127.09021340 
16175,37.49396540 ,127.07509770 
16176,37.49396540 ,127.07509770 
16177,37.49396540 ,127.07509770 
16178,37.48707190 ,127.09834740 
16179,37.48648080 ,127.03969240 
16180,37.49261500 ,127.09021340 
16181,37.49261500 ,127.09021340 
16182,37.48906730 ,127.10100800 
16183,37.49396540 ,127.07509770 
16184,37.49261500 ,127.09021340 
16185,37.49396540 ,127.07509770 
16186,37.49396540 ,127.07509770 
16187,37.49396540 ,127.07509770 
16188,37.52912790 ,127.14403190 
16189,37.53819330 ,127.14863100 
